日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-24,5184,671,"[5, 7, 7, 4, 7, 7, 2, 4, 6, 7, 4, 3, 5]","[5, 7, 4, 7, 2, 4, 6, 7, 4, 3, 5]","[0, 30, 90, 165, 225, 285, 345, 420, 495, 555, 645]"
2023-08-24,5632,674,"[5, 7, 6, 5, 4, 7, 2, 4, 2, 5, 2, 4, 4, 4, 4, 1]","[5, 7, 6, 5, 4, 7, 2, 4, 2, 5, 2, 4]","[0, 30, 90, 150, 210, 255, 330, 390, 450, 525, 585, 660]"
2023-08-24,5552,674,"[5, 5, 7, 6, 2, 2, 5, 6, 5, 7, 5, 6, 5, 4]","[5, 7, 6, 2, 5, 6, 5, 7, 5, 6, 5, 4]","[0, 30, 90, 150, 225, 285, 345, 405, 480, 525, 585, 645]"
2023-08-24,5640,669,"[4, 6, 5, 4, 5, 4, 7, 3, 3, 4, 2, 5, 4]","[4, 6, 5, 4, 5, 4, 7, 3, 4, 2, 5, 4]","[0, 30, 75, 135, 195, 240, 300, 375, 450, 510, 570, 645]"
2023-08-24,5613,674,"[4, 6, 5, 5, 4, 2, 7, 4, 3, 6, 5, 3, 5, 5, 5, 1]","[4, 6, 5, 4, 2, 7, 4, 3, 6, 5, 3, 5]","[0, 30, 75, 135, 195, 255, 330, 390, 465, 525, 585, 660]"
2023-08-24,5594,673,"[5, 6, 4, 6, 2, 6, 4, 6, 5, 6, 3, 4]","[5, 6, 4, 6, 2, 6, 4, 6, 5, 6, 3, 4]","[0, 30, 60, 135, 195, 255, 315, 375, 435, 495, 555, 645]"
2023-08-24,5569,675,"[4, 6, 5, 2, 6, 3, 5, 5, 6, 6, 5, 2, 5, 4]","[4, 6, 5, 2, 6, 3, 5, 6, 5, 2, 5, 4]","[0, 30, 75, 135, 195, 270, 345, 405, 480, 525, 600, 660]"
2023-08-24,5568,674,"[5, 2, 4, 5, 4, 6, 6, 5, 2, 5, 6, 5, 4]","[5, 2, 4, 5, 4, 6, 5, 2, 5, 6, 5, 4]","[0, 30, 105, 165, 225, 285, 345, 405, 465, 525, 585, 645]"
2023-08-24,5516,667,"[5, 6, 5, 6, 7, 6, 5, 6, 5, 6, 2, 2, 5, 5]","[5, 6, 5, 6, 7, 6, 5, 6, 5, 6, 2, 5]","[0, 30, 60, 135, 180, 255, 315, 375, 435, 495, 555, 615]"
2023-08-24,5619,675,"[4, 6, 4, 5, 6, 6, 7, 5, 6, 2, 4, 6, 4]","[4, 6, 4, 5, 6, 7, 5, 6, 2, 4, 6, 4]","[0, 30, 75, 135, 195, 255, 315, 375, 435, 510, 570, 630]"
