日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-14,4663,666,"[4, 5, 5, 5, 4, 5, 3, 6, 5, 6, 6, 6, 4, 2, 0]","[4, 5, 4, 5, 3, 6, 5, 6, 4, 2]","[0, 60, 150, 225, 300, 405, 480, 540, 600, 660]"
2022-08-14,5104,661,"[3, 6, 6, 3, 5, 6, 5, 5, 6, 2, 3, 5, 5, 0]","[3, 6, 3, 5, 6, 5, 6, 2, 3, 5, 0]","[0, 30, 60, 75, 165, 225, 300, 360, 480, 585, 645]"
2022-08-14,5648,674,"[6, 3, 3, 4, 3, 4, 6, 6, 7, 2, 2, 7, 5, 5, 0, 1, 1, 0]","[6, 3, 4, 3, 4, 6, 7, 2, 7, 5, 0, 1]","[0, 45, 60, 135, 165, 240, 300, 375, 495, 570, 645, 660]"
2022-08-14,5161,665,"[5, 7, 4, 6, 5, 4, 6, 4, 6, 4, 0]","[5, 7, 4, 6, 5, 4, 6, 4, 6, 4, 0]","[0, 45, 90, 195, 255, 315, 390, 465, 525, 585, 645]"
2022-08-14,5172,646,"[3, 5, 4, 3, 3, 6, 4, 4, 6, 4, 2, 6, 4]","[3, 5, 4, 3, 6, 4, 6, 4, 2, 6, 4]","[0, 30, 90, 180, 240, 300, 390, 450, 510, 525, 600]"
2022-08-14,4748,667,"[7, 4, 3, 6, 6, 4, 7, 7, 2, 2, 2, 3, 7, 0, 1]","[7, 4, 3, 6, 4, 7, 2, 3, 7, 0]","[0, 45, 135, 150, 195, 270, 345, 480, 585, 660]"
2022-08-14,5172,657,"[3, 5, 5, 3, 4, 4, 4, 7, 4, 3, 4, 6, 5, 2]","[3, 5, 3, 4, 7, 4, 3, 4, 6, 5, 2]","[0, 30, 90, 105, 195, 270, 330, 450, 510, 585, 645]"
2022-08-14,5124,672,"[6, 7, 5, 3, 5, 4, 5, 5, 5, 7, 2, 6, 6, 1, 1]","[6, 7, 5, 3, 5, 4, 5, 7, 2, 6, 1]","[0, 45, 90, 165, 180, 255, 330, 390, 480, 600, 660]"
2022-08-14,4712,670,"[7, 4, 3, 6, 3, 5, 3, 3, 3, 4, 3, 3, 2]","[7, 4, 3, 6, 3, 5, 3, 4, 3, 2]","[0, 45, 135, 150, 195, 315, 375, 480, 555, 660]"
2022-08-14,5155,661,"[3, 7, 3, 3, 5, 5, 4, 5, 3, 5, 3, 4, 4, 2, 0, 0]","[3, 7, 3, 5, 4, 5, 3, 5, 3, 4, 2]","[0, 30, 75, 90, 165, 240, 315, 435, 495, 600, 645]"
