日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-13,8442,667,"[1, 4, 7, 6, 5, 4, 4, 6, 5, 4, 7, 6, 5, 1, 3, 4, 2, 3, 4, 0]","[1, 4, 7, 6, 5, 4, 6, 5, 4, 7, 6, 5, 1, 3, 4, 2, 3, 4]","[0, 30, 60, 105, 165, 195, 210, 285, 300, 330, 390, 450, 465, 525, 555, 585, 630, 645]"
2022-07-13,7960,622,"[4, 5, 4, 3, 5, 3, 4, 4, 2, 4, 5, 4, 1, 5, 1, 1, 2, 5, 4]","[4, 5, 4, 3, 5, 3, 4, 2, 4, 5, 4, 1, 5, 1, 2, 5, 4]","[0, 45, 60, 90, 150, 180, 210, 225, 285, 300, 345, 375, 450, 465, 525, 585, 600]"
2022-07-13,8401,668,"[0, 4, 0, 2, 5, 3, 4, 4, 5, 2, 5, 2, 5, 4, 5, 2, 5, 3, 6]","[0, 4, 0, 2, 5, 3, 4, 5, 2, 5, 2, 5, 4, 5, 2, 5, 3, 6]","[0, 30, 60, 135, 195, 225, 255, 285, 300, 360, 390, 450, 465, 495, 510, 555, 600, 615]"
2022-07-13,7946,672,"[4, 2, 3, 5, 1, 3, 4, 1, 3, 3, 4, 2, 3, 5, 2, 5, 6, 5, 1]","[4, 2, 3, 5, 1, 3, 4, 1, 3, 4, 2, 3, 5, 2, 5, 6, 5]","[0, 45, 90, 150, 180, 240, 270, 300, 345, 390, 405, 465, 495, 510, 555, 600, 660]"
2022-07-13,7942,661,"[6, 6, 4, 6, 5, 0, 3, 2, 5, 4, 3, 4, 1, 1, 6, 5, 2, 4, 5]","[6, 4, 6, 5, 0, 3, 2, 5, 4, 3, 4, 1, 6, 5, 2, 4, 5]","[0, 45, 75, 120, 150, 210, 255, 315, 345, 375, 420, 435, 495, 540, 570, 630, 645]"
2022-07-13,8006,656,"[6, 6, 4, 5, 0, 2, 1, 4, 2, 3, 4, 1, 3, 4, 5, 2, 4, 3]","[6, 4, 5, 0, 2, 1, 4, 2, 3, 4, 1, 3, 4, 5, 2, 4, 3]","[0, 45, 75, 105, 180, 225, 285, 315, 375, 405, 435, 480, 510, 540, 570, 615, 630]"
2022-07-13,7996,668,"[4, 0, 5, 4, 2, 4, 5, 5, 0, 7, 5, 2, 3, 5, 4, 3, 0, 3]","[4, 0, 5, 4, 2, 4, 5, 0, 7, 5, 2, 3, 5, 4, 3, 0, 3]","[0, 45, 120, 150, 180, 225, 255, 270, 330, 390, 420, 465, 495, 525, 540, 570, 645]"
2022-07-13,7532,674,"[2, 4, 3, 2, 6, 5, 4, 4, 3, 4, 5, 5, 1, 4, 6, 2, 4, 7]","[2, 4, 3, 2, 6, 5, 4, 3, 4, 5, 1, 4, 6, 2, 4, 7]","[0, 90, 120, 165, 210, 285, 300, 330, 360, 390, 420, 480, 495, 555, 600, 615]"
2022-07-13,7933,661,"[3, 3, 6, 5, 3, 0, 5, 4, 5, 3, 6, 0, 3, 4, 5, 2, 2, 5, 7]","[3, 6, 5, 3, 0, 5, 4, 5, 3, 6, 0, 3, 4, 5, 2, 5, 7]","[0, 60, 105, 120, 165, 225, 255, 270, 300, 330, 390, 450, 480, 495, 525, 585, 615]"
2022-07-13,7978,672,"[5, 4, 1, 2, 4, 5, 3, 1, 5, 4, 3, 1, 3, 3, 4, 4, 1, 4, 2]","[5, 4, 1, 2, 4, 5, 3, 1, 5, 4, 3, 1, 3, 4, 1, 4, 2]","[0, 30, 45, 120, 180, 195, 225, 270, 315, 360, 390, 420, 480, 510, 540, 600, 630]"
