日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-01,7525,656,"[4, 4, 3, 5, 2, 5, 3, 2, 4, 2, 4, 4, 2, 4, 3, 5, 4, 6]","[4, 3, 5, 2, 5, 3, 2, 4, 2, 4, 2, 4, 3, 5, 4, 6]","[0, 30, 90, 135, 180, 225, 255, 315, 345, 420, 435, 495, 525, 555, 570, 615]"
2022-07-01,7547,633,"[7, 3, 4, 2, 3, 3, 5, 4, 2, 4, 2, 5, 3, 4, 4, 1, 3, 2]","[7, 3, 4, 2, 3, 5, 4, 2, 4, 2, 5, 3, 4, 1, 3, 2]","[0, 45, 120, 165, 225, 255, 285, 315, 375, 390, 465, 480, 510, 540, 555, 585]"
2022-07-01,7536,642,"[7, 5, 5, 4, 3, 0, 4, 2, 1, 4, 5, 4, 3, 5, 3, 4, 3]","[7, 5, 4, 3, 0, 4, 2, 1, 4, 5, 4, 3, 5, 3, 4, 3]","[0, 45, 75, 120, 180, 255, 285, 345, 420, 450, 465, 510, 540, 555, 585, 615]"
2022-07-01,7552,631,"[4, 3, 5, 2, 0, 3, 4, 3, 4, 3, 6, 4, 1, 3, 1, 4]","[4, 3, 5, 2, 0, 3, 4, 3, 4, 3, 6, 4, 1, 3, 1, 4]","[0, 30, 90, 135, 180, 255, 300, 345, 375, 405, 435, 495, 525, 555, 585, 600]"
2022-07-01,7940,674,"[5, 4, 7, 3, 1, 2, 5, 2, 2, 4, 5, 2, 5, 1, 5, 1, 0, 4]","[5, 4, 7, 3, 1, 2, 5, 2, 4, 5, 2, 5, 1, 5, 1, 0, 4]","[0, 30, 60, 120, 165, 225, 300, 315, 375, 405, 435, 480, 510, 540, 555, 585, 660]"
2022-07-01,7988,655,"[5, 5, 3, 4, 6, 4, 5, 2, 3, 4, 4, 2, 3, 5, 3, 3, 4, 1, 3, 4]","[5, 3, 4, 6, 4, 5, 2, 3, 4, 2, 3, 5, 3, 4, 1, 3, 4]","[0, 30, 90, 135, 210, 225, 270, 330, 360, 405, 465, 495, 525, 555, 585, 615, 645]"
2022-07-01,7518,666,"[5, 2, 4, 0, 4, 1, 2, 2, 5, 2, 2, 5, 1, 4, 1, 4, 3, 4]","[5, 2, 4, 0, 4, 1, 2, 5, 2, 5, 1, 4, 1, 4, 3, 4]","[0, 30, 105, 150, 225, 270, 330, 405, 435, 480, 510, 540, 570, 585, 630, 645]"
2022-07-01,7935,663,"[2, 7, 1, 1, 5, 6, 4, 6, 3, 4, 0, 3, 5, 1, 3, 3, 5, 3, 5]","[2, 7, 1, 5, 6, 4, 6, 3, 4, 0, 3, 5, 1, 3, 5, 3, 5]","[0, 75, 135, 195, 225, 285, 315, 360, 405, 435, 495, 525, 555, 570, 600, 630, 645]"
2022-07-01,7458,670,"[5, 3, 5, 0, 2, 5, 2, 6, 5, 4, 4, 2, 4, 1, 5, 3, 2, 0]","[5, 3, 5, 0, 2, 5, 2, 6, 5, 4, 2, 4, 1, 5, 3, 2]","[0, 30, 90, 135, 210, 270, 300, 360, 420, 435, 465, 525, 555, 570, 600, 630]"
2022-07-01,7477,643,"[4, 2, 6, 7, 6, 5, 3, 6, 4, 5, 4, 2, 1, 3, 1, 5]","[4, 2, 6, 7, 6, 5, 3, 6, 4, 5, 4, 2, 1, 3, 1, 5]","[0, 30, 105, 150, 210, 285, 315, 345, 405, 435, 450, 495, 540, 570, 600, 630]"
