日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-03,5159,664,"[4, 7, 5, 2, 5, 2, 2, 2, 6, 7, 6, 7, 2]","[4, 7, 5, 2, 5, 2, 6, 7, 6, 7, 2]","[0, 30, 105, 120, 195, 255, 330, 405, 465, 525, 615]"
2023-08-03,5104,668,"[6, 5, 7, 2, 1, 5, 6, 2, 1, 3, 5]","[6, 5, 7, 2, 1, 5, 6, 2, 1, 3, 5]","[0, 45, 60, 120, 210, 315, 375, 435, 495, 525, 615]"
2023-08-03,5591,674,"[4, 5, 6, 5, 4, 4, 6, 7, 6, 2, 5, 4, 6, 6, 6, 6, 1]","[4, 5, 6, 5, 4, 6, 7, 6, 2, 5, 4, 6]","[0, 30, 45, 90, 105, 210, 285, 360, 435, 495, 555, 615]"
2023-08-03,5601,670,"[5, 5, 4, 5, 6, 2, 5, 2, 2, 2, 4, 1, 3, 6, 4]","[5, 4, 5, 6, 2, 5, 2, 4, 1, 3, 6, 4]","[0, 30, 90, 120, 180, 270, 315, 390, 465, 495, 570, 630]"
2023-08-03,5602,664,"[4, 4, 5, 6, 5, 6, 2, 7, 3, 5, 5, 4, 6, 4, 4, 4]","[4, 5, 6, 5, 6, 2, 7, 3, 5, 4, 6, 4]","[0, 30, 45, 90, 105, 180, 255, 315, 405, 495, 555, 615]"
2023-08-03,5169,659,"[4, 6, 5, 6, 2, 4, 7, 3, 2, 2, 6, 7]","[4, 6, 5, 6, 2, 4, 7, 3, 2, 6, 7]","[0, 30, 75, 90, 150, 225, 315, 375, 465, 540, 600]"
2023-08-03,5603,670,"[4, 6, 5, 4, 5, 5, 5, 2, 6, 2, 1, 6, 2, 3, 1]","[4, 6, 5, 4, 5, 2, 6, 2, 1, 6, 2, 3]","[0, 30, 75, 90, 210, 255, 345, 420, 480, 495, 555, 615]"
2023-08-03,5149,663,"[3, 5, 5, 4, 5, 5, 6, 2, 4, 6, 1, 4, 2, 2]","[3, 5, 4, 5, 6, 2, 4, 6, 1, 4, 2]","[0, 75, 90, 195, 255, 315, 375, 450, 510, 540, 615]"
2023-08-03,5124,667,"[6, 5, 5, 6, 5, 1, 4, 7, 7, 3, 5, 7, 7, 2, 1, 0]","[6, 5, 6, 5, 1, 4, 7, 3, 5, 7, 2]","[0, 45, 60, 105, 120, 240, 330, 390, 465, 540, 600]"
2023-08-03,5162,664,"[7, 5, 7, 5, 5, 6, 3, 4, 3, 3, 1, 4, 3]","[7, 5, 7, 5, 6, 3, 4, 3, 1, 4, 3]","[0, 60, 75, 165, 195, 270, 360, 435, 510, 540, 615]"
