日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-06,5629,672,"[6, 3, 6, 6, 4, 6, 3, 0, 5, 2, 1, 4, 0]","[6, 3, 6, 4, 6, 3, 0, 5, 2, 1, 4, 0]","[0, 45, 120, 165, 225, 270, 285, 405, 435, 525, 615, 660]"
2022-08-06,5649,672,"[5, 3, 6, 4, 6, 1, 4, 2, 4, 3, 4, 2]","[5, 3, 6, 4, 6, 1, 4, 2, 4, 3, 4, 2]","[0, 30, 90, 150, 210, 270, 375, 420, 495, 540, 615, 660]"
2022-08-06,6074,675,"[6, 3, 6, 5, 5, 3, 7, 7, 7, 3, 6, 4, 4, 1, 5, 3, 0]","[6, 3, 6, 5, 3, 7, 3, 6, 4, 1, 5, 3, 0]","[0, 45, 120, 165, 225, 240, 300, 330, 390, 450, 540, 585, 660]"
2022-08-06,5665,670,"[6, 7, 4, 7, 2, 2, 3, 7, 4, 5, 4, 3, 3, 6]","[6, 7, 4, 7, 2, 3, 7, 4, 5, 4, 3, 6]","[0, 45, 90, 150, 225, 285, 315, 390, 450, 510, 555, 630]"
2022-08-06,5659,668,"[4, 6, 3, 4, 7, 3, 3, 1, 5, 4, 7, 4, 6, 1]","[4, 6, 3, 4, 7, 3, 1, 5, 4, 7, 4, 6]","[0, 45, 90, 165, 225, 285, 300, 405, 450, 495, 585, 615]"
2022-08-06,5650,672,"[3, 2, 4, 3, 3, 4, 4, 3, 6, 5, 7, 5, 5, 7, 4]","[3, 2, 4, 3, 4, 3, 6, 5, 7, 5, 7, 4]","[0, 60, 165, 225, 240, 300, 330, 375, 435, 510, 570, 645]"
2022-08-06,6040,674,"[2, 5, 6, 3, 3, 6, 3, 5, 6, 5, 3, 4, 5, 4, 4, 0, 0]","[2, 5, 6, 3, 6, 3, 5, 6, 5, 3, 4, 5, 4]","[0, 120, 165, 225, 240, 285, 315, 360, 420, 465, 555, 600, 645]"
2022-08-06,6105,673,"[6, 6, 7, 4, 2, 6, 3, 3, 3, 7, 4, 5, 1, 5, 5, 4, 2]","[6, 7, 4, 2, 6, 3, 7, 4, 5, 1, 5, 4, 2]","[0, 45, 90, 150, 225, 285, 300, 375, 435, 480, 570, 630, 660]"
2022-08-06,5661,667,"[3, 6, 6, 3, 4, 3, 2, 4, 4, 2, 2, 2, 5, 3, 3, 7, 0]","[3, 6, 3, 4, 3, 2, 4, 2, 5, 3, 7, 0]","[0, 60, 105, 180, 240, 255, 345, 405, 480, 525, 600, 660]"
2022-08-06,5636,664,"[5, 4, 4, 6, 3, 2, 7, 4, 1, 6, 4, 4, 4, 6, 2]","[5, 4, 6, 3, 2, 7, 4, 1, 6, 4, 6, 2]","[0, 30, 90, 150, 210, 285, 360, 405, 495, 555, 600, 660]"
