日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-17,4677,671,"[4, 6, 1, 4, 5, 7, 5, 3, 6, 0]","[4, 6, 1, 4, 5, 7, 5, 3, 6, 0]","[0, 30, 75, 210, 285, 300, 390, 480, 600, 660]"
2023-08-17,4665,662,"[5, 5, 7, 4, 7, 6, 5, 2, 5, 6, 7]","[5, 7, 4, 7, 6, 5, 2, 5, 6, 7]","[0, 30, 90, 195, 270, 345, 360, 465, 540, 615]"
2023-08-17,5144,670,"[5, 5, 7, 7, 6, 4, 5, 7, 5, 6, 0, 7, 0]","[5, 7, 6, 4, 5, 7, 5, 6, 0, 7, 0]","[0, 30, 90, 150, 240, 255, 330, 360, 435, 570, 660]"
2023-08-17,4658,624,"[5, 7, 5, 6, 5, 4, 4, 5, 2, 7, 4]","[5, 7, 5, 6, 5, 4, 5, 2, 7, 4]","[0, 30, 90, 180, 240, 255, 345, 360, 450, 540]"
2023-08-17,4635,642,"[4, 6, 7, 2, 5, 6, 6, 5, 6, 6, 6, 1, 5]","[4, 6, 7, 2, 5, 6, 5, 6, 1, 5]","[0, 30, 75, 165, 255, 270, 345, 360, 450, 570]"
2023-08-17,4670,670,"[6, 3, 6, 5, 4, 5, 7, 2, 1, 0]","[6, 3, 6, 5, 4, 5, 7, 2, 1, 0]","[0, 45, 150, 225, 255, 345, 360, 450, 540, 660]"
2023-08-17,4671,664,"[4, 3, 7, 5, 7, 5, 6, 2, 5, 2]","[4, 3, 7, 5, 7, 5, 6, 2, 5, 2]","[0, 30, 135, 225, 240, 315, 330, 405, 495, 570]"
2023-08-17,4699,675,"[4, 7, 6, 2, 5, 1, 6, 4, 2, 0, 1, 0]","[4, 7, 6, 2, 5, 1, 6, 4, 2, 0]","[0, 30, 90, 150, 255, 270, 405, 480, 570, 660]"
2023-08-17,5073,670,"[5, 6, 6, 5, 6, 5, 6, 5, 1, 4, 4, 6, 0]","[5, 6, 5, 6, 5, 6, 5, 1, 4, 6, 0]","[0, 30, 60, 135, 210, 285, 360, 390, 510, 600, 660]"
2023-08-17,4675,667,"[4, 7, 6, 6, 6, 3, 6, 5, 4, 5, 6, 7]","[4, 7, 6, 3, 6, 5, 4, 5, 6, 7]","[0, 30, 90, 150, 255, 330, 345, 450, 525, 600]"
