日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-01,6081,674,"[4, 3, 5, 4, 0, 2, 5, 1, 6, 6, 2, 5, 5, 3, 3, 2]","[4, 3, 5, 4, 0, 2, 5, 1, 6, 2, 5, 3, 2]","[0, 30, 120, 180, 240, 255, 270, 285, 315, 375, 495, 540, 615]"
2023-08-01,6085,659,"[1, 4, 2, 4, 1, 7, 1, 1, 2, 4, 6, 5, 6, 5]","[1, 4, 2, 4, 1, 7, 1, 2, 4, 6, 5, 6, 5]","[0, 30, 75, 150, 210, 225, 315, 330, 420, 495, 555, 570, 630]"
2023-08-01,6986,657,"[0, 6, 4, 1, 5, 0, 1, 2, 5, 5, 6, 5, 4, 6, 4, 5]","[0, 6, 4, 1, 5, 0, 1, 2, 5, 6, 5, 4, 6, 4, 5]","[0, 30, 60, 165, 180, 240, 255, 285, 300, 330, 390, 465, 510, 570, 630]"
2023-08-01,5632,621,"[2, 6, 3, 3, 5, 4, 7, 2, 7, 5, 6, 3, 4]","[2, 6, 3, 5, 4, 7, 2, 7, 5, 6, 3, 4]","[0, 30, 60, 75, 150, 225, 300, 345, 435, 495, 555, 570]"
2023-08-01,6616,621,"[2, 4, 6, 7, 1, 0, 2, 5, 7, 2, 7, 2, 0, 4]","[2, 4, 6, 7, 1, 0, 2, 5, 7, 2, 7, 2, 0, 4]","[0, 30, 75, 135, 210, 240, 255, 270, 285, 330, 420, 480, 555, 570]"
2023-08-01,6104,672,"[5, 6, 3, 6, 5, 4, 0, 4, 1, 3, 4, 2, 2, 4, 4, 4]","[5, 6, 3, 6, 5, 4, 0, 4, 1, 3, 4, 2, 4]","[0, 30, 60, 75, 135, 195, 270, 285, 345, 435, 510, 570, 645]"
2023-08-01,5703,671,"[7, 2, 0, 2, 0, 7, 2, 2, 7, 2, 3, 2, 4]","[7, 2, 0, 2, 0, 7, 2, 7, 2, 3, 2, 4]","[0, 45, 135, 255, 270, 285, 330, 420, 480, 555, 570, 645]"
2023-08-01,6114,669,"[0, 2, 3, 0, 2, 3, 5, 1, 3, 3, 3, 5, 2, 7, 4]","[0, 2, 3, 0, 2, 3, 5, 1, 3, 5, 2, 7, 4]","[0, 30, 120, 135, 255, 285, 300, 330, 345, 450, 510, 570, 645]"
2023-08-01,6564,672,"[1, 6, 3, 4, 5, 0, 2, 0, 2, 6, 2, 5, 5, 5, 3, 3, 7, 7]","[1, 6, 3, 4, 5, 0, 2, 0, 2, 6, 2, 5, 3, 7]","[0, 30, 60, 90, 180, 240, 255, 270, 300, 345, 420, 495, 540, 615]"
2023-08-01,6107,630,"[5, 4, 7, 4, 2, 5, 0, 0, 7, 4, 6, 5, 5, 2, 3]","[5, 4, 7, 4, 2, 5, 0, 7, 4, 6, 5, 2, 3]","[0, 30, 75, 150, 210, 270, 285, 300, 345, 405, 495, 555, 570]"
