日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-09,5086,668,"[4, 4, 5, 6, 5, 6, 6, 6, 6, 5, 6, 7, 0, 6, 5]","[4, 5, 6, 5, 6, 5, 6, 7, 0, 6, 5]","[0, 30, 75, 135, 195, 255, 315, 375, 450, 570, 630]"
2023-08-09,4689,664,"[4, 6, 4, 6, 6, 5, 4, 2, 2, 2, 2, 7, 3, 5, 5, 5, 5]","[4, 6, 4, 6, 5, 4, 2, 7, 3, 5]","[0, 30, 75, 165, 240, 285, 375, 450, 525, 630]"
2023-08-09,4711,663,"[4, 5, 2, 6, 7, 2, 6, 4, 2, 4, 4]","[4, 5, 2, 6, 7, 2, 6, 4, 2, 4]","[0, 30, 75, 165, 240, 315, 390, 465, 540, 615]"
2023-08-09,4713,667,"[4, 6, 6, 7, 4, 3, 5, 7, 4, 5, 4]","[4, 6, 7, 4, 3, 5, 7, 4, 5, 4]","[0, 30, 75, 165, 240, 330, 405, 480, 555, 615]"
2023-08-09,4705,667,"[6, 4, 4, 7, 7, 4, 4, 2, 2, 7, 2, 5, 7, 5, 1]","[6, 4, 7, 4, 2, 7, 2, 5, 7, 5]","[0, 45, 120, 195, 270, 345, 420, 495, 555, 630]"
2023-08-09,4709,675,"[4, 5, 6, 6, 3, 4, 7, 4, 6, 2, 2, 3]","[4, 5, 6, 3, 4, 7, 4, 6, 2, 3]","[0, 30, 75, 135, 240, 315, 390, 465, 525, 615]"
2023-08-09,4737,661,"[4, 6, 6, 7, 4, 4, 6, 7, 7, 6, 4, 7, 4]","[4, 6, 7, 4, 6, 7, 6, 4, 7, 4]","[0, 30, 75, 165, 240, 300, 375, 450, 525, 600]"
2023-08-09,4704,662,"[5, 4, 6, 7, 2, 2, 7, 6, 4, 6, 4]","[5, 4, 6, 7, 2, 7, 6, 4, 6, 4]","[0, 45, 105, 165, 240, 315, 405, 480, 555, 615]"
2023-08-09,4687,661,"[4, 7, 2, 6, 6, 5, 6, 4, 7, 5, 3, 0]","[4, 7, 2, 6, 5, 6, 4, 7, 5, 3]","[0, 30, 105, 195, 255, 315, 375, 465, 540, 600]"
2023-08-09,4699,647,"[4, 7, 6, 6, 7, 6, 7, 5, 5, 7, 6, 3]","[4, 7, 6, 7, 6, 7, 5, 7, 6, 3]","[0, 30, 105, 165, 240, 300, 375, 450, 525, 585]"
