日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-07,5146,638,"[1, 6, 5, 5, 3, 2, 7, 4, 7, 6, 6, 1, 6]","[1, 6, 5, 3, 2, 7, 4, 7, 6, 1, 6]","[0, 30, 60, 150, 165, 240, 315, 330, 405, 480, 585]"
2023-08-07,5141,673,"[2, 4, 3, 5, 3, 4, 1, 6, 2, 5, 6]","[2, 4, 3, 5, 3, 4, 1, 6, 2, 5, 6]","[0, 30, 90, 105, 180, 270, 285, 390, 465, 540, 615]"
2023-08-07,4718,675,"[2, 4, 5, 3, 4, 7, 2, 7, 4, 4, 4, 5]","[2, 4, 5, 3, 4, 7, 2, 7, 4, 5]","[0, 30, 90, 165, 210, 285, 360, 450, 525, 615]"
2023-08-07,5167,666,"[1, 5, 6, 3, 4, 2, 4, 3, 3, 2, 2, 2, 6, 7]","[1, 5, 6, 3, 4, 2, 4, 3, 2, 6, 7]","[0, 30, 90, 150, 165, 240, 315, 345, 465, 540, 615]"
2023-08-07,4687,666,"[2, 5, 6, 4, 5, 4, 3, 3, 1, 3, 4]","[2, 5, 6, 4, 5, 4, 3, 1, 3, 4]","[0, 30, 75, 135, 225, 285, 300, 405, 495, 600]"
2023-08-07,5119,672,"[4, 2, 3, 5, 2, 5, 4, 5, 6, 6, 5, 3, 3, 0, 1]","[4, 2, 3, 5, 2, 5, 4, 5, 6, 5, 3]","[0, 30, 105, 120, 195, 285, 360, 390, 450, 525, 600]"
2023-08-07,5138,659,"[3, 6, 5, 3, 2, 6, 4, 0, 6, 6, 7, 5]","[3, 6, 5, 3, 2, 6, 4, 0, 6, 7, 5]","[0, 30, 60, 135, 165, 240, 315, 330, 450, 525, 600]"
2023-08-07,5123,670,"[5, 5, 6, 7, 4, 5, 6, 6, 6, 4, 2, 6, 6, 2, 5, 5]","[5, 6, 7, 4, 5, 6, 4, 2, 6, 2, 5]","[0, 30, 60, 135, 225, 285, 360, 375, 465, 540, 630]"
2023-08-07,5176,671,"[1, 7, 6, 3, 6, 7, 4, 0, 2, 4, 4, 5]","[1, 7, 6, 3, 6, 7, 4, 0, 2, 4, 5]","[0, 30, 90, 150, 165, 225, 315, 330, 450, 525, 630]"
2023-08-07,5155,665,"[5, 7, 3, 3, 6, 7, 6, 4, 6, 4, 5, 4, 4]","[5, 7, 3, 6, 7, 6, 4, 6, 4, 5, 4]","[0, 30, 90, 105, 165, 240, 315, 330, 405, 525, 600]"
