日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-14,4686,661,"[6, 2, 5, 2, 4, 4, 3, 6, 4, 6, 2, 2]","[6, 2, 5, 2, 4, 3, 6, 4, 6, 2]","[0, 45, 135, 210, 285, 375, 390, 465, 525, 585]"
2023-08-14,4745,673,"[4, 5, 7, 0, 7, 3, 7, 4, 7, 2]","[4, 5, 7, 0, 7, 3, 7, 4, 7, 2]","[0, 30, 90, 180, 285, 375, 390, 465, 525, 615]"
2023-08-14,4690,670,"[6, 4, 7, 5, 6, 6, 1, 3, 4, 6, 4, 1, 0]","[6, 4, 7, 5, 6, 1, 3, 4, 6, 4]","[0, 45, 150, 225, 300, 360, 465, 480, 540, 600]"
2023-08-14,4724,669,"[2, 3, 1, 4, 4, 3, 7, 3, 4, 5, 4]","[2, 3, 1, 4, 3, 7, 3, 4, 5, 4]","[0, 75, 180, 285, 375, 390, 465, 480, 540, 615]"
2023-08-14,4727,597,"[5, 5, 7, 7, 7, 6, 4, 0, 3, 7, 3, 4, 7]","[5, 7, 6, 4, 0, 3, 7, 3, 4, 7]","[0, 30, 105, 150, 240, 375, 390, 465, 480, 540]"
2023-08-14,5076,671,"[6, 5, 6, 5, 6, 1, 6, 6, 3, 6, 5, 7]","[6, 5, 6, 5, 6, 1, 6, 3, 6, 5, 7]","[0, 45, 90, 165, 225, 285, 390, 465, 480, 540, 615]"
2023-08-14,4655,659,"[5, 6, 3, 2, 5, 7, 7, 5, 5, 3, 1, 7]","[5, 6, 3, 2, 5, 7, 5, 3, 1, 7]","[0, 30, 60, 180, 255, 315, 390, 465, 480, 585]"
2023-08-14,4700,673,"[5, 4, 7, 4, 5, 0, 3, 7, 4, 5]","[5, 4, 7, 4, 5, 0, 3, 7, 4, 5]","[0, 30, 75, 150, 240, 300, 420, 450, 540, 630]"
2023-08-14,4673,673,"[4, 6, 4, 6, 2, 6, 3, 6, 3, 5]","[4, 6, 4, 6, 2, 6, 3, 6, 3, 5]","[0, 30, 75, 180, 240, 330, 405, 420, 510, 630]"
2023-08-14,4683,667,"[5, 4, 3, 4, 6, 5, 3, 4, 6, 2]","[5, 4, 3, 4, 6, 5, 3, 4, 6, 2]","[0, 30, 75, 195, 270, 330, 420, 435, 540, 600]"
