日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-20,6984,665,"[5, 6, 7, 4, 6, 6, 4, 5, 6, 5, 3, 5, 3, 6, 3, 7]","[5, 6, 7, 4, 6, 4, 5, 6, 5, 3, 5, 3, 6, 3, 7]","[0, 30, 60, 120, 180, 240, 300, 345, 405, 450, 465, 525, 540, 585, 600]"
2022-08-20,6549,660,"[3, 4, 5, 6, 3, 5, 3, 7, 6, 3, 4, 1, 5, 5, 4]","[3, 4, 5, 6, 3, 5, 3, 7, 6, 3, 4, 1, 5, 4]","[0, 30, 105, 165, 210, 225, 285, 300, 375, 435, 450, 510, 600, 645]"
2022-08-20,5670,675,"[7, 7, 4, 6, 2, 4, 6, 3, 4, 5, 4, 2, 4]","[7, 4, 6, 2, 4, 6, 3, 4, 5, 4, 2, 4]","[0, 45, 120, 195, 255, 315, 390, 405, 450, 510, 555, 660]"
2022-08-20,6119,647,"[5, 6, 3, 6, 4, 7, 3, 1, 2, 3, 3, 4, 2, 4, 4, 4]","[5, 6, 3, 6, 4, 7, 3, 1, 2, 3, 4, 2, 4]","[0, 30, 60, 90, 150, 195, 255, 285, 375, 480, 495, 525, 630]"
2022-08-20,6112,597,"[5, 7, 3, 2, 6, 3, 5, 7, 3, 7, 7, 3, 4, 3]","[5, 7, 3, 2, 6, 3, 5, 7, 3, 7, 3, 4, 3]","[0, 30, 75, 90, 210, 270, 285, 345, 420, 435, 525, 540, 585]"
2022-08-20,6596,606,"[4, 4, 7, 3, 4, 5, 5, 6, 3, 4, 3, 4, 3, 1, 1, 4, 5]","[4, 7, 3, 4, 5, 6, 3, 4, 3, 4, 3, 1, 4, 5]","[0, 60, 105, 120, 180, 240, 285, 300, 360, 375, 420, 435, 525, 555]"
2022-08-20,6575,672,"[3, 6, 3, 4, 6, 5, 4, 6, 6, 4, 6, 6, 6, 1, 3, 4, 7]","[3, 6, 3, 4, 6, 5, 4, 6, 4, 6, 1, 3, 4, 7]","[0, 30, 60, 75, 135, 180, 240, 285, 360, 405, 450, 555, 570, 615]"
2022-08-20,6090,665,"[5, 6, 6, 7, 4, 1, 1, 4, 3, 5, 2, 3, 2, 2, 5, 4]","[5, 6, 7, 4, 1, 4, 3, 5, 2, 3, 2, 5, 4]","[0, 30, 60, 120, 180, 270, 330, 345, 390, 480, 510, 600, 645]"
2022-08-20,6998,670,"[5, 3, 7, 6, 4, 3, 6, 5, 6, 6, 3, 1, 3, 0, 5, 3]","[5, 3, 7, 6, 4, 3, 6, 5, 6, 3, 1, 3, 0, 5, 3]","[0, 30, 45, 90, 150, 210, 225, 285, 330, 390, 405, 495, 510, 630, 660]"
2022-08-20,6577,673,"[4, 6, 6, 3, 7, 5, 6, 3, 3, 7, 6, 3, 1, 4, 1, 4]","[4, 6, 3, 7, 5, 6, 3, 7, 6, 3, 1, 4, 1, 4]","[0, 60, 105, 120, 180, 225, 285, 300, 360, 420, 435, 510, 555, 645]"
