日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-15,6113,674,"[4, 5, 7, 2, 4, 3, 5, 5, 7, 7, 2, 4, 7, 5, 1]","[4, 5, 7, 2, 4, 3, 5, 7, 2, 4, 7, 5, 1]","[0, 30, 60, 135, 195, 255, 330, 375, 450, 540, 585, 630, 660]"
2023-07-15,6080,675,"[5, 2, 7, 3, 5, 6, 2, 6, 7, 0, 5, 4, 3]","[5, 2, 7, 3, 5, 6, 2, 6, 7, 0, 5, 4, 3]","[0, 30, 105, 165, 240, 285, 345, 450, 510, 585, 615, 645, 660]"
2023-07-15,6152,669,"[5, 3, 4, 4, 7, 7, 4, 7, 5, 5, 7, 3, 0, 0, 7, 4, 0]","[5, 3, 4, 7, 4, 7, 5, 7, 3, 0, 7, 4, 0]","[0, 30, 105, 165, 240, 300, 375, 420, 495, 570, 585, 630, 660]"
2023-07-15,6119,672,"[4, 6, 2, 6, 7, 7, 2, 6, 6, 3, 7, 3, 7, 5, 4]","[4, 6, 2, 6, 7, 2, 6, 3, 7, 3, 7, 5, 4]","[0, 30, 75, 150, 210, 270, 330, 405, 495, 570, 585, 630, 660]"
2023-07-15,5676,673,"[2, 4, 2, 4, 2, 7, 6, 4, 4, 3, 3, 5, 5, 5, 5, 7, 0, 0]","[2, 4, 2, 4, 2, 7, 6, 4, 3, 5, 7, 0]","[0, 60, 120, 195, 240, 315, 390, 450, 510, 585, 600, 660]"
2023-07-15,6084,656,"[2, 7, 7, 7, 5, 4, 4, 5, 4, 4, 3, 4, 4, 5, 3, 5, 4, 6]","[2, 7, 5, 4, 5, 4, 3, 4, 5, 3, 5, 4, 6]","[0, 60, 120, 150, 210, 255, 315, 390, 450, 510, 570, 585, 615]"
2023-07-15,6552,672,"[5, 5, 7, 7, 4, 3, 2, 5, 4, 5, 4, 6, 1, 1, 2, 6, 2]","[5, 7, 4, 3, 2, 5, 4, 5, 4, 6, 1, 2, 6, 2]","[0, 30, 90, 150, 225, 300, 345, 405, 465, 510, 570, 585, 615, 660]"
2023-07-15,6059,674,"[3, 5, 6, 5, 3, 3, 5, 4, 6, 4, 4, 4, 3, 5, 2, 2, 2, 4, 0]","[3, 5, 6, 5, 3, 5, 4, 6, 4, 3, 5, 2, 4]","[0, 60, 105, 165, 210, 285, 330, 390, 465, 510, 585, 600, 660]"
2023-07-15,6552,672,"[4, 5, 6, 3, 6, 7, 7, 4, 7, 3, 5, 2, 5, 6, 4, 4]","[4, 5, 6, 3, 6, 7, 4, 7, 3, 5, 2, 5, 6, 4]","[0, 30, 60, 120, 195, 255, 330, 390, 465, 525, 570, 585, 615, 660]"
2023-07-15,6484,671,"[5, 6, 5, 3, 6, 5, 2, 2, 5, 5, 4, 7, 2, 6, 5, 1]","[5, 6, 5, 3, 6, 5, 2, 5, 4, 7, 2, 6, 5, 1]","[0, 30, 60, 120, 195, 255, 315, 375, 420, 495, 570, 585, 630, 660]"
