日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-07,6128,667,"[4, 5, 3, 6, 6, 3, 7, 4, 3, 3, 6, 3, 4, 4, 4, 3, 0]","[4, 5, 3, 6, 3, 7, 4, 3, 6, 3, 4, 3, 0]","[0, 30, 75, 150, 210, 285, 345, 405, 465, 510, 570, 600, 660]"
2022-08-07,6106,665,"[4, 5, 4, 5, 4, 1, 1, 3, 6, 4, 5, 4, 3, 3, 4]","[4, 5, 4, 5, 4, 1, 3, 6, 4, 5, 4, 3, 4]","[0, 30, 75, 150, 195, 255, 345, 420, 480, 510, 555, 600, 645]"
2022-08-07,6091,669,"[6, 7, 5, 3, 3, 3, 5, 4, 7, 4, 3, 3, 6, 2, 5, 5, 4]","[6, 7, 5, 3, 5, 4, 7, 4, 3, 6, 2, 5, 4]","[0, 45, 90, 135, 195, 240, 300, 360, 405, 465, 525, 600, 645]"
2022-08-07,6101,664,"[4, 5, 5, 3, 4, 1, 4, 6, 5, 3, 3, 2, 4, 6, 2, 2]","[4, 5, 3, 4, 1, 4, 6, 5, 3, 2, 4, 6, 2]","[0, 30, 75, 150, 210, 300, 345, 390, 435, 495, 570, 600, 660]"
2022-08-07,5650,670,"[5, 4, 7, 4, 3, 3, 6, 5, 6, 4, 0, 7, 4, 1]","[5, 4, 7, 4, 3, 6, 5, 6, 4, 0, 7, 4]","[0, 30, 75, 135, 195, 270, 315, 375, 435, 480, 570, 645]"
2022-08-07,5647,669,"[5, 5, 5, 6, 4, 4, 6, 6, 3, 3, 4, 2, 3, 2, 2, 3, 7, 2]","[5, 6, 4, 6, 3, 4, 2, 3, 2, 3, 7, 2]","[0, 30, 60, 135, 195, 255, 315, 390, 465, 540, 600, 660]"
2022-08-07,6090,649,"[6, 7, 3, 4, 6, 5, 6, 4, 3, 4, 6, 6, 5, 5, 5, 4]","[6, 7, 3, 4, 6, 5, 6, 4, 3, 4, 6, 5, 4]","[0, 45, 90, 165, 210, 255, 300, 375, 405, 480, 510, 570, 630]"
2022-08-07,6093,666,"[5, 7, 6, 3, 4, 5, 0, 5, 4, 7, 7, 4, 4, 5, 4]","[5, 7, 6, 3, 4, 5, 0, 5, 4, 7, 4, 5, 4]","[0, 30, 75, 135, 195, 255, 300, 390, 435, 480, 570, 600, 645]"
2022-08-07,6120,669,"[6, 6, 2, 3, 3, 6, 4, 3, 4, 5, 4, 3, 4, 6, 0]","[6, 2, 3, 6, 4, 3, 4, 5, 4, 3, 4, 6, 0]","[0, 45, 150, 210, 270, 315, 375, 420, 465, 510, 570, 600, 660]"
2022-08-07,6107,663,"[4, 7, 6, 3, 6, 6, 4, 1, 5, 5, 4, 3, 6, 6, 3, 2]","[4, 7, 6, 3, 6, 4, 1, 5, 4, 3, 6, 3, 2]","[0, 30, 75, 135, 195, 255, 315, 405, 450, 495, 555, 600, 660]"
