日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-19,6100,675,"[4, 4, 7, 6, 5, 7, 6, 4, 1, 4, 3, 4, 4, 6, 5, 1, 1]","[4, 7, 6, 5, 7, 6, 4, 1, 4, 3, 4, 6, 5]","[0, 30, 90, 150, 180, 240, 300, 345, 435, 480, 555, 600, 645]"
2023-07-19,6507,649,"[3, 6, 5, 4, 4, 7, 5, 1, 6, 6, 5, 6, 4, 5, 6, 4]","[3, 6, 5, 4, 7, 5, 1, 6, 5, 6, 4, 5, 6, 4]","[0, 30, 60, 105, 165, 225, 270, 345, 390, 435, 495, 525, 570, 630]"
2023-07-19,6102,670,"[1, 6, 3, 6, 2, 3, 2, 6, 4, 3, 3, 4, 4, 4, 5, 4]","[1, 6, 3, 6, 2, 3, 2, 6, 4, 3, 4, 5, 4]","[0, 30, 60, 135, 195, 285, 360, 435, 480, 525, 585, 615, 660]"
2023-07-19,6520,670,"[2, 6, 5, 5, 5, 4, 5, 3, 5, 2, 4, 6, 4, 5, 4, 5, 0, 0]","[2, 6, 5, 4, 5, 3, 5, 2, 4, 6, 4, 5, 4, 5]","[0, 30, 60, 105, 150, 195, 270, 315, 405, 465, 525, 570, 615, 645]"
2023-07-19,6112,674,"[4, 4, 7, 2, 6, 6, 6, 4, 6, 3, 4, 5, 5, 5, 7, 1, 5, 4]","[4, 7, 2, 6, 4, 6, 3, 4, 5, 7, 1, 5, 4]","[0, 30, 90, 150, 210, 255, 315, 390, 450, 495, 555, 630, 660]"
2023-07-19,6536,643,"[2, 2, 6, 2, 2, 6, 5, 6, 4, 6, 4, 6, 4, 6, 4, 5]","[2, 6, 2, 6, 5, 6, 4, 6, 4, 6, 4, 6, 4, 5]","[0, 30, 60, 135, 180, 225, 270, 330, 375, 435, 480, 525, 570, 615]"
2023-07-19,6527,670,"[3, 6, 7, 7, 4, 5, 6, 5, 5, 6, 6, 3, 6, 6, 6, 1, 4, 5, 4]","[3, 6, 7, 4, 5, 6, 5, 6, 3, 6, 1, 4, 5, 4]","[0, 30, 60, 135, 180, 225, 270, 315, 375, 435, 495, 585, 615, 660]"
2023-07-19,6571,667,"[2, 2, 2, 4, 6, 5, 3, 3, 5, 4, 7, 6, 4, 3, 5, 7, 4, 1]","[2, 4, 6, 5, 3, 5, 4, 7, 6, 4, 3, 5, 7, 4]","[0, 30, 60, 105, 150, 225, 270, 315, 375, 435, 480, 540, 585, 645]"
2023-07-19,6507,670,"[3, 6, 5, 7, 1, 4, 5, 5, 3, 6, 6, 5, 7, 5, 4, 5]","[3, 6, 5, 7, 1, 4, 5, 3, 6, 5, 7, 5, 4, 5]","[0, 30, 60, 105, 180, 255, 300, 345, 420, 480, 510, 570, 615, 645]"
2023-07-19,6124,665,"[4, 6, 4, 6, 4, 4, 6, 4, 3, 5, 4, 0, 6, 4, 1]","[4, 6, 4, 6, 4, 6, 4, 3, 5, 4, 0, 6, 4]","[0, 30, 60, 120, 180, 240, 285, 345, 405, 450, 495, 600, 645]"
