日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-12,5137,628,"[5, 5, 6, 4, 6, 7, 5, 3, 4, 5, 5, 5, 0, 2]","[5, 6, 4, 6, 7, 5, 3, 4, 5, 0, 2]","[0, 45, 75, 150, 225, 300, 360, 465, 525, 600, 615]"
2022-08-12,4678,650,"[4, 3, 6, 6, 6, 5, 5, 6, 2, 7, 5, 2, 0]","[4, 3, 6, 5, 6, 2, 7, 5, 2, 0]","[0, 60, 165, 210, 285, 345, 480, 555, 615, 630]"
2022-08-12,4714,656,"[4, 6, 5, 6, 4, 4, 2, 7, 4, 4, 0, 2]","[4, 6, 5, 6, 4, 2, 7, 4, 0, 2]","[0, 60, 120, 195, 270, 345, 480, 555, 630, 645]"
2022-08-12,4689,674,"[4, 5, 7, 6, 3, 3, 5, 4, 4, 6, 4, 2]","[4, 5, 7, 6, 3, 5, 4, 6, 4, 2]","[0, 60, 135, 210, 285, 375, 450, 525, 585, 660]"
2022-08-12,4712,670,"[3, 7, 6, 6, 3, 3, 6, 4, 6, 7, 0, 2, 1]","[3, 7, 6, 3, 6, 4, 6, 7, 0, 2]","[0, 75, 150, 225, 315, 390, 465, 555, 645, 660]"
2022-08-12,4692,674,"[6, 7, 3, 4, 7, 5, 6, 6, 2, 0, 6]","[6, 7, 3, 4, 7, 5, 6, 2, 0, 6]","[0, 45, 90, 195, 270, 360, 435, 495, 615, 630]"
2022-08-12,4685,666,"[5, 5, 2, 4, 4, 1, 5, 6, 4, 4, 2, 0, 2]","[5, 2, 4, 1, 5, 6, 4, 2, 0, 2]","[0, 45, 165, 255, 390, 465, 540, 615, 630, 660]"
2022-08-12,4676,666,"[6, 6, 7, 6, 4, 2, 6, 6, 6, 2, 6, 5, 0, 0]","[6, 7, 6, 4, 2, 6, 2, 6, 5, 0]","[0, 45, 90, 150, 225, 330, 390, 525, 585, 660]"
2022-08-12,4717,665,"[5, 5, 4, 7, 4, 0, 5, 7, 0, 2, 2, 3]","[5, 4, 7, 4, 0, 5, 7, 0, 2, 3]","[0, 45, 120, 210, 285, 465, 525, 615, 630, 660]"
2022-08-12,4710,672,"[6, 7, 4, 1, 6, 7, 6, 7, 0, 3]","[6, 7, 4, 1, 6, 7, 6, 7, 0, 3]","[0, 45, 90, 180, 300, 375, 465, 540, 645, 660]"
