日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-15,5166,663,"[5, 5, 6, 4, 7, 4, 5, 7, 7, 7, 4, 2, 4, 5, 5]","[5, 6, 4, 7, 4, 5, 7, 4, 2, 4, 5]","[0, 30, 60, 165, 225, 285, 330, 390, 465, 525, 600]"
2023-08-15,5164,671,"[4, 4, 6, 2, 7, 6, 5, 2, 6, 2, 2, 3, 4]","[4, 6, 2, 7, 6, 5, 2, 6, 2, 3, 4]","[0, 30, 75, 150, 225, 300, 360, 420, 480, 540, 615]"
2023-08-15,5180,672,"[4, 5, 2, 4, 2, 2, 7, 2, 5, 6, 4, 7]","[4, 5, 2, 4, 2, 7, 2, 5, 6, 4, 7]","[0, 30, 60, 150, 210, 270, 345, 420, 480, 540, 615]"
2023-08-15,5570,674,"[4, 4, 4, 5, 4, 5, 2, 6, 6, 2, 6, 5, 2, 6, 5, 0]","[4, 5, 4, 5, 2, 6, 2, 6, 5, 2, 6, 5]","[0, 30, 60, 165, 225, 285, 345, 420, 465, 510, 585, 645]"
2023-08-15,5145,649,"[6, 4, 2, 5, 4, 6, 5, 6, 4, 3, 3, 3, 3, 2]","[6, 4, 2, 5, 4, 6, 5, 6, 4, 3, 2]","[0, 45, 120, 195, 240, 300, 360, 420, 465, 525, 585]"
2023-08-15,5182,663,"[4, 4, 5, 2, 4, 4, 4, 4, 3, 5, 7, 3, 3, 2, 2, 2, 3, 7]","[4, 5, 2, 4, 3, 5, 7, 3, 2, 3, 7]","[0, 30, 60, 150, 210, 285, 330, 405, 480, 540, 615]"
2023-08-15,5191,669,"[4, 5, 2, 3, 2, 7, 4, 3, 7, 6, 3]","[4, 5, 2, 3, 2, 7, 4, 3, 7, 6, 3]","[0, 30, 60, 150, 225, 300, 360, 405, 480, 540, 600]"
2023-08-15,5186,669,"[4, 6, 5, 7, 7, 7, 4, 5, 4, 2, 4, 7, 3, 0]","[4, 6, 5, 7, 4, 5, 4, 2, 4, 7, 3]","[0, 30, 75, 150, 225, 285, 330, 405, 480, 525, 600]"
2023-08-15,5212,670,"[4, 4, 5, 4, 5, 4, 7, 4, 7, 4, 3, 3, 4, 4]","[4, 5, 4, 5, 4, 7, 4, 7, 4, 3, 4]","[0, 30, 60, 165, 225, 285, 360, 405, 480, 540, 615]"
2023-08-15,5172,667,"[4, 7, 3, 3, 4, 5, 7, 6, 5, 7, 4, 6]","[4, 7, 3, 4, 5, 7, 6, 5, 7, 4, 6]","[0, 30, 105, 195, 270, 315, 390, 435, 495, 570, 615]"
