日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-12,8361,666,"[5, 4, 6, 3, 1, 4, 5, 6, 1, 5, 4, 5, 4, 6, 3, 5, 3, 5, 0]","[5, 4, 6, 3, 1, 4, 5, 6, 1, 5, 4, 5, 4, 6, 3, 5, 3, 5]","[0, 30, 45, 90, 135, 195, 225, 270, 330, 405, 420, 450, 465, 495, 555, 585, 630, 645]"
2022-07-12,7556,651,"[4, 7, 0, 4, 3, 4, 0, 6, 4, 3, 5, 3, 4, 1, 4, 5]","[4, 7, 0, 4, 3, 4, 0, 6, 4, 3, 5, 3, 4, 1, 4, 5]","[0, 30, 75, 150, 195, 240, 270, 345, 405, 435, 465, 495, 525, 555, 615, 630]"
2022-07-12,7508,655,"[3, 5, 4, 2, 5, 5, 5, 2, 3, 5, 4, 6, 4, 4, 3, 4, 3, 6, 0, 0]","[3, 5, 4, 2, 5, 2, 3, 5, 4, 6, 4, 3, 4, 3, 6, 0]","[0, 60, 90, 135, 195, 225, 270, 300, 330, 375, 420, 450, 480, 510, 540, 600]"
2022-07-12,7528,656,"[6, 4, 3, 4, 4, 0, 2, 5, 4, 4, 3, 4, 3, 5, 3, 1, 1, 6, 4]","[6, 4, 3, 4, 0, 2, 5, 4, 3, 4, 3, 5, 3, 1, 6, 4]","[0, 45, 75, 120, 165, 225, 270, 300, 330, 375, 405, 450, 480, 510, 570, 645]"
2022-07-12,7537,671,"[3, 6, 5, 4, 7, 4, 3, 5, 4, 3, 4, 0, 3, 5, 5, 7, 4]","[3, 6, 5, 4, 7, 4, 3, 5, 4, 3, 4, 0, 3, 5, 7, 4]","[0, 60, 120, 150, 195, 255, 285, 330, 360, 390, 435, 465, 525, 570, 600, 660]"
2022-07-12,7480,639,"[6, 0, 4, 3, 4, 5, 3, 3, 5, 6, 1, 1, 4, 2, 5, 5, 4, 3, 5]","[6, 0, 4, 3, 4, 5, 3, 5, 6, 1, 4, 2, 5, 4, 3, 5]","[0, 45, 135, 165, 210, 255, 270, 300, 330, 390, 450, 480, 540, 555, 585, 630]"
2022-07-12,7924,669,"[5, 6, 5, 4, 5, 4, 0, 2, 4, 3, 3, 5, 4, 1, 4, 4, 5, 1, 5]","[5, 6, 5, 4, 5, 4, 0, 2, 4, 3, 5, 4, 1, 4, 5, 1, 5]","[0, 30, 60, 105, 150, 180, 225, 285, 345, 375, 420, 450, 480, 525, 555, 600, 660]"
2022-07-12,7980,673,"[5, 6, 4, 4, 5, 4, 1, 0, 3, 2, 3, 3, 4, 6, 5, 4, 3, 4, 4, 3]","[5, 6, 4, 5, 4, 1, 0, 3, 2, 3, 4, 6, 5, 4, 3, 4, 3]","[0, 30, 60, 120, 150, 180, 255, 315, 360, 420, 465, 495, 540, 570, 585, 630, 645]"
2022-07-12,7945,669,"[5, 6, 5, 4, 0, 4, 7, 4, 5, 3, 5, 4, 4, 1, 6, 4, 5, 3]","[5, 6, 5, 4, 0, 4, 7, 4, 5, 3, 5, 4, 1, 6, 4, 5, 3]","[0, 30, 60, 105, 150, 210, 255, 315, 345, 375, 420, 450, 480, 525, 600, 630, 645]"
2022-07-12,7456,673,"[5, 6, 7, 7, 4, 5, 1, 3, 3, 6, 5, 5, 3, 1, 6, 2, 4, 5, 4]","[5, 6, 7, 4, 5, 1, 3, 6, 5, 3, 1, 6, 2, 4, 5, 4]","[0, 30, 60, 120, 165, 195, 270, 300, 360, 390, 435, 495, 555, 615, 630, 660]"
