日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-14,6,4202.0,716,"[3, 6, 3, 0, 3, 2, 5, 3, 5, 4, 6, 3, 1, 2, 7, 3, 0]","[3, 6, 3, 0, 3, 2, 5, 3, 5]","[0, 30, 60, 75, 270, 375, 495, 555, 660]"
2022-08-14,10,4250.0,736,"[3, 0, 4, 4, 6, 4, 7, 5, 2, 7, 0, 2, 4, 7]","[3, 0, 4, 6, 4, 7, 5, 2, 7]","[0, 30, 225, 300, 360, 435, 525, 585, 705]"
2022-08-14,7,5198.0,712,"[7, 3, 7, 6, 2, 7, 7, 3, 6, 3, 4, 2, 3, 6, 6]","[7, 3, 7, 6, 2, 7, 3, 6, 3, 4, 2]","[0, 45, 75, 150, 210, 330, 405, 510, 570, 690, 705]"
2022-08-14,9,3259.0,724,"[2, 1, 4, 5, 6, 0, 5, 4, 6, 7, 0, 3, 2, 3, 2, 3, 4]","[2, 1, 4, 5, 6, 0, 5]","[0, 150, 285, 360, 420, 495, 675]"
2022-08-14,2,3785.0,721,"[3, 6, 1, 7, 4, 4, 2, 4, 0, 2, 5]","[3, 6, 1, 7, 4, 2, 4, 0]","[0, 30, 60, 210, 300, 375, 495, 555]"
2022-08-14,5,3757.0,712,"[5, 7, 7, 2, 1, 4, 1, 3, 1, 1, 3, 0]","[5, 7, 2, 1, 4, 1, 3, 3]","[0, 45, 90, 255, 390, 465, 600, 705]"
2022-08-14,5,4717.0,713,"[7, 3, 7, 7, 4, 5, 7, 6, 1, 2, 4, 5, 2, 0, 1, 2]","[7, 3, 7, 4, 5, 7, 6, 1, 2, 4]","[0, 45, 75, 150, 225, 300, 375, 450, 585, 705]"
2022-08-14,5,4280.0,717,"[3, 4, 7, 3, 2, 4, 2, 2, 3, 4, 6, 4, 0, 1, 2, 7]","[3, 4, 7, 3, 2, 4, 2, 3, 4]","[0, 30, 105, 195, 315, 420, 480, 600, 705]"
2022-08-14,9,5204.0,739,"[7, 3, 6, 3, 2, 7, 6, 4, 7, 2, 7, 7, 4, 2, 1, 5, 4, 6, 7]","[7, 3, 6, 3, 2, 7, 6, 4, 7, 2, 7]","[0, 45, 75, 120, 135, 285, 360, 435, 510, 570, 660]"
2022-08-14,2,4703.0,743,"[6, 3, 4, 5, 3, 4, 3, 4, 6, 6, 2, 6, 7, 2, 7]","[6, 3, 4, 5, 3, 4, 3, 4, 6, 2]","[0, 45, 60, 135, 225, 330, 405, 510, 570, 630]"
2022-08-14,4,3271.0,718,"[1, 4, 0, 6, 0, 6, 5, 3, 4, 2, 0, 7, 7]","[1, 4, 0, 6, 0, 6, 5]","[0, 150, 225, 375, 435, 615, 675]"
2022-08-14,10,3755.0,710,"[3, 0, 3, 4, 5, 7, 7, 2, 5, 7, 2, 3, 6, 5, 6, 4, 2, 6, 6, 2]","[3, 0, 3, 4, 5, 7, 2, 5]","[0, 30, 225, 330, 405, 480, 570, 660]"
2022-08-14,9,4237.0,728,"[4, 6, 3, 4, 5, 1, 2, 2, 7, 7, 0, 0, 1, 1, 1, 2]","[4, 6, 3, 4, 5, 1, 2, 7, 0]","[0, 60, 105, 120, 210, 285, 405, 510, 570]"
2022-08-14,9,3748.0,742,"[4, 7, 7, 5, 6, 2, 0, 5, 0, 4, 0, 3]","[4, 7, 5, 6, 2, 0, 5, 0]","[0, 60, 105, 195, 255, 360, 540, 600]"
2022-08-14,7,4229.0,752,"[6, 2, 6, 6, 7, 6, 7, 4, 6, 0, 7, 3, 2, 3, 3, 0, 1, 5]","[6, 2, 6, 7, 6, 7, 4, 6, 0]","[0, 45, 195, 270, 345, 420, 510, 570, 630]"
2022-08-14,8,4177.0,729,"[1, 3, 6, 5, 5, 5, 5, 7, 5, 2, 2, 5, 3, 3, 3, 5, 0, 3, 4]","[1, 3, 6, 5, 7, 5, 2, 5, 3]","[0, 150, 165, 240, 300, 390, 465, 570, 645]"
2022-08-14,5,4196.0,717,"[3, 7, 5, 4, 5, 2, 5, 6, 0, 7, 2, 5, 5, 4, 5, 1]","[3, 7, 5, 4, 5, 2, 5, 6, 0]","[0, 30, 75, 150, 225, 300, 405, 480, 540]"
2022-08-14,7,3760.0,709,"[6, 2, 7, 7, 6, 6, 0, 7, 6, 6, 3, 6, 5, 6, 0, 7, 5, 1, 3, 5]","[6, 2, 7, 6, 0, 7, 6, 3]","[0, 45, 195, 270, 330, 480, 555, 630]"
2022-08-14,2,3778.0,707,"[7, 2, 7, 2, 7, 6, 1, 3, 4, 5, 2, 7, 6, 5]","[7, 2, 7, 2, 7, 6, 1, 3]","[0, 45, 210, 285, 375, 465, 555, 690]"
2022-08-14,7,3730.0,713,"[0, 7, 7, 7, 3, 6, 5, 5, 7, 6, 5, 6, 6, 7, 6, 5]","[0, 7, 3, 6, 5, 7, 6, 5]","[0, 225, 300, 420, 495, 555, 645, 705]"
