日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-12,3,3779.0,709,"[4, 7, 6, 7, 6, 1, 0, 4, 4, 0, 5, 2, 3, 6, 0, 2, 6, 0, 5]","[4, 7, 6, 7, 6, 1, 0, 4]","[0, 60, 120, 195, 270, 330, 480, 645]"
2022-08-12,8,3770.0,707,"[2, 7, 2, 6, 2, 4, 5, 4, 2, 4, 5]","[2, 7, 2, 6, 2, 4, 5, 4]","[0, 135, 210, 315, 375, 510, 585, 645]"
2022-08-12,7,3305.0,728,"[2, 1, 6, 0, 3, 7, 7, 4, 4, 1]","[2, 1, 6, 0, 3, 7, 4]","[0, 135, 270, 330, 510, 600, 675]"
2022-08-12,10,4240.0,742,"[7, 6, 3, 4, 3, 5, 4, 3, 2, 3, 3, 4]","[7, 6, 3, 4, 3, 5, 4, 3, 2]","[0, 45, 90, 195, 270, 360, 420, 510, 600]"
2022-08-12,2,3286.0,711,"[4, 1, 6, 5, 4, 4, 3, 3, 0, 6, 2, 2, 1, 3, 4, 2, 3, 3, 5, 7]","[4, 1, 6, 5, 4, 3, 0]","[0, 60, 210, 285, 345, 420, 525]"
2022-08-12,6,4225.0,761,"[6, 2, 3, 7, 2, 7, 5, 5, 2, 1, 1, 6, 2]","[6, 2, 3, 7, 2, 7, 5, 2, 1]","[0, 45, 165, 270, 375, 495, 570, 645, 660]"
2022-08-12,4,4199.0,733,"[5, 3, 7, 6, 2, 6, 7, 5, 5, 3, 4, 6, 6, 4, 5, 6, 5, 7]","[5, 3, 7, 6, 2, 6, 7, 5, 3]","[0, 45, 135, 225, 300, 420, 495, 570, 645]"
2022-08-12,5,3779.0,738,"[7, 0, 7, 5, 4, 6, 6, 7, 0, 1, 4, 0, 5, 2, 5, 2]","[7, 0, 7, 5, 4, 6, 7, 0]","[0, 45, 225, 300, 360, 435, 495, 570]"
2022-08-12,7,3294.0,734,"[7, 1, 7, 5, 4, 1, 1, 1, 0, 2, 2]","[7, 1, 7, 5, 4, 1, 0]","[0, 45, 210, 285, 345, 435, 585]"
2022-08-12,3,3769.0,723,"[6, 4, 2, 5, 3, 7, 4, 2, 0, 3, 4, 3, 2, 1, 1, 4, 7]","[6, 4, 2, 5, 3, 7, 4, 2]","[0, 45, 120, 255, 330, 420, 510, 585]"
2022-08-12,7,3745.0,733,"[5, 1, 4, 6, 3, 7, 3, 1, 5, 6, 3, 0, 2, 4, 6, 7, 4]","[5, 1, 4, 6, 3, 7, 3, 1]","[0, 45, 195, 270, 330, 420, 510, 600]"
2022-08-12,4,4186.0,708,"[5, 4, 3, 5, 6, 5, 5, 5, 3, 1, 4, 2, 3]","[5, 4, 3, 5, 6, 5, 3, 1, 4]","[0, 45, 120, 210, 285, 345, 420, 525, 645]"
2022-08-12,10,3803.0,709,"[4, 7, 3, 3, 7, 3, 2, 7, 3, 3, 4, 4, 5, 7, 4, 4, 1, 7, 5, 5]","[4, 7, 3, 7, 3, 2, 7, 3]","[0, 60, 120, 225, 300, 390, 525, 615]"
2022-08-12,4,3742.0,743,"[2, 6, 7, 6, 3, 3, 5, 3, 2, 1, 0, 2]","[2, 6, 7, 6, 3, 5, 3, 2]","[0, 135, 195, 285, 345, 435, 510, 600]"
2022-08-12,8,4234.0,751,"[5, 0, 1, 7, 4, 4, 3, 3, 6, 6, 3, 7, 7, 2, 5, 1, 1, 3]","[5, 0, 1, 7, 4, 3, 6, 3, 7]","[0, 45, 210, 345, 435, 525, 615, 660, 690]"
2022-08-12,4,4235.0,735,"[7, 4, 7, 5, 3, 5, 4, 7, 1, 7, 5, 1, 5, 3, 3, 1, 7, 6]","[7, 4, 7, 5, 3, 5, 4, 7, 1]","[0, 45, 135, 210, 270, 375, 435, 510, 600]"
2022-08-12,10,3770.0,716,"[5, 3, 4, 5, 4, 7, 4, 4, 0, 4, 2, 7, 4, 1, 2]","[5, 3, 4, 5, 4, 7, 4, 0]","[0, 45, 135, 225, 300, 390, 480, 540]"
2022-08-12,7,4244.0,714,"[6, 6, 7, 6, 6, 5, 4, 7, 4, 7, 0, 6, 0, 3, 4, 5]","[6, 7, 6, 5, 4, 7, 4, 7, 0]","[0, 45, 90, 150, 225, 300, 375, 450, 540]"
2022-08-12,5,3755.0,729,"[6, 6, 6, 2, 5, 6, 6, 6, 6, 4, 3, 0, 4, 5, 5, 1, 1, 6]","[6, 2, 5, 6, 4, 3, 0, 4]","[0, 45, 165, 240, 315, 390, 495, 675]"
2022-08-12,5,3270.0,754,"[2, 2, 5, 4, 0, 5, 3, 1, 0, 4, 3, 7, 7, 7]","[2, 5, 4, 0, 5, 3, 1]","[0, 135, 210, 285, 465, 525, 615]"
2022-08-12,6,3778.0,715,"[6, 6, 7, 3, 4, 6, 7, 7, 3, 3, 0, 1, 3, 4]","[6, 7, 3, 4, 6, 7, 3, 0]","[0, 45, 90, 195, 270, 330, 435, 525]"
2022-08-12,7,4221.0,714,"[4, 6, 4, 4, 6, 2, 4, 2, 6, 5, 2, 4, 3, 6, 4]","[4, 6, 4, 6, 2, 4, 2, 6, 5]","[0, 60, 120, 210, 285, 405, 480, 600, 660]"
2022-08-12,8,4244.0,721,"[5, 7, 4, 3, 7, 6, 6, 7, 1, 4]","[5, 7, 4, 3, 7, 6, 7, 1, 4]","[0, 45, 90, 165, 270, 360, 450, 540, 675]"
2022-08-12,3,3753.0,736,"[4, 4, 6, 2, 5, 6, 3, 7, 0, 6, 2, 0, 0, 0, 1, 5]","[4, 6, 2, 5, 6, 3, 7, 0]","[0, 60, 120, 255, 330, 390, 495, 570]"
2022-08-12,8,3777.0,733,"[2, 4, 6, 4, 5, 4, 2, 7, 6, 2, 1, 1, 4, 5, 6, 5, 6, 2, 5, 4]","[2, 4, 6, 4, 5, 4, 2, 7]","[0, 135, 210, 285, 375, 435, 510, 645]"
2022-08-12,10,4187.0,737,"[5, 6, 3, 6, 3, 4, 4, 5, 6, 0, 5, 7, 4, 4, 3]","[5, 6, 3, 6, 3, 4, 5, 6, 0]","[0, 45, 75, 180, 255, 345, 435, 495, 570]"
2022-08-12,10,4230.0,712,"[7, 6, 7, 3, 3, 6, 5, 0, 3, 4, 4, 5, 2]","[7, 6, 7, 3, 6, 5, 0, 3, 4]","[0, 45, 90, 180, 285, 345, 435, 600, 705]"
