日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-09,5185,656,"[3, 7, 1, 4, 7, 5, 4, 4, 5, 3, 4, 0]","[3, 7, 1, 4, 7, 5, 4, 5, 3, 4, 0]","[0, 30, 75, 195, 255, 345, 390, 465, 510, 585, 645]"
2022-08-09,5181,674,"[3, 3, 1, 5, 4, 2, 6, 6, 7, 3, 4, 3, 0]","[3, 1, 5, 4, 2, 6, 7, 3, 4, 3, 0]","[0, 30, 180, 240, 300, 315, 375, 450, 540, 585, 660]"
2022-08-09,5601,661,"[3, 4, 4, 3, 5, 7, 4, 6, 5, 6, 5, 1, 0]","[3, 4, 3, 5, 7, 4, 6, 5, 6, 5, 1, 0]","[0, 30, 90, 195, 240, 330, 390, 465, 510, 570, 630, 645]"
2022-08-09,5158,668,"[3, 7, 5, 4, 6, 4, 5, 4, 5, 5, 7, 2]","[3, 7, 5, 4, 6, 4, 5, 4, 5, 7, 2]","[0, 30, 75, 135, 195, 270, 315, 375, 435, 495, 570]"
2022-08-09,5628,663,"[7, 3, 7, 4, 3, 5, 6, 5, 2, 6, 0, 0, 2]","[7, 3, 7, 4, 3, 5, 6, 5, 2, 6, 0, 2]","[0, 45, 90, 165, 225, 315, 375, 435, 495, 570, 630, 660]"
2022-08-09,5208,669,"[5, 7, 1, 4, 2, 7, 4, 2, 4, 4, 2, 0]","[5, 7, 1, 4, 2, 7, 4, 2, 4, 2, 0]","[0, 45, 90, 195, 270, 360, 435, 495, 585, 645, 660]"
2022-08-09,6050,675,"[5, 6, 5, 6, 6, 6, 4, 6, 3, 2, 3, 5, 1, 0, 2]","[5, 6, 5, 6, 4, 6, 3, 2, 3, 5, 1, 0, 2]","[0, 45, 75, 135, 195, 255, 315, 405, 495, 570, 630, 645, 660]"
2022-08-09,5204,661,"[3, 4, 3, 4, 5, 2, 0, 3, 7, 0, 2]","[3, 4, 3, 4, 5, 2, 0, 3, 7, 0, 2]","[0, 30, 90, 195, 255, 300, 330, 465, 540, 630, 645]"
2022-08-09,5127,639,"[5, 3, 3, 6, 6, 4, 3, 3, 5, 6, 2, 5, 3, 3, 4]","[5, 3, 6, 4, 3, 5, 6, 2, 5, 3, 4]","[0, 45, 90, 150, 210, 300, 315, 375, 465, 525, 600]"
2022-08-09,5189,667,"[3, 7, 3, 5, 2, 7, 3, 3, 2, 7, 0, 1]","[3, 7, 3, 5, 2, 7, 3, 2, 7, 0, 1]","[0, 30, 75, 165, 225, 315, 390, 480, 570, 630, 645]"
