日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-11,7480,648,"[5, 3, 3, 2, 6, 4, 6, 4, 3, 3, 4, 5, 6, 6, 5, 4, 5, 4, 3]","[5, 3, 2, 6, 4, 6, 4, 3, 4, 5, 6, 5, 4, 5, 4, 3]","[0, 30, 90, 165, 210, 255, 315, 345, 390, 420, 450, 495, 525, 555, 585, 615]"
2022-07-11,7951,672,"[6, 6, 4, 3, 7, 4, 6, 6, 4, 6, 5, 2, 3, 5, 4, 3, 5, 2, 5]","[6, 4, 3, 7, 4, 6, 4, 6, 5, 2, 3, 5, 4, 3, 5, 2, 5]","[0, 45, 75, 135, 195, 240, 285, 315, 375, 405, 450, 495, 510, 540, 570, 600, 660]"
2022-07-11,7459,645,"[5, 3, 5, 1, 5, 3, 5, 7, 0, 5, 4, 5, 4, 3, 4, 3]","[5, 3, 5, 1, 5, 3, 5, 7, 0, 5, 4, 5, 4, 3, 4, 3]","[0, 30, 90, 135, 195, 240, 285, 315, 375, 450, 480, 495, 525, 555, 585, 615]"
2022-07-11,7484,625,"[1, 4, 1, 3, 1, 2, 2, 4, 5, 4, 3, 3, 5, 5, 3, 5, 3, 3, 5, 4]","[1, 4, 1, 3, 1, 2, 4, 5, 4, 3, 5, 3, 5, 3, 5, 4]","[0, 30, 60, 135, 195, 255, 315, 345, 375, 405, 450, 480, 510, 540, 570, 600]"
2022-07-11,7423,670,"[3, 7, 5, 5, 4, 2, 6, 5, 1, 5, 1, 5, 3, 5, 5, 4, 5, 1]","[3, 7, 5, 4, 2, 6, 5, 1, 5, 1, 5, 3, 5, 4, 5, 1]","[0, 30, 75, 120, 165, 210, 285, 315, 375, 405, 465, 495, 540, 570, 600, 630]"
2022-07-11,7050,661,"[5, 3, 2, 4, 5, 5, 4, 2, 5, 4, 2, 3, 7, 6, 3, 4, 0, 0]","[5, 3, 2, 4, 5, 4, 2, 5, 4, 2, 3, 7, 6, 3, 4]","[0, 30, 90, 165, 195, 240, 270, 330, 375, 405, 450, 480, 555, 615, 645]"
2022-07-11,7045,663,"[3, 4, 4, 5, 4, 2, 2, 4, 6, 0, 6, 6, 3, 3, 6, 2, 3, 4, 5]","[3, 4, 5, 4, 2, 4, 6, 0, 6, 3, 6, 2, 3, 4, 5]","[0, 30, 60, 105, 165, 210, 255, 315, 375, 435, 465, 525, 585, 630, 645]"
2022-07-11,7542,661,"[6, 4, 2, 0, 5, 4, 5, 2, 4, 3, 2, 4, 4, 5, 4, 7, 4, 0, 0]","[6, 4, 2, 0, 5, 4, 5, 2, 4, 3, 2, 4, 5, 4, 7, 4]","[0, 45, 75, 150, 210, 240, 285, 315, 375, 405, 435, 495, 525, 555, 585, 645]"
2022-07-11,7506,674,"[3, 4, 3, 5, 2, 2, 4, 4, 5, 3, 1, 7, 1, 3, 4, 5, 4, 6]","[3, 4, 3, 5, 2, 4, 5, 3, 1, 7, 1, 3, 4, 5, 4, 6]","[0, 30, 60, 120, 150, 210, 255, 285, 330, 390, 465, 525, 555, 600, 615, 645]"
2022-07-11,7065,669,"[4, 4, 5, 2, 2, 0, 3, 4, 7, 3, 0, 3, 5, 5, 3, 5, 4, 7, 0]","[4, 5, 2, 0, 3, 4, 7, 3, 0, 3, 5, 3, 5, 4, 7]","[0, 45, 75, 150, 210, 255, 300, 360, 405, 465, 495, 525, 555, 585, 615]"
