日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-29,5161,673,"[5, 7, 6, 5, 1, 4, 3, 2, 4, 3, 0]","[5, 7, 6, 5, 1, 4, 3, 2, 4, 3, 0]","[0, 30, 90, 150, 225, 315, 375, 450, 525, 600, 660]"
2023-08-29,5626,672,"[4, 6, 5, 4, 6, 7, 3, 3, 2, 2, 4, 6, 5, 0]","[4, 6, 5, 4, 6, 7, 3, 2, 4, 6, 5, 0]","[0, 30, 75, 135, 195, 255, 330, 420, 480, 540, 585, 660]"
2023-08-29,5189,664,"[4, 5, 3, 7, 7, 5, 3, 7, 4, 2, 2, 3, 4, 1, 0]","[4, 5, 3, 7, 5, 3, 7, 4, 2, 3, 4]","[0, 30, 90, 180, 240, 300, 390, 465, 510, 585, 660]"
2023-08-29,5207,668,"[4, 7, 4, 5, 5, 4, 0, 5, 7, 2, 7, 4]","[4, 7, 4, 5, 4, 0, 5, 7, 2, 7, 4]","[0, 30, 90, 180, 225, 285, 375, 450, 525, 585, 660]"
2023-08-29,5196,674,"[4, 6, 7, 4, 2, 7, 6, 4, 4, 2, 5, 4, 4]","[4, 6, 7, 4, 2, 7, 6, 4, 2, 5, 4]","[0, 30, 75, 165, 225, 315, 390, 465, 510, 585, 645]"
2023-08-29,5161,669,"[5, 6, 6, 7, 3, 7, 6, 2, 2, 4, 6, 1, 4, 4]","[5, 6, 7, 3, 7, 6, 2, 4, 6, 1, 4]","[0, 30, 60, 150, 225, 300, 375, 435, 510, 555, 660]"
2023-08-29,5171,668,"[5, 6, 2, 7, 4, 4, 2, 5, 3, 4, 3, 7]","[5, 6, 2, 7, 4, 2, 5, 3, 4, 3, 7]","[0, 30, 60, 165, 225, 270, 345, 405, 495, 540, 615]"
2023-08-29,5172,671,"[4, 6, 4, 2, 6, 3, 4, 5, 6, 4, 3, 3]","[4, 6, 4, 2, 6, 3, 4, 5, 6, 4, 3]","[0, 30, 75, 150, 210, 270, 360, 420, 495, 555, 615]"
2023-08-29,5156,660,"[5, 5, 7, 5, 7, 4, 6, 4, 3, 3, 5, 2, 7]","[5, 7, 5, 7, 4, 6, 4, 3, 5, 2, 7]","[0, 30, 90, 150, 210, 270, 330, 390, 480, 540, 600]"
2023-08-29,5158,673,"[5, 3, 2, 3, 4, 4, 5, 2, 4, 5, 3, 3, 3, 4]","[5, 3, 2, 3, 4, 5, 2, 4, 5, 3, 4]","[0, 30, 120, 195, 285, 345, 420, 480, 540, 600, 660]"
