日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-10,6101,669,"[4, 4, 4, 2, 4, 3, 5, 6, 4, 2, 2, 1, 6, 5, 5, 3, 3, 4]","[4, 2, 4, 3, 5, 6, 4, 2, 1, 6, 5, 3, 4]","[0, 30, 90, 150, 180, 225, 270, 330, 405, 480, 555, 570, 660]"
2023-07-10,6107,666,"[4, 4, 5, 6, 4, 3, 4, 5, 4, 6, 7, 6, 7, 3, 0]","[4, 5, 6, 4, 3, 4, 5, 4, 6, 7, 6, 7, 3]","[0, 30, 45, 90, 150, 165, 225, 285, 345, 405, 480, 540, 600]"
2023-07-10,6543,670,"[1, 5, 4, 2, 4, 4, 6, 5, 6, 2, 2, 4, 6, 5, 2, 4]","[1, 5, 4, 2, 4, 6, 5, 6, 2, 4, 6, 5, 2, 4]","[0, 30, 60, 120, 180, 240, 285, 330, 390, 465, 510, 570, 585, 660]"
2023-07-10,6099,651,"[2, 2, 2, 6, 4, 4, 2, 3, 1, 6, 5, 4, 7, 5, 3, 4, 4]","[2, 6, 4, 2, 3, 1, 6, 5, 4, 7, 5, 3, 4]","[0, 30, 60, 120, 180, 195, 285, 345, 390, 435, 510, 555, 630]"
2023-07-10,6129,669,"[4, 4, 5, 4, 7, 4, 3, 3, 1, 0, 6, 6, 5, 4, 2, 4]","[4, 5, 4, 7, 4, 3, 1, 0, 6, 5, 4, 2, 4]","[0, 30, 45, 105, 165, 225, 255, 345, 435, 495, 540, 570, 660]"
2023-07-10,6541,666,"[3, 3, 3, 5, 7, 4, 3, 6, 0, 6, 2, 5, 4, 5, 4, 5, 5, 0, 0]","[3, 5, 7, 4, 3, 6, 0, 6, 2, 5, 4, 5, 4, 5]","[0, 30, 45, 120, 180, 195, 255, 360, 405, 480, 525, 570, 585, 630]"
2023-07-10,6509,626,"[0, 5, 6, 4, 3, 5, 6, 5, 5, 4, 5, 7, 5, 6, 4]","[0, 5, 6, 4, 3, 5, 6, 5, 4, 5, 7, 5, 6, 4]","[0, 30, 60, 90, 150, 180, 225, 270, 315, 375, 420, 480, 525, 585]"
2023-07-10,6076,673,"[1, 4, 2, 7, 1, 6, 1, 1, 2, 2, 2, 5, 4, 5, 4, 4, 5, 5]","[1, 4, 2, 7, 1, 6, 1, 2, 5, 4, 5, 4, 5]","[0, 30, 75, 135, 195, 285, 345, 420, 480, 525, 570, 585, 645]"
2023-07-10,6136,675,"[4, 5, 4, 3, 4, 5, 4, 4, 4, 4, 7, 4, 5, 7, 4, 3]","[4, 5, 4, 3, 4, 5, 4, 7, 4, 5, 7, 4, 3]","[0, 30, 45, 105, 180, 240, 285, 345, 405, 465, 510, 570, 630]"
2023-07-10,6137,643,"[7, 6, 2, 3, 6, 6, 3, 4, 3, 4, 7, 7, 4, 4, 5, 7]","[7, 6, 2, 3, 6, 3, 4, 3, 4, 7, 4, 5, 7]","[0, 45, 90, 150, 165, 225, 255, 315, 405, 465, 525, 570, 585]"
