日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-17,6133,656,"[4, 6, 7, 6, 1, 3, 7, 4, 6, 6, 4, 4, 3, 3, 1, 4]","[4, 6, 7, 6, 1, 3, 7, 4, 6, 4, 3, 1, 4]","[0, 30, 75, 135, 180, 270, 330, 390, 450, 510, 540, 600, 630]"
2022-08-17,6575,672,"[4, 7, 6, 7, 6, 2, 5, 6, 4, 4, 6, 4, 1, 4, 1]","[4, 7, 6, 7, 6, 2, 5, 6, 4, 6, 4, 1, 4, 1]","[0, 30, 75, 135, 195, 255, 330, 375, 435, 480, 540, 600, 615, 660]"
2022-08-17,6110,673,"[4, 4, 3, 6, 3, 4, 3, 3, 2, 5, 1, 1, 4, 1, 2, 1]","[4, 3, 6, 3, 4, 3, 2, 5, 1, 4, 1, 2, 1]","[0, 30, 120, 180, 240, 285, 345, 435, 480, 495, 540, 570, 660]"
2022-08-17,6503,666,"[6, 5, 4, 4, 5, 6, 7, 5, 6, 5, 3, 1, 6, 4, 0]","[6, 5, 4, 5, 6, 7, 5, 6, 5, 3, 1, 6, 4, 0]","[0, 45, 105, 165, 195, 255, 330, 375, 435, 480, 540, 555, 615, 660]"
2022-08-17,6539,670,"[5, 7, 3, 1, 1, 6, 2, 3, 3, 6, 6, 5, 4, 5, 5, 4, 1, 0]","[5, 7, 3, 1, 6, 2, 3, 6, 5, 4, 5, 4, 1, 0]","[0, 45, 90, 150, 240, 285, 360, 420, 465, 510, 540, 585, 630, 660]"
2022-08-17,6067,652,"[4, 4, 5, 2, 5, 7, 3, 5, 7, 3, 4, 6, 6, 5, 5, 1]","[4, 5, 2, 5, 7, 3, 5, 7, 3, 4, 6, 5, 1]","[0, 30, 75, 165, 210, 270, 330, 375, 450, 495, 540, 585, 630]"
2022-08-17,6147,637,"[4, 7, 4, 7, 4, 3, 4, 3, 5, 4, 5, 5, 5, 1, 7]","[4, 7, 4, 7, 4, 3, 4, 3, 5, 4, 5, 1, 7]","[0, 30, 75, 135, 195, 255, 315, 360, 420, 465, 525, 555, 585]"
2022-08-17,6085,668,"[4, 7, 6, 7, 5, 4, 5, 6, 5, 3, 3, 1, 0, 0, 7, 7, 0]","[4, 7, 6, 7, 5, 4, 5, 6, 5, 3, 1, 0, 7]","[0, 30, 75, 135, 195, 240, 300, 330, 390, 435, 480, 510, 615]"
2022-08-17,5625,675,"[6, 2, 4, 4, 5, 6, 2, 7, 4, 7, 1, 3, 5, 1]","[6, 2, 4, 5, 6, 2, 7, 4, 7, 1, 3, 5]","[0, 45, 135, 210, 255, 300, 375, 450, 495, 555, 585, 645]"
2022-08-17,6098,674,"[4, 6, 7, 7, 6, 2, 7, 1, 4, 1, 5, 3, 6, 6, 6, 3]","[4, 6, 7, 6, 2, 7, 1, 4, 1, 5, 3, 6, 3]","[0, 30, 75, 135, 180, 270, 330, 420, 480, 495, 525, 570, 630]"
