日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-19,6084,661,"[5, 1, 1, 4, 5, 2, 4, 5, 4, 2, 3, 2, 4, 5]","[5, 1, 4, 5, 2, 4, 5, 4, 2, 3, 2, 4, 5]","[0, 30, 150, 210, 255, 300, 345, 390, 450, 510, 555, 615, 645]"
2023-08-19,6123,673,"[4, 6, 6, 4, 4, 2, 2, 5, 2, 3, 2, 2, 3, 2, 4, 6, 2]","[4, 6, 4, 2, 5, 2, 3, 2, 3, 2, 4, 6, 2]","[0, 30, 75, 150, 195, 255, 300, 360, 405, 480, 540, 585, 645]"
2023-08-19,6107,671,"[2, 7, 6, 2, 4, 5, 6, 3, 3, 5, 4, 3, 2, 4]","[2, 7, 6, 2, 4, 5, 6, 3, 5, 4, 3, 2, 4]","[0, 30, 105, 165, 225, 270, 315, 375, 435, 495, 555, 600, 660]"
2023-08-19,6110,668,"[4, 4, 6, 2, 5, 4, 4, 2, 5, 4, 2, 4, 6, 2, 3]","[4, 6, 2, 5, 4, 2, 5, 4, 2, 4, 6, 2, 3]","[0, 30, 75, 135, 195, 240, 300, 345, 405, 465, 525, 585, 630]"
2023-08-19,6101,669,"[2, 3, 5, 5, 1, 6, 4, 5, 4, 3, 6, 4, 2, 4]","[2, 3, 5, 1, 6, 4, 5, 4, 3, 6, 4, 2, 4]","[0, 30, 105, 150, 240, 285, 330, 375, 435, 495, 540, 585, 645]"
2023-08-19,6066,661,"[2, 5, 5, 7, 5, 3, 5, 4, 5, 4, 5, 7, 2, 3, 0, 0]","[2, 5, 7, 5, 3, 5, 4, 5, 4, 5, 7, 2, 3]","[0, 30, 60, 135, 195, 255, 300, 345, 390, 450, 510, 570, 615]"
2023-08-19,6102,668,"[2, 6, 2, 3, 2, 4, 2, 3, 5, 4, 6, 4, 5]","[2, 6, 2, 3, 2, 4, 2, 3, 5, 4, 6, 4, 5]","[0, 30, 60, 135, 195, 270, 315, 375, 435, 480, 555, 615, 645]"
2023-08-19,6065,666,"[2, 5, 2, 2, 5, 4, 5, 3, 4, 4, 4, 6, 6, 1, 4, 5, 2, 0]","[2, 5, 2, 5, 4, 5, 3, 4, 6, 1, 4, 5, 2]","[0, 30, 60, 135, 180, 240, 300, 345, 405, 450, 540, 600, 630]"
2023-08-19,6118,671,"[2, 6, 2, 2, 7, 3, 3, 3, 4, 4, 5, 3, 5, 4, 3, 2, 2, 4]","[2, 6, 2, 7, 3, 4, 5, 3, 5, 4, 3, 2, 4]","[0, 30, 60, 135, 210, 270, 330, 375, 435, 480, 555, 615, 660]"
2023-08-19,6075,673,"[2, 2, 6, 5, 6, 3, 2, 6, 7, 6, 7, 2, 5, 4]","[2, 6, 5, 6, 3, 2, 6, 7, 6, 7, 2, 5, 4]","[0, 30, 60, 135, 180, 255, 300, 375, 435, 510, 570, 615, 660]"
