日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-05,6981,672,"[5, 1, 3, 5, 3, 4, 7, 5, 3, 3, 5, 3, 7, 5, 4, 5, 1]","[5, 1, 3, 5, 3, 4, 7, 5, 3, 5, 3, 7, 5, 4, 5]","[0, 30, 120, 180, 210, 270, 315, 375, 420, 465, 510, 540, 615, 630, 660]"
2022-07-05,6984,673,"[4, 5, 6, 6, 0, 5, 4, 6, 3, 6, 3, 4, 6, 6, 5, 3, 5, 1]","[4, 5, 6, 0, 5, 4, 6, 3, 6, 3, 4, 6, 5, 3, 5]","[0, 45, 75, 135, 210, 255, 300, 360, 405, 465, 495, 525, 600, 615, 660]"
2022-07-05,7027,671,"[5, 4, 6, 4, 3, 4, 5, 1, 1, 0, 5, 5, 4, 5, 5, 3, 4, 2]","[5, 4, 6, 4, 3, 4, 5, 1, 0, 5, 4, 5, 3, 4, 2]","[0, 30, 60, 105, 150, 195, 240, 285, 360, 450, 480, 510, 540, 585, 615]"
2022-07-05,7001,660,"[3, 6, 5, 4, 4, 1, 4, 5, 7, 4, 4, 5, 5, 4, 5, 2, 5, 3]","[3, 6, 5, 4, 1, 4, 5, 7, 4, 5, 4, 5, 2, 5, 3]","[0, 30, 75, 120, 165, 240, 285, 330, 405, 435, 480, 510, 540, 600, 630]"
2022-07-05,7006,663,"[7, 6, 5, 0, 4, 6, 6, 1, 3, 4, 5, 5, 3, 2, 5, 4, 5, 1]","[7, 6, 5, 0, 4, 6, 1, 3, 4, 5, 3, 2, 5, 4, 5]","[0, 45, 90, 135, 195, 240, 300, 375, 420, 450, 495, 540, 600, 630, 645]"
2022-07-05,6575,656,"[3, 6, 4, 3, 4, 4, 2, 5, 4, 7, 7, 1, 1, 4, 5, 7, 5]","[3, 6, 4, 3, 4, 2, 5, 4, 7, 1, 4, 5, 7, 5]","[0, 30, 75, 105, 165, 210, 285, 330, 390, 450, 510, 540, 585, 645]"
2022-07-05,6982,668,"[7, 5, 5, 6, 5, 1, 4, 2, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 2]","[7, 5, 6, 5, 1, 4, 2, 5, 4, 5, 4, 5, 4, 5, 2]","[0, 45, 90, 150, 195, 270, 315, 375, 420, 450, 480, 510, 540, 585, 615]"
2022-07-05,7061,661,"[3, 4, 7, 4, 5, 3, 7, 5, 4, 3, 4, 6, 4, 5, 3, 1, 1]","[3, 4, 7, 4, 5, 3, 7, 5, 4, 3, 4, 6, 4, 5, 3]","[0, 30, 60, 120, 180, 225, 270, 330, 390, 420, 465, 495, 570, 600, 630]"
2022-07-05,7035,660,"[5, 4, 6, 1, 7, 4, 5, 6, 4, 3, 7, 3, 5, 5, 3, 3, 4]","[5, 4, 6, 1, 7, 4, 5, 6, 4, 3, 7, 3, 5, 3, 4]","[0, 30, 60, 105, 165, 225, 285, 330, 390, 420, 465, 540, 585, 600, 645]"
2022-07-05,7038,673,"[5, 6, 4, 3, 0, 6, 6, 7, 1, 6, 5, 3, 4, 3, 4, 4, 0]","[5, 6, 4, 3, 0, 6, 7, 1, 6, 5, 3, 4, 3, 4, 0]","[0, 30, 60, 105, 165, 240, 285, 345, 420, 480, 525, 555, 600, 630, 660]"
