日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-27,3,6127.0,718,"[3, 5, 2, 4, 0, 4, 1, 6, 7, 7, 3, 4, 2, 1, 4, 5, 4, 2, 6, 2]","[3, 5, 2, 4, 0, 4, 1, 6, 7, 3, 4, 2, 1]","[0, 60, 105, 180, 210, 285, 315, 405, 450, 525, 555, 585, 645]"
2022-07-27,8,6587.0,712,"[3, 3, 7, 5, 7, 3, 7, 3, 5, 4, 4, 4, 7, 4, 6, 2, 6, 6, 3]","[3, 7, 5, 7, 3, 7, 3, 5, 4, 7, 4, 6, 2, 6]","[0, 60, 120, 165, 225, 270, 330, 375, 420, 450, 525, 555, 630, 675]"
2022-07-27,6,7557.0,716,"[3, 3, 6, 4, 7, 4, 3, 4, 5, 3, 4, 2, 4, 2, 3, 5, 4, 2, 4]","[3, 6, 4, 7, 4, 3, 4, 5, 3, 4, 2, 4, 2, 3, 5, 4]","[0, 60, 135, 180, 240, 285, 315, 360, 390, 435, 480, 540, 585, 645, 675, 705]"
2022-07-27,4,6160.0,712,"[1, 4, 2, 4, 1, 3, 7, 0, 4, 6, 3, 7, 4, 5, 3, 0, 2, 4, 5, 7]","[1, 4, 2, 4, 1, 3, 7, 0, 4, 6, 3, 7, 4]","[0, 120, 165, 225, 270, 330, 375, 435, 510, 540, 585, 630, 690]"
2022-07-27,5,6152.0,674,"[6, 7, 4, 0, 7, 4, 2, 0, 5, 3, 0, 3, 7]","[6, 7, 4, 0, 7, 4, 2, 0, 5, 3, 0, 3, 7]","[0, 45, 90, 135, 225, 285, 315, 375, 450, 480, 495, 570, 615]"
2022-07-27,9,6569.0,684,"[3, 2, 3, 5, 5, 4, 5, 4, 7, 3, 1, 4, 4, 4, 4, 5, 6, 4]","[3, 2, 3, 5, 4, 5, 4, 7, 3, 1, 4, 5, 6, 4]","[0, 60, 150, 210, 240, 285, 315, 345, 420, 465, 540, 570, 615, 675]"
2022-07-27,9,6100.0,717,"[7, 6, 5, 2, 1, 7, 4, 6, 2, 4, 6, 2, 1, 3, 4, 4, 4, 2, 4]","[7, 6, 5, 2, 1, 7, 4, 6, 2, 4, 6, 2, 1]","[0, 45, 90, 135, 195, 255, 330, 375, 420, 495, 510, 585, 645]"
2022-07-27,9,6582.0,732,"[5, 2, 6, 2, 3, 7, 4, 5, 4, 7, 4, 5, 7, 2, 4, 2, 4, 0, 7, 0]","[5, 2, 6, 2, 3, 7, 4, 5, 4, 7, 4, 5, 7, 2]","[0, 30, 120, 180, 240, 285, 345, 405, 435, 465, 525, 570, 600, 660]"
2022-07-27,5,5675.0,615,"[4, 3, 6, 3, 7, 5, 7, 0, 3, 7, 0, 4]","[4, 3, 6, 3, 7, 5, 7, 0, 3, 7, 0, 4]","[0, 45, 105, 150, 210, 270, 315, 375, 450, 465, 525, 600]"
2022-07-27,9,6569.0,716,"[4, 1, 1, 6, 5, 7, 7, 3, 1, 2, 4, 2, 1, 4, 4, 5, 2, 5, 2, 7]","[4, 1, 6, 5, 7, 3, 1, 2, 4, 2, 1, 4, 5, 2]","[0, 45, 150, 210, 240, 300, 345, 435, 510, 525, 600, 660, 690, 705]"
2022-07-27,10,6551.0,764,"[1, 5, 6, 3, 2, 4, 5, 3, 0, 1, 2, 5, 4, 7, 2, 4, 4, 6, 3, 5]","[1, 5, 6, 3, 2, 4, 5, 3, 0, 1, 2, 5, 4, 7]","[0, 120, 165, 225, 255, 330, 375, 420, 450, 525, 600, 660, 690, 705]"
2022-07-27,9,6130.0,727,"[3, 6, 6, 3, 2, 7, 7, 5, 7, 4, 6, 7, 4, 3, 2, 3, 1, 6, 1, 2]","[3, 6, 3, 2, 7, 5, 7, 4, 6, 7, 4, 3, 2]","[0, 60, 135, 180, 255, 315, 345, 420, 465, 525, 585, 615, 660]"
2022-07-27,4,6109.0,584,"[2, 6, 5, 4, 5, 4, 6, 7, 6, 2, 4, 7, 4]","[2, 6, 5, 4, 5, 4, 6, 7, 6, 2, 4, 7, 4]","[0, 30, 60, 120, 150, 195, 225, 285, 345, 420, 480, 495, 555]"
2022-07-27,8,6591.0,743,"[7, 4, 2, 3, 6, 2, 7, 4, 2, 6, 6, 5, 0, 2, 6, 5, 1, 6]","[7, 4, 2, 3, 6, 2, 7, 4, 2, 6, 5, 0, 2, 6]","[0, 45, 90, 165, 240, 300, 360, 435, 465, 540, 585, 615, 690, 705]"
2022-07-27,10,6562.0,696,"[3, 3, 2, 5, 3, 3, 5, 4, 7, 4, 6, 4, 5, 5, 2, 0, 6, 6]","[3, 2, 5, 3, 5, 4, 7, 4, 6, 4, 5, 2, 0, 6]","[0, 60, 150, 195, 240, 285, 315, 375, 420, 480, 495, 525, 585, 660]"
2022-07-27,9,5646.0,589,"[7, 2, 2, 6, 3, 3, 5, 7, 4, 0, 3, 3, 4, 3, 5]","[7, 2, 6, 3, 5, 7, 4, 0, 3, 4, 3, 5]","[0, 45, 135, 180, 255, 285, 345, 405, 495, 510, 540, 555]"
