日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-27,5640,669,"[3, 5, 6, 6, 7, 0, 6, 3, 7, 7, 3, 3, 3, 1, 4, 2]","[3, 5, 6, 7, 0, 6, 3, 7, 3, 1, 4, 2]","[0, 30, 45, 90, 165, 285, 345, 360, 450, 525, 540, 615]"
2023-07-27,6070,668,"[2, 6, 6, 5, 4, 6, 5, 4, 4, 4, 6, 2, 4, 4, 1, 4, 5]","[2, 6, 5, 4, 6, 5, 4, 6, 2, 4, 1, 4, 5]","[0, 30, 60, 120, 195, 255, 300, 375, 435, 495, 555, 570, 645]"
2023-07-27,5638,673,"[2, 4, 4, 4, 3, 3, 5, 4, 6, 1, 2, 1, 6, 4, 0]","[2, 4, 3, 5, 4, 6, 1, 2, 1, 6, 4, 0]","[0, 30, 60, 165, 225, 300, 360, 465, 525, 540, 600, 660]"
2023-07-27,5617,672,"[2, 4, 6, 5, 4, 5, 3, 3, 6, 2, 6, 3, 4, 1]","[2, 4, 6, 5, 4, 5, 3, 6, 2, 6, 3, 4]","[0, 30, 60, 105, 150, 195, 255, 330, 405, 480, 540, 615]"
2023-07-27,6085,658,"[2, 5, 5, 4, 6, 5, 3, 3, 4, 3, 7, 1, 5, 5, 3, 0, 0]","[2, 5, 4, 6, 5, 3, 4, 3, 7, 1, 5, 3, 0]","[0, 30, 45, 120, 180, 225, 315, 375, 435, 510, 525, 570, 645]"
2023-07-27,6098,667,"[3, 4, 7, 6, 4, 4, 4, 5, 3, 4, 2, 1, 5, 6, 6, 6, 3]","[3, 4, 7, 6, 4, 5, 3, 4, 2, 1, 5, 6, 3]","[0, 30, 60, 135, 195, 255, 300, 330, 390, 480, 495, 540, 600]"
2023-07-27,6102,656,"[2, 6, 7, 7, 7, 6, 5, 6, 3, 4, 3, 2, 1, 7, 7, 0]","[2, 6, 7, 6, 5, 6, 3, 4, 3, 2, 1, 7, 0]","[0, 30, 60, 120, 195, 240, 315, 330, 390, 480, 555, 585, 645]"
2023-07-27,6088,655,"[0, 4, 6, 4, 3, 5, 6, 5, 3, 4, 1, 6, 6, 6, 6, 0]","[0, 4, 6, 4, 3, 5, 6, 5, 3, 4, 1, 6, 0]","[0, 30, 60, 105, 180, 255, 300, 375, 435, 510, 555, 585, 645]"
2023-07-27,5609,667,"[4, 5, 6, 5, 3, 1, 1, 3, 2, 4, 4, 6, 4, 6]","[4, 5, 6, 5, 3, 1, 3, 2, 4, 6, 4, 6]","[0, 30, 45, 90, 150, 225, 315, 330, 405, 480, 540, 615]"
2023-07-27,6118,657,"[3, 5, 5, 5, 4, 3, 3, 3, 5, 2, 3, 2, 4, 7, 1, 2, 0]","[3, 5, 4, 3, 5, 2, 3, 2, 4, 7, 1, 2, 0]","[0, 30, 45, 120, 195, 255, 315, 330, 405, 465, 555, 585, 645]"
