日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-25,6120,662,"[4, 3, 5, 4, 7, 4, 2, 5, 4, 5, 4, 6, 4]","[4, 3, 5, 4, 7, 4, 2, 5, 4, 5, 4, 6, 4]","[0, 45, 120, 180, 225, 285, 345, 420, 450, 495, 540, 585, 630]"
2022-07-25,6100,654,"[4, 7, 5, 3, 5, 5, 5, 6, 4, 3, 4, 2, 2, 2, 3, 5, 0]","[4, 7, 5, 3, 5, 6, 4, 3, 4, 2, 3, 5, 0]","[0, 45, 90, 135, 195, 255, 315, 375, 435, 480, 555, 600, 645]"
2022-07-25,6154,667,"[4, 6, 4, 3, 4, 4, 7, 4, 3, 7, 6, 4, 5, 4]","[4, 6, 4, 3, 4, 7, 4, 3, 7, 6, 4, 5, 4]","[0, 45, 90, 135, 195, 240, 315, 375, 435, 510, 570, 600, 645]"
2022-07-25,6096,652,"[3, 3, 6, 4, 7, 4, 6, 5, 7, 5, 5, 4, 5, 3, 7]","[3, 6, 4, 7, 4, 6, 5, 7, 5, 4, 5, 3, 7]","[0, 30, 75, 135, 195, 240, 300, 345, 435, 465, 510, 540, 600]"
2022-07-25,6094,662,"[7, 3, 5, 4, 6, 5, 4, 7, 6, 3, 5, 5, 4, 0, 0]","[7, 3, 5, 4, 6, 5, 4, 7, 6, 3, 5, 4, 0]","[0, 45, 120, 180, 225, 285, 315, 390, 465, 525, 585, 615, 645]"
2022-07-25,6062,671,"[7, 6, 5, 6, 7, 3, 7, 5, 6, 4, 3, 5, 1, 1]","[7, 6, 5, 6, 7, 3, 7, 5, 6, 4, 3, 5, 1]","[0, 45, 90, 135, 210, 270, 345, 420, 465, 525, 570, 615, 660]"
2022-07-25,6092,669,"[6, 6, 5, 3, 2, 3, 5, 4, 4, 3, 4, 5, 5, 7, 3, 0, 0]","[6, 5, 3, 2, 3, 5, 4, 3, 4, 5, 7, 3, 0]","[0, 45, 90, 165, 240, 315, 360, 405, 465, 495, 540, 615, 660]"
2022-07-25,6061,653,"[4, 4, 7, 5, 4, 4, 6, 5, 2, 6, 3, 5, 3, 5, 5, 5, 0]","[4, 7, 5, 4, 6, 5, 2, 6, 3, 5, 3, 5, 0]","[0, 45, 90, 135, 210, 270, 315, 405, 465, 510, 555, 600, 645]"
2022-07-25,5678,664,"[7, 5, 3, 3, 1, 4, 7, 4, 2, 3, 4, 3, 0, 1]","[7, 5, 3, 1, 4, 7, 4, 2, 3, 4, 3, 0]","[0, 45, 105, 165, 255, 300, 375, 435, 510, 555, 600, 645]"
2022-07-25,6134,666,"[5, 4, 4, 3, 4, 4, 3, 3, 3, 6, 4, 3, 4, 5, 4, 2, 4, 0]","[5, 4, 3, 4, 3, 6, 4, 3, 4, 5, 4, 2, 4]","[0, 30, 75, 150, 210, 270, 330, 375, 435, 480, 525, 570, 645]"
