日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-29,5200,673,"[7, 6, 2, 2, 1, 2, 4, 2, 4, 6, 4, 0]","[7, 6, 2, 1, 2, 4, 2, 4, 6, 4, 0]","[0, 60, 135, 195, 285, 345, 405, 480, 540, 600, 660]"
2023-08-29,5170,668,"[6, 7, 1, 4, 4, 6, 4, 6, 4, 3, 5, 5, 4, 1]","[6, 7, 1, 4, 6, 4, 6, 4, 3, 5, 4]","[0, 45, 120, 225, 285, 345, 405, 465, 510, 585, 660]"
2023-08-29,5161,667,"[4, 3, 2, 5, 6, 4, 6, 4, 1, 1, 6, 6, 0]","[4, 3, 2, 5, 6, 4, 6, 4, 1, 6, 0]","[0, 30, 120, 195, 255, 315, 375, 435, 510, 600, 660]"
2023-08-29,5628,667,"[5, 6, 7, 4, 4, 6, 2, 5, 6, 4, 4, 3, 7, 4]","[5, 6, 7, 4, 6, 2, 5, 6, 4, 3, 7, 4]","[0, 30, 60, 150, 210, 285, 345, 405, 465, 525, 600, 660]"
2023-08-29,5201,667,"[4, 7, 3, 6, 6, 5, 4, 2, 4, 4, 4, 2, 4, 4, 3]","[4, 7, 3, 6, 5, 4, 2, 4, 2, 4, 3]","[0, 30, 90, 180, 240, 315, 375, 450, 495, 570, 615]"
2023-08-29,5205,667,"[5, 5, 7, 4, 7, 3, 7, 7, 4, 3, 6, 7, 0, 1, 0]","[5, 7, 4, 7, 3, 7, 4, 3, 6, 7, 0]","[0, 30, 90, 165, 225, 315, 390, 465, 525, 600, 660]"
2023-08-29,5186,671,"[2, 2, 6, 6, 2, 7, 3, 4, 4, 6, 2, 6, 7, 0]","[2, 6, 2, 7, 3, 4, 6, 2, 6, 7, 0]","[0, 75, 135, 195, 270, 345, 405, 465, 540, 600, 660]"
2023-08-29,5154,670,"[4, 5, 2, 2, 2, 7, 3, 5, 4, 7, 5, 6, 6, 0]","[4, 5, 2, 7, 3, 5, 4, 7, 5, 6, 0]","[0, 30, 90, 180, 240, 315, 390, 465, 540, 600, 660]"
2023-08-29,5648,668,"[5, 6, 7, 6, 7, 4, 6, 7, 7, 4, 6, 7, 4]","[5, 6, 7, 6, 7, 4, 6, 7, 4, 6, 7, 4]","[0, 30, 60, 150, 210, 285, 360, 420, 480, 540, 600, 660]"
2023-08-29,5149,668,"[5, 7, 6, 4, 2, 6, 4, 2, 5, 5, 6, 7]","[5, 7, 6, 4, 2, 6, 4, 2, 5, 6, 7]","[0, 30, 90, 150, 225, 300, 360, 435, 495, 555, 615]"
