日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-02,5632,669,"[3, 6, 4, 3, 4, 5, 4, 2, 2, 2, 6, 0, 2, 5]","[3, 6, 4, 3, 4, 5, 4, 2, 6, 0, 2, 5]","[0, 30, 60, 150, 240, 300, 360, 420, 495, 540, 555, 630]"
2023-08-02,5638,666,"[4, 4, 6, 4, 2, 2, 7, 5, 5, 2, 5, 6, 6, 0, 0, 4, 3, 1, 0]","[4, 6, 4, 2, 7, 5, 2, 5, 6, 0, 4, 3]","[0, 30, 60, 150, 240, 300, 360, 435, 480, 540, 555, 615]"
2023-08-02,5585,647,"[4, 5, 6, 3, 4, 6, 6, 5, 2, 5, 5, 5, 6, 4, 6]","[4, 5, 6, 3, 4, 6, 5, 2, 5, 6, 4, 6]","[0, 30, 45, 90, 180, 240, 300, 360, 435, 480, 540, 585]"
2023-08-02,5581,671,"[1, 5, 5, 2, 6, 6, 2, 6, 5, 6, 6, 5, 4, 2, 7, 7]","[1, 5, 2, 6, 2, 6, 5, 6, 5, 4, 2, 7]","[0, 30, 60, 135, 195, 270, 315, 390, 450, 495, 540, 615]"
2023-08-02,5616,668,"[1, 1, 5, 6, 6, 4, 5, 4, 7, 6, 6, 2, 4, 2, 2, 6]","[1, 5, 6, 4, 5, 4, 7, 6, 2, 4, 2, 6]","[0, 30, 60, 90, 165, 225, 285, 360, 420, 480, 540, 615]"
2023-08-02,5627,672,"[2, 4, 7, 6, 2, 5, 5, 7, 3, 5, 0, 4, 5, 1]","[2, 4, 7, 6, 2, 5, 7, 3, 5, 0, 4, 5]","[0, 30, 75, 150, 225, 285, 345, 420, 495, 555, 570, 645]"
2023-08-02,5631,674,"[3, 5, 5, 5, 4, 0, 4, 5, 2, 5, 5, 2, 0, 3, 2]","[3, 5, 4, 0, 4, 5, 2, 5, 2, 0, 3, 2]","[0, 30, 45, 120, 225, 285, 345, 420, 480, 540, 555, 630]"
2023-08-02,5627,672,"[0, 5, 5, 6, 7, 5, 2, 4, 4, 3, 5, 2, 4, 7]","[0, 5, 6, 7, 5, 2, 4, 3, 5, 2, 4, 7]","[0, 30, 60, 90, 165, 225, 300, 360, 450, 495, 555, 615]"
2023-08-02,5613,657,"[2, 5, 4, 5, 4, 5, 5, 4, 6, 7, 7, 5, 2, 4]","[2, 5, 4, 5, 4, 5, 4, 6, 7, 5, 2, 4]","[0, 30, 45, 120, 180, 240, 285, 345, 405, 480, 540, 615]"
2023-08-02,5604,668,"[0, 5, 6, 2, 5, 4, 6, 3, 2, 5, 5, 5, 3, 4, 1, 0, 0]","[0, 5, 6, 2, 5, 4, 6, 3, 2, 5, 3, 4]","[0, 30, 60, 90, 165, 225, 285, 345, 435, 495, 555, 615]"
