日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-24,5661,661,"[4, 3, 4, 5, 6, 6, 3, 6, 4, 4, 7, 3, 4, 2]","[4, 3, 4, 5, 6, 3, 6, 4, 7, 3, 4, 2]","[0, 45, 135, 195, 255, 315, 390, 450, 510, 555, 615, 645]"
2022-08-24,6510,672,"[5, 7, 7, 6, 5, 5, 6, 5, 4, 6, 7, 2, 5, 6, 2, 0, 1]","[5, 7, 6, 5, 6, 5, 4, 6, 7, 2, 5, 6, 2, 0]","[0, 30, 75, 120, 180, 240, 300, 345, 405, 450, 525, 585, 645, 660]"
2022-08-24,6092,660,"[5, 6, 4, 3, 7, 6, 7, 4, 4, 3, 6, 6, 3, 5, 2]","[5, 6, 4, 3, 7, 6, 7, 4, 3, 6, 3, 5, 2]","[0, 30, 60, 135, 210, 255, 315, 360, 420, 480, 540, 615, 645]"
2022-08-24,5675,656,"[2, 2, 4, 5, 3, 4, 3, 7, 4, 3, 2, 7, 1]","[2, 4, 5, 3, 4, 3, 7, 4, 3, 2, 7, 1]","[0, 30, 90, 165, 225, 285, 345, 390, 450, 510, 600, 645]"
2022-08-24,6068,666,"[2, 5, 7, 5, 7, 7, 5, 5, 2, 7, 4, 6, 5, 6, 7, 7, 7]","[2, 5, 7, 5, 7, 5, 2, 7, 4, 6, 5, 6, 7]","[0, 30, 90, 135, 195, 240, 285, 360, 405, 465, 525, 570, 630]"
2022-08-24,5624,651,"[6, 4, 4, 7, 6, 5, 7, 5, 7, 7, 2, 6, 7, 3]","[6, 4, 7, 6, 5, 7, 5, 7, 2, 6, 7, 3]","[0, 45, 120, 165, 210, 285, 330, 375, 420, 495, 555, 600]"
2022-08-24,6107,655,"[2, 5, 7, 6, 5, 4, 4, 2, 2, 4, 7, 5, 4, 4, 3, 0, 0, 0]","[2, 5, 7, 6, 5, 4, 2, 4, 7, 5, 4, 3, 0]","[0, 30, 90, 135, 195, 240, 300, 375, 435, 480, 525, 585, 645]"
2022-08-24,6101,665,"[2, 4, 7, 3, 3, 2, 6, 5, 7, 5, 4, 6, 0, 1]","[2, 4, 7, 3, 2, 6, 5, 7, 5, 4, 6, 0, 1]","[0, 30, 90, 135, 210, 300, 360, 420, 465, 525, 570, 630, 645]"
2022-08-24,6119,644,"[5, 5, 5, 5, 7, 4, 4, 5, 4, 3, 5, 6, 7, 4, 7, 4, 0]","[5, 7, 4, 5, 4, 3, 5, 6, 7, 4, 7, 4, 0]","[0, 30, 75, 135, 195, 255, 330, 375, 450, 495, 540, 585, 630]"
2022-08-24,6124,669,"[2, 2, 5, 4, 4, 7, 2, 3, 7, 4, 2, 5, 3, 0, 1]","[2, 5, 4, 7, 2, 3, 7, 4, 2, 5, 3, 0, 1]","[0, 30, 90, 150, 195, 285, 345, 390, 450, 525, 570, 630, 660]"
