日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-20,6097,618,"[5, 3, 3, 6, 3, 1, 3, 4, 3, 4, 6, 4, 7, 5]","[5, 3, 6, 3, 1, 3, 4, 3, 4, 6, 4, 7, 5]","[0, 30, 45, 90, 105, 225, 240, 300, 315, 375, 450, 495, 570]"
2022-08-20,6576,672,"[7, 3, 3, 4, 7, 5, 5, 6, 4, 2, 1, 6, 3, 4, 5, 3]","[7, 3, 4, 7, 5, 6, 4, 2, 1, 6, 3, 4, 5, 3]","[0, 45, 75, 135, 195, 240, 300, 345, 435, 510, 570, 585, 630, 660]"
2022-08-20,6124,578,"[4, 6, 5, 3, 5, 3, 7, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 2]","[4, 6, 5, 3, 5, 3, 7, 4, 3, 4, 3, 4, 2]","[0, 60, 105, 165, 180, 225, 240, 300, 360, 375, 420, 435, 495]"
2022-08-20,6550,636,"[7, 6, 6, 6, 6, 6, 3, 6, 3, 6, 3, 6, 7, 3, 5, 4, 7, 5]","[7, 6, 3, 6, 3, 6, 3, 6, 7, 3, 5, 4, 7, 5]","[0, 45, 90, 105, 165, 180, 240, 255, 315, 405, 420, 465, 525, 600]"
2022-08-20,6095,667,"[3, 3, 7, 4, 6, 3, 2, 5, 5, 5, 6, 4, 6, 4, 5, 2, 0]","[3, 7, 4, 6, 3, 2, 5, 6, 4, 6, 4, 5, 2]","[0, 30, 75, 135, 180, 195, 270, 315, 390, 435, 495, 525, 570]"
2022-08-20,6132,634,"[7, 6, 6, 4, 4, 6, 6, 3, 2, 6, 4, 2, 4, 6, 3, 4]","[7, 6, 4, 6, 3, 2, 6, 4, 2, 4, 6, 3, 4]","[0, 45, 90, 150, 195, 225, 300, 360, 405, 495, 540, 585, 615]"
2022-08-20,5619,641,"[3, 2, 5, 5, 3, 4, 6, 4, 5, 3, 5, 2, 4]","[3, 2, 5, 3, 4, 6, 4, 5, 3, 5, 2, 4]","[0, 30, 165, 210, 225, 285, 360, 405, 450, 465, 525, 615]"
2022-08-20,6100,675,"[5, 4, 7, 3, 2, 6, 7, 6, 4, 5, 5, 3, 6, 6, 6, 4, 0]","[5, 4, 7, 3, 2, 6, 7, 6, 4, 5, 3, 6, 4]","[0, 30, 105, 165, 180, 285, 345, 420, 480, 525, 570, 585, 660]"
2022-08-20,6080,644,"[5, 6, 3, 4, 4, 2, 2, 4, 5, 3, 2, 3, 5, 4, 6]","[5, 6, 3, 4, 2, 4, 5, 3, 2, 3, 5, 4, 6]","[0, 30, 60, 90, 150, 255, 315, 360, 390, 480, 495, 540, 585]"
2022-08-20,7000,672,"[5, 3, 7, 3, 5, 5, 6, 3, 2, 3, 1, 6, 3, 6, 6, 1, 3, 3]","[5, 3, 7, 3, 5, 6, 3, 2, 3, 1, 6, 3, 6, 1, 3]","[0, 30, 45, 90, 105, 165, 225, 240, 330, 345, 450, 510, 525, 585, 660]"
