日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-21,10,5244.0,739,"[0, 4, 7, 4, 2, 4, 3, 0, 2, 4, 0, 3, 4, 2, 1, 0, 5, 4, 6, 4]","[0, 4, 7, 4, 2, 4, 3, 0, 2, 4, 0]","[0, 135, 195, 270, 315, 360, 420, 465, 555, 630, 660]"
2022-07-21,10,5659.0,732,"[0, 7, 4, 2, 7, 4, 6, 2, 5, 7, 5, 7, 4, 7, 3, 6, 7, 7, 1, 2]","[0, 7, 4, 2, 7, 4, 6, 2, 5, 7, 5, 7]","[0, 135, 195, 255, 315, 390, 420, 480, 540, 570, 645, 675]"
2022-07-21,9,6081.0,719,"[6, 6, 3, 0, 5, 6, 6, 2, 2, 5, 7, 2, 4, 5, 2, 7, 6, 4, 5]","[6, 3, 0, 5, 6, 2, 5, 7, 2, 4, 5, 2, 7]","[0, 45, 105, 210, 240, 315, 360, 390, 465, 525, 570, 600, 660]"
2022-07-21,3,6080.0,724,"[3, 3, 7, 1, 5, 2, 1, 3, 3, 2, 3, 5, 4, 1, 6, 4, 5, 3, 4, 2]","[3, 7, 1, 5, 2, 1, 3, 2, 3, 5, 4, 1, 6]","[0, 75, 135, 195, 240, 300, 375, 435, 495, 540, 585, 600, 690]"
2022-07-21,9,5670.0,717,"[3, 6, 5, 7, 3, 2, 0, 7, 4, 0, 4, 3, 3, 4, 1, 4, 0, 7, 7, 6]","[3, 6, 5, 7, 3, 2, 0, 7, 4, 0, 4, 3]","[0, 75, 135, 180, 255, 315, 360, 450, 525, 570, 660, 675]"
2022-07-21,3,6559.0,678,"[4, 7, 4, 4, 6, 3, 2, 6, 1, 5, 4, 5, 5, 2, 5, 4, 1, 1]","[4, 7, 4, 6, 3, 2, 6, 1, 5, 4, 5, 2, 5, 4]","[0, 45, 90, 150, 210, 255, 330, 390, 465, 510, 540, 570, 630, 660]"
2022-07-21,9,6065.0,706,"[4, 4, 2, 6, 1, 4, 5, 6, 6, 5, 3, 5, 0, 6, 4, 3, 1, 5, 6, 6]","[4, 2, 6, 1, 4, 5, 6, 5, 3, 5, 0, 6, 4]","[0, 45, 150, 195, 285, 330, 360, 420, 450, 510, 540, 615, 690]"
2022-07-21,2,6110.0,734,"[7, 5, 7, 6, 1, 3, 5, 3, 7, 3, 7, 4, 3, 4, 3, 5, 6, 0, 1, 0]","[7, 5, 7, 6, 1, 3, 5, 3, 7, 3, 7, 4, 3]","[0, 45, 105, 180, 240, 345, 390, 435, 495, 555, 615, 675, 690]"
2022-07-21,6,4694.0,504,"[6, 4, 3, 6, 5, 3, 2, 1, 7, 4]","[6, 4, 3, 6, 5, 3, 2, 1, 7, 4]","[0, 45, 105, 120, 180, 210, 270, 330, 420, 480]"
2022-07-21,6,4730.0,536,"[4, 7, 7, 3, 5, 2, 3, 3, 2, 4, 4, 4, 7, 7, 3]","[4, 7, 3, 5, 2, 3, 2, 4, 7, 3]","[0, 45, 90, 150, 195, 270, 330, 375, 435, 495]"
2022-07-21,10,7009.0,652,"[4, 7, 5, 3, 5, 6, 3, 6, 5, 2, 3, 4, 5, 4, 3, 3]","[4, 7, 5, 3, 5, 6, 3, 6, 5, 2, 3, 4, 5, 4, 3]","[0, 45, 90, 135, 165, 210, 270, 330, 390, 435, 480, 525, 555, 600, 615]"
2022-07-21,4,6095.0,723,"[5, 5, 6, 3, 3, 3, 5, 6, 4, 7, 4, 3, 7, 3, 6, 0, 4, 6, 4, 2]","[5, 6, 3, 5, 6, 4, 7, 4, 3, 7, 3, 6, 0]","[0, 30, 75, 135, 180, 240, 285, 360, 405, 450, 525, 570, 645]"
2022-07-21,2,6159.0,726,"[3, 7, 2, 3, 4, 2, 4, 0, 7, 5, 5, 3, 2, 4, 6, 4, 3, 7, 3, 6]","[3, 7, 2, 3, 4, 2, 4, 0, 7, 5, 3, 2, 4]","[0, 75, 135, 195, 240, 285, 345, 405, 480, 540, 585, 645, 705]"
2022-07-21,5,6128.0,642,"[6, 4, 4, 4, 7, 3, 5, 4, 4, 7, 3, 5, 5, 5, 3, 4, 2, 7]","[6, 4, 7, 3, 5, 4, 7, 3, 5, 3, 4, 2, 7]","[0, 45, 105, 165, 180, 225, 270, 330, 390, 435, 480, 510, 570]"
2022-07-21,2,6520.0,729,"[2, 6, 5, 4, 4, 6, 5, 2, 1, 3, 2, 5, 5, 1, 4, 1, 6]","[2, 6, 5, 4, 6, 5, 2, 1, 3, 2, 5, 1, 4, 6]","[0, 30, 60, 120, 165, 240, 285, 360, 435, 495, 555, 585, 675, 705]"
2022-07-21,10,5589.0,712,"[1, 4, 0, 5, 3, 6, 5, 1, 4, 6, 5, 2, 4, 2, 6, 1, 5, 6, 6]","[1, 4, 0, 5, 3, 6, 5, 1, 4, 6, 5, 2]","[0, 135, 180, 270, 315, 360, 420, 450, 525, 555, 630, 645]"
2022-07-21,9,6167.0,734,"[3, 7, 5, 2, 7, 0, 7, 7, 3, 7, 4, 7, 7, 4, 3, 4, 5, 7]","[3, 7, 5, 2, 7, 0, 7, 3, 7, 4, 7, 4, 3]","[0, 75, 135, 180, 240, 315, 405, 465, 510, 570, 615, 675, 690]"
2022-07-21,6,5603.0,731,"[1, 5, 7, 1, 4, 5, 2, 5, 4, 3, 6, 2, 4, 4, 4, 0, 2, 2, 0, 1]","[1, 5, 7, 1, 4, 5, 2, 5, 4, 3, 6, 2]","[0, 135, 180, 240, 330, 390, 435, 480, 510, 540, 600, 660]"
2022-07-21,5,6111.0,724,"[5, 5, 1, 4, 4, 3, 2, 7, 0, 2, 4, 5, 4, 7, 7, 5, 7, 1, 6]","[5, 1, 4, 3, 2, 7, 0, 2, 4, 5, 4, 7, 5]","[0, 30, 150, 210, 270, 345, 405, 480, 540, 585, 615, 645, 705]"
2022-07-21,9,5667.0,681,"[4, 6, 3, 7, 3, 7, 3, 3, 3, 3, 0, 3, 3, 1, 4, 4, 4, 6, 1]","[4, 6, 3, 7, 3, 7, 3, 0, 3, 1, 4, 6]","[0, 45, 90, 150, 210, 255, 330, 375, 465, 510, 585, 615]"
2022-07-21,4,4706.0,501,"[7, 2, 6, 3, 3, 4, 5, 4, 7, 4, 5]","[7, 2, 6, 3, 4, 5, 4, 7, 4, 5]","[0, 45, 150, 195, 240, 285, 315, 375, 435, 480]"
2022-07-21,7,6100.0,724,"[2, 5, 5, 5, 3, 0, 4, 1, 1, 4, 6, 0, 4, 5, 6, 3, 2, 1, 1]","[2, 5, 3, 0, 4, 1, 4, 6, 0, 4, 5, 6, 3]","[0, 30, 75, 135, 240, 270, 375, 420, 480, 570, 600, 630, 690]"
2022-07-21,9,5179.0,642,"[7, 6, 5, 4, 4, 0, 2, 7, 4, 2, 0, 5]","[7, 6, 5, 4, 0, 2, 7, 4, 2, 0, 5]","[0, 45, 90, 135, 195, 300, 360, 435, 465, 525, 615]"
2022-07-21,5,5154.0,547,"[2, 5, 3, 2, 5, 3, 7, 3, 5, 4, 4, 7, 7]","[2, 5, 3, 2, 5, 3, 7, 3, 5, 4, 7]","[0, 30, 75, 135, 195, 240, 300, 375, 420, 450, 495]"
2022-07-21,10,5649.0,633,"[5, 6, 4, 3, 7, 4, 2, 5, 7, 4, 1, 7]","[5, 6, 4, 3, 7, 4, 2, 5, 7, 4, 1, 7]","[0, 30, 75, 135, 150, 210, 255, 330, 360, 435, 480, 570]"
2022-07-21,8,6585.0,730,"[3, 4, 3, 6, 4, 7, 5, 4, 5, 0, 4, 3, 5, 5, 7, 4, 2, 5, 0, 5]","[3, 4, 3, 6, 4, 7, 5, 4, 5, 0, 4, 3, 5, 7]","[0, 75, 135, 150, 210, 255, 330, 360, 405, 450, 540, 585, 645, 675]"
2022-07-21,10,6067.0,681,"[5, 7, 3, 4, 5, 4, 2, 6, 5, 6, 2, 3, 3, 3, 6]","[5, 7, 3, 4, 5, 4, 2, 6, 5, 6, 2, 3, 6]","[0, 30, 75, 135, 195, 225, 270, 345, 420, 450, 495, 555, 615]"
2022-07-21,9,6113.0,719,"[5, 7, 4, 0, 6, 3, 5, 1, 7, 4, 6, 7, 4, 4, 7, 4, 3, 7]","[5, 7, 4, 0, 6, 3, 5, 1, 7, 4, 6, 7, 4]","[0, 30, 75, 135, 240, 300, 345, 390, 465, 540, 585, 645, 705]"
2022-07-21,3,5648.0,719,"[1, 6, 7, 3, 5, 0, 6, 2, 4, 7, 7, 3, 4, 5, 4, 7, 7, 5]","[1, 6, 7, 3, 5, 0, 6, 2, 4, 7, 3, 4]","[0, 135, 195, 270, 330, 360, 450, 510, 570, 600, 660, 705]"
2022-07-21,8,5684.0,610,"[4, 7, 4, 3, 4, 2, 7, 5, 3, 4, 6, 7]","[4, 7, 4, 3, 4, 2, 7, 5, 3, 4, 6, 7]","[0, 45, 90, 150, 165, 225, 285, 345, 390, 435, 480, 540]"
2022-07-21,2,5641.0,718,"[1, 4, 3, 6, 7, 4, 7, 5, 3, 3, 7, 5, 2, 1, 4, 2, 1]","[1, 4, 3, 6, 7, 4, 7, 5, 3, 7, 5, 2]","[0, 135, 180, 210, 270, 330, 390, 450, 495, 540, 615, 660]"
2022-07-21,3,5185.0,515,"[5, 7, 7, 3, 4, 6, 4, 3, 3, 5, 4, 7, 4]","[5, 7, 3, 4, 6, 4, 3, 5, 4, 7, 4]","[0, 30, 75, 135, 195, 255, 300, 345, 375, 435, 495]"
2022-07-21,9,5172.0,711,"[1, 6, 3, 6, 7, 6, 7, 1, 2, 7, 4, 3, 4, 4, 5, 4, 2, 6]","[1, 6, 3, 6, 7, 6, 7, 1, 2, 7, 4]","[0, 135, 195, 240, 300, 360, 420, 480, 570, 630, 690]"
2022-07-21,6,5216.0,722,"[0, 6, 7, 3, 7, 3, 2, 2, 0, 4, 3, 7, 4, 5, 4, 2, 2, 6, 5, 2]","[0, 6, 7, 3, 7, 3, 2, 0, 4, 3, 7]","[0, 135, 210, 270, 330, 390, 435, 495, 585, 615, 660]"
2022-07-21,9,6094.0,641,"[2, 7, 6, 3, 5, 7, 7, 4, 4, 4, 6, 5, 5, 7, 3, 1, 3, 3]","[2, 7, 6, 3, 5, 7, 4, 6, 5, 7, 3, 1, 3]","[0, 30, 75, 135, 150, 195, 270, 315, 375, 420, 480, 510, 600]"
2022-07-21,3,5681.0,683,"[3, 1, 3, 3, 2, 6, 3, 4, 7, 4, 3, 3, 4, 0]","[3, 1, 3, 2, 6, 3, 4, 7, 4, 3, 4, 0]","[0, 75, 180, 195, 270, 315, 375, 420, 480, 510, 555, 600]"
2022-07-21,4,5628.0,595,"[4, 5, 3, 3, 3, 3, 2, 4, 5, 2, 4, 6, 2, 4, 5, 5]","[4, 5, 3, 2, 4, 5, 2, 4, 6, 2, 4, 5]","[0, 45, 105, 120, 195, 255, 300, 375, 420, 480, 525, 570]"
2022-07-21,3,4706.0,552,"[7, 3, 3, 5, 0, 7, 2, 5, 4, 3, 2]","[7, 3, 5, 0, 7, 2, 5, 4, 3, 2]","[0, 45, 120, 165, 240, 315, 375, 405, 450, 495]"
2022-07-21,5,6585.0,715,"[2, 4, 3, 0, 7, 4, 5, 1, 5, 5, 3, 4, 5, 5, 2, 4, 6, 2, 4]","[2, 4, 3, 0, 7, 4, 5, 1, 5, 3, 4, 5, 2, 4]","[0, 30, 75, 135, 240, 315, 375, 405, 480, 510, 555, 600, 630, 705]"
2022-07-21,3,5671.0,715,"[3, 4, 7, 4, 6, 4, 4, 7, 5, 4, 2, 6, 0, 4, 5, 2, 3, 6, 5]","[3, 4, 7, 4, 6, 4, 7, 5, 4, 2, 6, 0]","[0, 75, 135, 210, 255, 315, 375, 435, 465, 510, 570, 630]"
2022-07-21,8,6098.0,635,"[6, 4, 6, 5, 3, 4, 5, 7, 4, 3, 5, 4, 7]","[6, 4, 6, 5, 3, 4, 5, 7, 4, 3, 5, 4, 7]","[0, 45, 105, 165, 210, 270, 315, 345, 405, 450, 495, 525, 570]"
2022-07-21,8,5648.0,599,"[6, 7, 5, 2, 7, 3, 4, 7, 4, 3, 5, 5, 3]","[6, 7, 5, 2, 7, 3, 4, 7, 4, 3, 5, 3]","[0, 45, 90, 135, 210, 270, 315, 375, 435, 480, 510, 555]"
2022-07-21,9,6581.0,713,"[2, 6, 7, 0, 1, 2, 5, 2, 4, 1, 4, 4, 2, 4, 5, 4, 0]","[2, 6, 7, 0, 1, 2, 5, 2, 4, 1, 4, 2, 4, 5]","[0, 30, 60, 120, 210, 300, 360, 405, 465, 495, 585, 615, 675, 705]"
2022-07-21,9,6174.0,722,"[0, 2, 7, 4, 3, 4, 6, 2, 4, 0, 3, 4, 2, 4, 5, 1, 0, 1, 7]","[0, 2, 7, 4, 3, 4, 6, 2, 4, 0, 3, 4, 2]","[0, 135, 210, 270, 300, 360, 405, 465, 525, 555, 645, 690, 705]"
2022-07-21,9,4218.0,443,"[2, 6, 7, 3, 2, 0, 3, 6, 6, 6, 5]","[2, 6, 7, 3, 2, 0, 3, 6, 5]","[0, 30, 60, 120, 135, 195, 300, 345, 420]"
2022-07-21,9,4222.0,474,"[5, 5, 5, 4, 5, 5, 6, 7, 4, 6, 7, 4, 4, 4]","[5, 4, 5, 6, 7, 4, 6, 7, 4]","[0, 30, 90, 135, 195, 270, 315, 375, 450]"
2022-07-21,3,6577.0,710,"[4, 5, 3, 4, 0, 3, 4, 2, 5, 7, 1, 3, 5, 2, 4, 0, 1, 3, 0, 3]","[4, 5, 3, 4, 0, 3, 4, 2, 5, 7, 1, 3, 5, 2]","[0, 45, 105, 120, 180, 270, 330, 375, 450, 480, 555, 630, 675, 705]"
2022-07-21,7,5190.0,553,"[6, 7, 4, 6, 3, 4, 3, 4, 0, 5, 7]","[6, 7, 4, 6, 3, 4, 3, 4, 0, 5, 7]","[0, 45, 90, 150, 195, 240, 285, 330, 390, 465, 495]"
2022-07-21,10,6548.0,715,"[3, 7, 2, 3, 6, 5, 6, 5, 4, 6, 4, 4, 6, 2, 3, 7, 3, 1]","[3, 7, 2, 3, 6, 5, 6, 5, 4, 6, 4, 6, 2, 3]","[0, 75, 135, 195, 240, 300, 330, 390, 435, 465, 525, 570, 630, 705]"
