日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-30,5620,675,"[5, 6, 7, 5, 7, 4, 2, 4, 6, 5, 4, 4, 2, 1]","[5, 6, 7, 5, 7, 4, 2, 4, 6, 5, 4, 2]","[0, 30, 60, 135, 195, 270, 345, 405, 450, 510, 570, 615]"
2023-08-30,5621,674,"[4, 4, 5, 5, 5, 6, 5, 2, 4, 4, 2, 4, 2, 2, 4, 5, 1, 0]","[4, 5, 6, 5, 2, 4, 2, 4, 2, 4, 5, 1]","[0, 30, 75, 135, 195, 255, 315, 375, 435, 495, 540, 600]"
2023-08-30,5581,664,"[4, 4, 3, 3, 2, 5, 6, 5, 2, 6, 5, 2, 4, 5]","[4, 3, 2, 5, 6, 5, 2, 6, 5, 2, 4, 5]","[0, 30, 120, 165, 225, 285, 330, 390, 450, 510, 555, 630]"
2023-08-30,5602,669,"[5, 6, 4, 7, 5, 4, 4, 5, 5, 6, 4, 6, 2, 3, 3, 3]","[5, 6, 4, 7, 5, 4, 5, 6, 4, 6, 2, 3]","[0, 30, 60, 150, 210, 255, 315, 375, 435, 495, 540, 615]"
2023-08-30,5630,667,"[5, 6, 7, 4, 7, 4, 6, 2, 6, 6, 3, 6, 2]","[5, 6, 7, 4, 7, 4, 6, 2, 6, 3, 6, 2]","[0, 30, 60, 135, 180, 255, 300, 360, 435, 480, 555, 615]"
2023-08-30,5580,670,"[4, 5, 2, 2, 2, 3, 4, 5, 6, 2, 5, 3, 6, 5]","[4, 5, 2, 3, 4, 5, 6, 2, 5, 3, 6, 5]","[0, 30, 75, 150, 225, 285, 330, 390, 450, 510, 570, 645]"
2023-08-30,5600,671,"[4, 6, 5, 7, 2, 7, 3, 6, 4, 5, 6, 6, 5]","[4, 6, 5, 7, 2, 7, 3, 6, 4, 5, 6, 5]","[0, 30, 75, 150, 210, 270, 330, 405, 465, 525, 585, 645]"
2023-08-30,5210,638,"[4, 4, 6, 4, 2, 4, 3, 2, 4, 3, 6, 7]","[4, 6, 4, 2, 4, 3, 2, 4, 3, 6, 7]","[0, 30, 75, 150, 225, 270, 345, 405, 465, 525, 585]"
2023-08-30,5519,665,"[5, 5, 6, 5, 7, 5, 6, 5, 6, 2, 5, 2, 5]","[5, 6, 5, 7, 5, 6, 5, 6, 2, 5, 2, 5]","[0, 30, 60, 135, 225, 270, 330, 375, 450, 495, 570, 630]"
2023-08-30,5594,669,"[5, 2, 6, 6, 1, 4, 4, 5, 5, 2, 3, 4, 4, 6, 2, 5]","[5, 2, 6, 1, 4, 5, 2, 3, 4, 6, 2, 5]","[0, 30, 105, 165, 240, 285, 345, 405, 465, 525, 570, 645]"
