日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-07,5179,673,"[0, 7, 5, 5, 3, 3, 4, 2, 2, 4, 6, 6, 2, 6, 2]","[0, 7, 5, 3, 4, 2, 4, 6, 2, 6, 2]","[0, 30, 90, 165, 210, 285, 360, 390, 465, 540, 600]"
2023-08-07,5203,672,"[4, 6, 7, 6, 4, 6, 6, 4, 4, 7, 2, 2, 7, 2]","[4, 6, 7, 6, 4, 6, 4, 7, 2, 7, 2]","[0, 30, 60, 150, 195, 270, 330, 360, 450, 525, 600]"
2023-08-07,5180,669,"[2, 7, 6, 6, 3, 4, 6, 4, 5, 7, 3, 3, 2]","[2, 7, 6, 3, 4, 6, 4, 5, 7, 3, 2]","[0, 30, 90, 135, 165, 240, 315, 330, 420, 510, 615]"
2023-08-07,5138,578,"[2, 5, 5, 3, 2, 5, 4, 6, 4, 6, 2, 6, 6, 6]","[2, 5, 3, 2, 5, 4, 6, 4, 6, 2, 6]","[0, 30, 75, 105, 195, 270, 285, 345, 360, 450, 525]"
2023-08-07,5138,649,"[3, 5, 3, 5, 7, 2, 4, 4, 6, 2, 5, 2]","[3, 5, 3, 5, 7, 2, 4, 6, 2, 5, 2]","[0, 30, 75, 105, 165, 240, 330, 345, 420, 510, 570]"
2023-08-07,5213,672,"[0, 7, 3, 4, 5, 2, 4, 7, 2, 7, 2, 2]","[0, 7, 3, 4, 5, 2, 4, 7, 2, 7, 2]","[0, 30, 90, 105, 195, 270, 345, 375, 465, 540, 615]"
2023-08-07,4682,668,"[4, 2, 2, 6, 4, 1, 4, 5, 6, 5, 7, 0]","[4, 2, 6, 4, 1, 4, 5, 6, 5, 7]","[0, 30, 105, 165, 255, 360, 375, 465, 540, 615]"
2023-08-07,5128,668,"[4, 5, 2, 3, 3, 3, 5, 4, 6, 2, 6, 6, 3, 5, 5]","[4, 5, 2, 3, 5, 4, 6, 2, 6, 3, 5]","[0, 30, 75, 165, 210, 270, 285, 360, 450, 525, 630]"
2023-08-07,5152,671,"[0, 4, 3, 6, 2, 2, 2, 5, 6, 6, 6, 4, 3, 3, 5, 2]","[0, 4, 3, 6, 2, 5, 6, 4, 3, 5, 2]","[0, 30, 90, 105, 165, 255, 315, 375, 420, 525, 600]"
2023-08-07,5150,654,"[3, 6, 7, 6, 2, 4, 6, 2, 2, 5, 6, 7]","[3, 6, 7, 6, 2, 4, 6, 2, 5, 6, 7]","[0, 30, 60, 150, 195, 285, 300, 360, 450, 525, 585]"
