日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-20,8031,675,"[4, 1, 6, 2, 3, 7, 1, 4, 3, 5, 2, 0, 4, 2, 4, 2, 7]","[4, 1, 6, 2, 3, 7, 1, 4, 3, 5, 2, 0, 4, 2, 4, 2, 7]","[0, 30, 45, 90, 135, 180, 240, 300, 330, 375, 390, 420, 465, 495, 540, 585, 615]"
2022-07-20,7943,662,"[4, 1, 6, 5, 6, 1, 3, 0, 4, 6, 4, 1, 4, 4, 5, 4, 6, 5]","[4, 1, 6, 5, 6, 1, 3, 0, 4, 6, 4, 1, 4, 5, 4, 6, 5]","[0, 30, 45, 90, 120, 180, 225, 255, 315, 345, 405, 450, 510, 525, 555, 585, 645]"
2022-07-20,8502,672,"[1, 3, 0, 4, 3, 2, 2, 5, 4, 1, 4, 3, 4, 5, 4, 7, 4, 1, 4]","[1, 3, 0, 4, 3, 2, 5, 4, 1, 4, 3, 4, 5, 4, 7, 4, 1, 4]","[0, 30, 75, 135, 165, 195, 240, 270, 285, 345, 360, 405, 435, 465, 495, 555, 585, 645]"
2022-07-20,7994,649,"[4, 5, 3, 2, 2, 4, 5, 2, 4, 0, 5, 2, 7, 4, 5, 2, 3, 0]","[4, 5, 3, 2, 4, 5, 2, 4, 0, 5, 2, 7, 4, 5, 2, 3, 0]","[0, 30, 45, 105, 150, 180, 195, 255, 270, 330, 360, 405, 465, 510, 525, 570, 600]"
2022-07-20,8403,664,"[2, 2, 4, 4, 2, 3, 2, 1, 5, 3, 4, 2, 6, 5, 4, 5, 4, 5, 6, 5]","[2, 4, 2, 3, 2, 1, 5, 3, 4, 2, 6, 5, 4, 5, 4, 5, 6, 5]","[0, 75, 90, 150, 180, 225, 285, 315, 330, 360, 405, 465, 480, 510, 525, 570, 585, 645]"
2022-07-20,8422,657,"[2, 4, 1, 6, 6, 1, 3, 5, 4, 3, 5, 3, 0, 5, 2, 2, 4, 1, 5, 4]","[2, 4, 1, 6, 1, 3, 5, 4, 3, 5, 3, 0, 5, 2, 4, 1, 5, 4]","[0, 75, 90, 150, 195, 255, 285, 300, 330, 375, 390, 420, 450, 480, 525, 555, 600, 630]"
2022-07-20,8510,653,"[5, 2, 4, 3, 6, 3, 4, 3, 4, 3, 4, 2, 1, 2, 2, 3, 4, 2, 4]","[5, 2, 4, 3, 6, 3, 4, 3, 4, 3, 4, 2, 1, 2, 3, 4, 2, 4]","[0, 30, 90, 120, 150, 210, 240, 255, 285, 315, 345, 375, 420, 465, 525, 540, 585, 615]"
2022-07-20,8406,647,"[3, 4, 6, 4, 5, 4, 5, 2, 1, 6, 2, 4, 5, 2, 3, 5, 0, 5, 5]","[3, 4, 6, 4, 5, 4, 5, 2, 1, 6, 2, 4, 5, 2, 3, 5, 0, 5]","[0, 45, 75, 135, 150, 180, 210, 225, 285, 330, 390, 435, 465, 480, 525, 555, 570, 630]"
2022-07-20,7979,660,"[1, 4, 6, 2, 6, 4, 2, 2, 4, 1, 6, 2, 5, 7, 4, 2, 3, 5]","[1, 4, 6, 2, 6, 4, 2, 4, 1, 6, 2, 5, 7, 4, 2, 3, 5]","[0, 30, 60, 105, 150, 210, 225, 285, 315, 360, 420, 465, 480, 540, 585, 615, 645]"
2022-07-20,8461,621,"[4, 3, 5, 3, 3, 4, 3, 5, 2, 5, 4, 7, 3, 5, 3, 2, 4, 0, 2]","[4, 3, 5, 3, 4, 3, 5, 2, 5, 4, 7, 3, 5, 3, 2, 4, 0, 2]","[0, 30, 75, 105, 150, 165, 195, 225, 270, 300, 330, 390, 405, 435, 450, 495, 525, 585]"
