日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-14,7966,667,"[3, 5, 3, 4, 0, 2, 2, 1, 5, 5, 3, 1, 4, 3, 5, 7, 2, 5, 4]","[3, 5, 3, 4, 0, 2, 1, 5, 3, 1, 4, 3, 5, 7, 2, 5, 4]","[0, 45, 90, 135, 165, 225, 285, 345, 375, 405, 465, 480, 510, 525, 585, 630, 645]"
2022-07-14,7966,671,"[5, 4, 3, 5, 5, 2, 4, 1, 5, 2, 3, 4, 6, 6, 3, 1, 6, 0, 0, 4]","[5, 4, 3, 5, 2, 4, 1, 5, 2, 3, 4, 6, 3, 1, 6, 0, 4]","[0, 30, 45, 105, 135, 180, 195, 255, 270, 330, 360, 390, 450, 480, 540, 585, 660]"
2022-07-14,7552,648,"[5, 7, 2, 4, 3, 5, 3, 0, 7, 7, 4, 7, 4, 5, 0, 4, 4, 2]","[5, 7, 2, 4, 3, 5, 3, 0, 7, 4, 7, 4, 5, 0, 4, 2]","[0, 30, 75, 135, 180, 210, 240, 270, 330, 405, 435, 495, 525, 540, 585, 615]"
2022-07-14,8023,661,"[5, 4, 6, 0, 2, 4, 3, 2, 4, 2, 3, 0, 4, 2, 7, 3, 5]","[5, 4, 6, 0, 2, 4, 3, 2, 4, 2, 3, 0, 4, 2, 7, 3, 5]","[0, 30, 45, 90, 150, 210, 240, 270, 315, 345, 405, 435, 495, 510, 555, 630, 645]"
2022-07-14,7507,581,"[6, 5, 3, 0, 4, 3, 5, 3, 4, 6, 5, 3, 4, 2, 3, 4]","[6, 5, 3, 0, 4, 3, 5, 3, 4, 6, 5, 3, 4, 2, 3, 4]","[0, 45, 75, 135, 195, 225, 255, 270, 300, 330, 390, 420, 435, 465, 525, 570]"
2022-07-14,7524,654,"[3, 7, 5, 4, 2, 6, 5, 5, 5, 1, 4, 3, 6, 6, 4, 2, 4, 2, 3]","[3, 7, 5, 4, 2, 6, 5, 1, 4, 3, 6, 4, 2, 4, 2, 3]","[0, 45, 90, 120, 150, 210, 270, 300, 360, 390, 420, 480, 510, 555, 570, 630]"
2022-07-14,8489,636,"[6, 4, 2, 5, 4, 0, 5, 4, 6, 6, 4, 4, 3, 4, 3, 4, 3, 2, 1, 4]","[6, 4, 2, 5, 4, 0, 5, 4, 6, 4, 3, 4, 3, 4, 3, 2, 1, 4]","[0, 45, 75, 135, 165, 195, 255, 270, 300, 360, 390, 435, 450, 465, 495, 510, 570, 615]"
2022-07-14,7972,628,"[6, 2, 4, 2, 3, 4, 3, 5, 7, 1, 5, 4, 5, 7, 5, 4, 3]","[6, 2, 4, 2, 3, 4, 3, 5, 7, 1, 5, 4, 5, 7, 5, 4, 3]","[0, 45, 105, 135, 165, 210, 240, 270, 285, 345, 420, 435, 465, 480, 540, 555, 585]"
2022-07-14,8873,619,"[4, 6, 4, 2, 5, 5, 4, 3, 6, 5, 1, 3, 4, 3, 5, 3, 1, 5, 4, 5]","[4, 6, 4, 2, 5, 4, 3, 6, 5, 1, 3, 4, 3, 5, 3, 1, 5, 4, 5]","[0, 30, 75, 105, 165, 195, 225, 255, 315, 345, 420, 435, 450, 465, 495, 510, 570, 585, 615]"
2022-07-14,7530,598,"[4, 5, 0, 4, 4, 7, 4, 4, 7, 4, 5, 5, 3, 1, 4, 5, 5, 4, 2, 5]","[4, 5, 0, 4, 7, 4, 7, 4, 5, 3, 1, 4, 5, 4, 2, 5]","[0, 30, 45, 135, 165, 225, 255, 315, 345, 375, 405, 465, 480, 510, 525, 585]"
