日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-22,5644,675,"[4, 6, 0, 4, 4, 6, 3, 2, 5, 3, 3, 7, 6, 7, 1]","[4, 6, 0, 4, 6, 3, 2, 5, 3, 7, 6, 7]","[0, 30, 75, 210, 270, 330, 345, 435, 450, 480, 555, 615]"
2023-08-22,5670,661,"[4, 3, 4, 2, 4, 3, 4, 3, 5, 3, 0, 6]","[4, 3, 4, 2, 4, 3, 4, 3, 5, 3, 0, 6]","[0, 30, 120, 180, 270, 330, 360, 435, 450, 465, 495, 615]"
2023-08-22,5613,665,"[4, 5, 3, 0, 6, 3, 5, 3, 3, 4, 3, 5, 3, 1]","[4, 5, 3, 0, 6, 3, 5, 3, 4, 3, 5, 3]","[0, 30, 75, 180, 285, 360, 390, 405, 420, 480, 495, 555]"
2023-08-22,5645,667,"[5, 2, 4, 6, 4, 3, 3, 2, 5, 2, 4, 2, 0]","[5, 2, 4, 6, 4, 3, 2, 5, 2, 4, 2, 0]","[0, 30, 105, 195, 240, 315, 345, 420, 435, 510, 570, 660]"
2023-08-22,6061,644,"[2, 4, 2, 4, 3, 6, 5, 3, 5, 3, 6, 5, 6, 6]","[2, 4, 2, 4, 3, 6, 5, 3, 5, 3, 6, 5, 6]","[0, 60, 135, 240, 300, 330, 405, 420, 435, 450, 465, 525, 600]"
2023-08-22,5652,674,"[4, 6, 4, 6, 4, 3, 4, 4, 3, 6, 4, 2, 5]","[4, 6, 4, 6, 4, 3, 4, 3, 6, 4, 2, 5]","[0, 30, 75, 150, 225, 300, 315, 390, 405, 480, 555, 645]"
2023-08-22,5592,669,"[4, 2, 6, 2, 5, 4, 2, 5, 3, 5, 3, 5]","[4, 2, 6, 2, 5, 4, 2, 5, 3, 5, 3, 5]","[0, 30, 105, 165, 225, 285, 360, 450, 465, 480, 510, 630]"
2023-08-22,5555,646,"[6, 5, 6, 4, 5, 6, 3, 5, 4, 5, 4, 5]","[6, 5, 6, 4, 5, 6, 3, 5, 4, 5, 4, 5]","[0, 45, 120, 180, 255, 315, 390, 405, 420, 480, 525, 585]"
2023-08-22,5184,665,"[4, 6, 2, 3, 4, 3, 4, 5, 2, 6, 4, 0]","[4, 6, 2, 3, 4, 3, 4, 5, 2, 6, 4]","[0, 30, 75, 150, 285, 345, 375, 450, 465, 555, 615]"
2023-08-22,5683,661,"[4, 7, 2, 4, 3, 3, 5, 3, 4, 3, 3, 2, 2, 7, 2, 1]","[4, 7, 2, 4, 3, 5, 3, 4, 3, 2, 7, 2]","[0, 30, 90, 180, 255, 270, 330, 360, 435, 450, 525, 600]"
