日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-23,5607,673,"[5, 5, 6, 5, 5, 4, 2, 4, 7, 1, 5, 1, 1, 0, 2]","[5, 6, 5, 4, 2, 4, 7, 1, 5, 1, 0, 2]","[0, 30, 60, 135, 195, 285, 345, 390, 495, 540, 645, 660]"
2022-08-23,5692,668,"[3, 7, 7, 3, 7, 2, 2, 2, 4, 7, 5, 7, 4, 7, 7, 2]","[3, 7, 3, 7, 2, 4, 7, 5, 7, 4, 7, 2]","[0, 75, 120, 210, 255, 330, 405, 450, 510, 555, 615, 660]"
2022-08-23,5644,671,"[5, 6, 6, 3, 7, 3, 3, 2, 4, 7, 7, 3, 5, 5, 7, 7, 0]","[5, 6, 3, 7, 3, 2, 4, 7, 3, 5, 7, 0]","[0, 30, 60, 150, 195, 285, 375, 435, 480, 555, 615, 660]"
2022-08-23,5595,663,"[5, 4, 4, 7, 4, 6, 5, 6, 1, 1, 4, 6, 5, 5, 2, 0]","[5, 4, 7, 4, 6, 5, 6, 1, 4, 6, 5, 2]","[0, 30, 90, 135, 210, 270, 330, 390, 495, 540, 600, 660]"
2022-08-23,6067,669,"[5, 3, 7, 5, 4, 6, 1, 6, 7, 5, 7, 2, 1, 0, 1]","[5, 3, 7, 5, 4, 6, 1, 6, 7, 5, 7, 2, 1]","[0, 30, 120, 165, 210, 270, 330, 435, 495, 540, 585, 630, 660]"
2022-08-23,5624,671,"[5, 7, 3, 5, 5, 2, 6, 3, 6, 3, 4, 7, 2]","[5, 7, 3, 5, 2, 6, 3, 6, 3, 4, 7, 2]","[0, 30, 75, 165, 210, 300, 360, 435, 495, 555, 615, 660]"
2022-08-23,5211,623,"[5, 4, 3, 4, 4, 4, 4, 7, 4, 6, 7, 3, 4, 7]","[5, 4, 3, 4, 7, 4, 6, 7, 3, 4, 7]","[0, 30, 90, 180, 240, 285, 345, 405, 450, 525, 585]"
2022-08-23,5643,651,"[5, 6, 3, 7, 6, 7, 2, 5, 7, 7, 4, 7, 4]","[5, 6, 3, 7, 6, 7, 2, 5, 7, 4, 7, 4]","[0, 30, 60, 150, 195, 270, 315, 405, 465, 510, 555, 600]"
2022-08-23,5605,664,"[6, 6, 5, 3, 4, 6, 7, 3, 5, 4, 5, 4, 4, 1]","[6, 5, 3, 4, 6, 7, 3, 5, 4, 5, 4, 1]","[0, 45, 105, 180, 255, 300, 345, 420, 480, 540, 585, 645]"
2022-08-23,6136,669,"[7, 4, 4, 5, 6, 4, 7, 4, 3, 7, 6, 7, 7, 2, 1]","[7, 4, 5, 6, 4, 7, 4, 3, 7, 6, 7, 2, 1]","[0, 45, 120, 180, 240, 300, 345, 420, 495, 540, 585, 630, 660]"
