日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-19,7944,674,"[7, 4, 5, 3, 5, 3, 3, 5, 4, 4, 1, 6, 3, 4, 5, 1, 3, 6, 7]","[7, 4, 5, 3, 5, 3, 5, 4, 1, 6, 3, 4, 5, 1, 3, 6, 7]","[0, 45, 75, 105, 165, 210, 225, 255, 300, 315, 375, 420, 450, 465, 540, 570, 615]"
2022-07-19,8373,674,"[7, 5, 4, 6, 5, 4, 1, 2, 5, 3, 5, 3, 5, 4, 5, 0, 5, 3, 1, 0]","[7, 5, 4, 6, 5, 4, 1, 2, 5, 3, 5, 3, 5, 4, 5, 0, 5, 3]","[0, 45, 90, 120, 180, 210, 240, 315, 375, 390, 435, 465, 495, 525, 540, 570, 630, 660]"
2022-07-19,7523,635,"[5, 4, 3, 2, 3, 3, 3, 6, 0, 1, 3, 0, 3, 0, 4, 3, 5, 3]","[5, 4, 3, 2, 3, 6, 0, 1, 3, 0, 3, 0, 4, 3, 5, 3]","[0, 30, 45, 105, 165, 180, 255, 315, 330, 390, 450, 480, 525, 555, 585, 615]"
2022-07-19,7977,649,"[5, 4, 5, 3, 3, 4, 2, 5, 5, 2, 2, 4, 1, 5, 4, 3, 4, 1, 0, 2]","[5, 4, 5, 3, 4, 2, 5, 2, 4, 1, 5, 4, 3, 4, 1, 0, 2]","[0, 30, 45, 90, 135, 165, 225, 255, 315, 345, 375, 390, 420, 450, 480, 555, 615]"
2022-07-19,7899,666,"[5, 3, 6, 5, 4, 6, 5, 6, 5, 1, 3, 5, 7, 1, 3, 4, 3]","[5, 3, 6, 5, 4, 6, 5, 6, 5, 1, 3, 5, 7, 1, 3, 4, 3]","[0, 30, 75, 135, 180, 210, 270, 300, 360, 390, 405, 450, 465, 525, 600, 615, 645]"
2022-07-19,7956,645,"[4, 5, 3, 1, 3, 5, 6, 4, 3, 4, 5, 5, 4, 6, 4, 5, 3, 2]","[4, 5, 3, 1, 3, 5, 6, 4, 3, 4, 5, 4, 6, 4, 5, 3, 2]","[0, 45, 75, 120, 180, 195, 225, 300, 330, 375, 405, 435, 465, 525, 540, 570, 615]"
2022-07-19,7963,671,"[6, 2, 5, 2, 4, 3, 1, 4, 5, 5, 3, 4, 5, 4, 6, 6, 4, 5, 7]","[6, 2, 5, 2, 4, 3, 1, 4, 5, 3, 4, 5, 4, 6, 4, 5, 7]","[0, 45, 105, 150, 210, 240, 285, 300, 330, 345, 405, 435, 450, 480, 555, 585, 615]"
2022-07-19,7537,643,"[6, 6, 4, 3, 7, 0, 5, 1, 4, 4, 1, 1, 4, 5, 4, 2, 1, 4, 7]","[6, 4, 3, 7, 0, 5, 1, 4, 1, 4, 5, 4, 2, 1, 4, 7]","[0, 45, 75, 120, 180, 255, 285, 300, 330, 345, 390, 420, 435, 480, 555, 585]"
2022-07-19,7497,675,"[5, 6, 3, 3, 7, 3, 7, 2, 3, 4, 2, 5, 1, 3, 1, 5, 4, 1]","[5, 6, 3, 7, 3, 7, 2, 3, 4, 2, 5, 1, 3, 1, 5, 4]","[0, 30, 60, 120, 180, 195, 270, 315, 375, 390, 450, 480, 540, 570, 630, 660]"
2022-07-19,7549,669,"[6, 3, 1, 4, 7, 3, 7, 1, 2, 2, 5, 5, 3, 4, 0, 2, 4, 3]","[6, 3, 1, 4, 7, 3, 7, 1, 2, 5, 3, 4, 0, 2, 4, 3]","[0, 45, 90, 150, 180, 255, 285, 345, 375, 420, 450, 480, 510, 570, 630, 645]"
