日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-18,6608,645,"[3, 3, 4, 3, 2, 3, 4, 5, 4, 4, 3, 4, 5, 4, 7, 1]","[3, 4, 3, 2, 3, 4, 5, 4, 3, 4, 5, 4, 7, 1]","[0, 30, 75, 135, 195, 240, 285, 330, 375, 420, 450, 495, 525, 585]"
2022-07-18,7019,668,"[3, 4, 3, 5, 4, 2, 5, 2, 3, 5, 3, 2, 3, 5, 3, 0]","[3, 4, 3, 5, 4, 2, 5, 2, 3, 5, 3, 2, 3, 5, 3]","[0, 30, 75, 135, 180, 225, 285, 330, 390, 450, 480, 525, 585, 630, 645]"
2022-07-18,7040,670,"[3, 5, 4, 3, 5, 4, 2, 4, 6, 4, 2, 2, 3, 6, 5, 4]","[3, 5, 4, 3, 5, 4, 2, 4, 6, 4, 2, 3, 6, 5, 4]","[0, 30, 60, 120, 195, 225, 270, 330, 375, 435, 465, 525, 570, 630, 660]"
2022-07-18,7048,653,"[3, 3, 7, 5, 2, 5, 2, 2, 4, 7, 4, 6, 3, 4, 3, 2, 5, 5]","[3, 7, 5, 2, 5, 2, 4, 7, 4, 6, 3, 4, 3, 2, 5]","[0, 30, 75, 120, 180, 210, 285, 330, 390, 420, 480, 525, 540, 585, 645]"
2022-07-18,6605,665,"[3, 5, 2, 4, 4, 2, 4, 3, 1, 1, 2, 4, 5, 4, 4, 2, 4]","[3, 5, 2, 4, 2, 4, 3, 1, 2, 4, 5, 4, 2, 4]","[0, 30, 60, 180, 225, 300, 330, 390, 450, 510, 540, 570, 600, 645]"
2022-07-18,7026,672,"[5, 4, 6, 7, 5, 5, 6, 6, 5, 4, 0, 5, 4, 4, 3, 7, 4, 3]","[5, 4, 6, 7, 5, 6, 5, 4, 0, 5, 4, 3, 7, 4, 3]","[0, 30, 75, 135, 195, 225, 285, 330, 375, 465, 495, 525, 570, 630, 645]"
2022-07-18,6526,654,"[6, 4, 5, 7, 1, 5, 4, 6, 5, 3, 6, 4, 4, 5, 4]","[6, 4, 5, 7, 1, 5, 4, 6, 5, 3, 6, 4, 5, 4]","[0, 45, 105, 150, 210, 285, 330, 375, 435, 465, 525, 585, 600, 645]"
2022-07-18,6592,672,"[6, 5, 5, 4, 3, 2, 4, 3, 6, 7, 5, 7, 4, 2, 4]","[6, 5, 4, 3, 2, 4, 3, 6, 7, 5, 7, 4, 2, 4]","[0, 45, 90, 150, 210, 285, 315, 360, 420, 480, 510, 570, 600, 660]"
2022-07-18,7013,665,"[3, 4, 6, 2, 4, 6, 6, 6, 3, 5, 2, 4, 6, 5, 3, 3, 5, 3, 3]","[3, 4, 6, 2, 4, 6, 3, 5, 2, 4, 6, 5, 3, 5, 3]","[0, 30, 75, 135, 195, 225, 285, 330, 375, 435, 480, 540, 570, 615, 630]"
2022-07-18,7078,674,"[3, 4, 7, 2, 6, 4, 3, 3, 4, 3, 6, 3, 4, 5, 5, 2, 2, 3, 1]","[3, 4, 7, 2, 6, 4, 3, 4, 3, 6, 3, 4, 5, 2, 3]","[0, 30, 75, 135, 195, 255, 285, 330, 375, 435, 495, 540, 570, 600, 660]"
