日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-17,5169,669,"[7, 6, 3, 6, 4, 5, 2, 7, 4, 6, 2, 2]","[7, 6, 3, 6, 4, 5, 2, 7, 4, 6, 2]","[0, 45, 90, 105, 180, 270, 330, 450, 540, 600, 660]"
2022-07-17,5178,639,"[6, 7, 3, 1, 4, 6, 4, 4, 5, 4, 0, 2]","[6, 7, 3, 1, 4, 6, 4, 5, 4, 0, 2]","[0, 45, 90, 105, 255, 330, 405, 480, 540, 615, 630]"
2022-07-17,5137,653,"[4, 4, 7, 3, 3, 3, 5, 6, 5, 2, 5, 4, 0, 6]","[4, 7, 3, 5, 6, 5, 2, 5, 4, 0, 6]","[0, 45, 90, 120, 195, 270, 330, 450, 510, 585, 600]"
2022-07-17,5158,675,"[5, 4, 4, 4, 6, 5, 7, 3, 2, 2, 4, 1, 2, 2, 3]","[5, 4, 6, 5, 7, 3, 2, 4, 1, 2, 3]","[0, 30, 105, 180, 240, 315, 435, 555, 630, 645, 660]"
2022-07-17,5632,669,"[2, 6, 7, 6, 3, 7, 3, 5, 5, 3, 3, 0, 1, 3]","[2, 6, 7, 6, 3, 7, 3, 5, 3, 0, 1, 3]","[0, 30, 60, 120, 180, 270, 360, 450, 525, 615, 630, 660]"
2022-07-17,5197,664,"[5, 6, 4, 4, 3, 4, 7, 3, 2, 4, 0, 2, 1]","[5, 6, 4, 3, 4, 7, 3, 2, 4, 0, 2]","[0, 30, 60, 150, 180, 255, 330, 435, 570, 630, 660]"
2022-07-17,4723,673,"[6, 4, 3, 4, 4, 4, 3, 5, 7, 3, 4, 0]","[6, 4, 3, 4, 3, 5, 7, 3, 4, 0]","[0, 45, 120, 135, 240, 345, 405, 495, 585, 660]"
2022-07-17,5140,671,"[5, 4, 3, 5, 4, 5, 3, 5, 4, 3, 0]","[5, 4, 3, 5, 4, 5, 3, 5, 4, 3, 0]","[0, 30, 105, 120, 195, 270, 330, 435, 495, 570, 660]"
2022-07-17,4703,664,"[2, 6, 2, 7, 3, 6, 6, 3, 0, 6, 6, 6, 0]","[2, 6, 2, 7, 3, 6, 3, 0, 6, 0]","[0, 30, 60, 210, 300, 405, 480, 585, 600, 645]"
2022-07-17,4715,638,"[2, 5, 4, 3, 1, 3, 4, 3, 0, 2]","[2, 5, 4, 3, 1, 3, 4, 3, 0, 2]","[0, 30, 75, 150, 180, 330, 435, 510, 615, 630]"
