日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-08,7075,663,"[4, 4, 7, 4, 1, 4, 6, 4, 6, 5, 7, 4, 0, 5, 4, 3]","[4, 7, 4, 1, 4, 6, 4, 6, 5, 7, 4, 0, 5, 4, 3]","[0, 45, 90, 105, 180, 195, 240, 270, 330, 360, 435, 480, 555, 600, 630]"
2022-07-08,7040,663,"[4, 3, 4, 7, 4, 7, 7, 3, 3, 5, 2, 6, 5, 2, 3, 3, 3, 1, 5]","[4, 3, 4, 7, 4, 7, 3, 5, 2, 6, 5, 2, 3, 1, 5]","[0, 45, 105, 120, 180, 195, 255, 300, 345, 405, 465, 480, 555, 585, 645]"
2022-07-08,7073,670,"[7, 6, 4, 4, 4, 2, 4, 3, 2, 5, 3, 3, 4, 3, 0, 5, 4, 3]","[7, 6, 4, 2, 4, 3, 2, 5, 3, 4, 3, 0, 5, 4, 3]","[0, 45, 90, 105, 180, 195, 255, 330, 360, 405, 450, 495, 570, 600, 645]"
2022-07-08,7458,663,"[6, 4, 6, 4, 6, 4, 4, 5, 6, 1, 5, 4, 6, 5, 4, 5, 4, 1]","[6, 4, 6, 4, 6, 4, 5, 6, 1, 5, 4, 6, 5, 4, 5, 4]","[0, 45, 60, 105, 120, 180, 210, 240, 300, 375, 420, 465, 525, 555, 600, 630]"
2022-07-08,7101,661,"[7, 4, 5, 4, 7, 4, 7, 2, 4, 2, 5, 4, 3, 4, 1]","[7, 4, 5, 4, 7, 4, 7, 2, 4, 2, 5, 4, 3, 4, 1]","[0, 45, 75, 105, 120, 195, 210, 270, 330, 405, 450, 480, 525, 555, 600]"
2022-07-08,7051,651,"[4, 2, 4, 1, 4, 1, 5, 0, 0, 5, 5, 3, 3, 3, 3, 4, 3, 5, 3, 4]","[4, 2, 4, 1, 4, 1, 5, 0, 5, 3, 4, 3, 5, 3, 4]","[0, 45, 120, 135, 210, 225, 285, 330, 405, 450, 480, 525, 555, 585, 630]"
2022-07-08,7042,673,"[6, 4, 6, 0, 4, 5, 4, 6, 2, 4, 6, 3, 2, 4, 4, 5]","[6, 4, 6, 0, 4, 5, 4, 6, 2, 4, 6, 3, 2, 4, 5]","[0, 45, 60, 105, 180, 210, 240, 270, 330, 390, 450, 510, 555, 615, 660]"
2022-07-08,7517,661,"[6, 4, 3, 5, 5, 4, 3, 4, 5, 4, 7, 4, 2, 5, 5, 5, 3, 6, 3]","[6, 4, 3, 5, 4, 3, 4, 5, 4, 7, 4, 2, 5, 3, 6, 3]","[0, 45, 60, 120, 165, 180, 240, 255, 285, 330, 405, 450, 510, 540, 570, 630]"
2022-07-08,7017,633,"[5, 3, 5, 4, 5, 4, 4, 3, 7, 2, 2, 4, 5, 7, 3, 5, 3]","[5, 3, 5, 4, 5, 4, 3, 7, 2, 4, 5, 7, 3, 5, 3]","[0, 30, 75, 120, 135, 180, 195, 255, 315, 375, 435, 465, 540, 570, 600]"
2022-07-08,6590,669,"[4, 2, 6, 4, 7, 6, 5, 7, 7, 3, 3, 7, 5, 3, 2, 4]","[4, 2, 6, 4, 7, 6, 5, 7, 3, 7, 5, 3, 2, 4]","[0, 45, 120, 180, 210, 270, 315, 360, 435, 465, 525, 555, 585, 645]"
