日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-21,6558,657,"[5, 6, 5, 5, 3, 7, 4, 6, 4, 5, 0, 0, 4, 6, 4, 2]","[5, 6, 5, 3, 7, 4, 6, 4, 5, 0, 4, 6, 4, 2]","[0, 30, 75, 120, 135, 195, 255, 315, 375, 420, 495, 525, 585, 600]"
2022-07-21,6994,661,"[5, 6, 5, 3, 5, 3, 3, 1, 4, 1, 6, 3, 7, 4, 5, 5, 4]","[5, 6, 5, 3, 5, 3, 1, 4, 1, 6, 3, 7, 4, 5, 4]","[0, 30, 75, 120, 135, 180, 195, 285, 330, 405, 465, 510, 570, 615, 645]"
2022-07-21,6606,670,"[2, 4, 7, 5, 3, 0, 6, 7, 4, 4, 3, 5, 4, 3, 4]","[2, 4, 7, 5, 3, 0, 6, 7, 4, 3, 5, 4, 3, 4]","[0, 30, 75, 135, 180, 195, 300, 360, 435, 465, 510, 540, 585, 645]"
2022-07-21,6568,663,"[2, 6, 4, 5, 3, 3, 2, 5, 2, 3, 0, 5, 5, 4, 3, 4, 0, 0]","[2, 6, 4, 5, 3, 2, 5, 2, 3, 0, 5, 4, 3, 4]","[0, 30, 60, 120, 165, 195, 255, 300, 375, 420, 510, 540, 585, 645]"
2022-07-21,6594,671,"[4, 7, 3, 2, 7, 5, 2, 4, 2, 5, 2, 5, 7, 4, 4]","[4, 7, 3, 2, 7, 5, 2, 4, 2, 5, 2, 5, 7, 4]","[0, 45, 90, 150, 210, 270, 300, 375, 420, 465, 510, 570, 600, 660]"
2022-07-21,7041,670,"[5, 5, 3, 5, 3, 4, 7, 5, 3, 4, 2, 5, 2, 4, 2, 4]","[5, 3, 5, 3, 4, 7, 5, 3, 4, 2, 5, 2, 4, 2, 4]","[0, 30, 90, 150, 165, 210, 270, 315, 360, 405, 465, 495, 570, 600, 660]"
2022-07-21,6600,673,"[4, 7, 6, 3, 4, 1, 5, 3, 4, 5, 5, 5, 0, 4, 4, 4, 3, 4, 0, 0]","[4, 7, 6, 3, 4, 1, 5, 3, 4, 5, 0, 4, 3, 4]","[0, 45, 90, 165, 180, 240, 330, 360, 420, 450, 495, 585, 615, 645]"
2022-07-21,6543,639,"[6, 4, 5, 3, 6, 6, 4, 0, 5, 5, 4, 5, 4, 4, 3, 2, 5]","[6, 4, 5, 3, 6, 4, 0, 5, 4, 5, 4, 3, 2, 5]","[0, 45, 105, 150, 165, 225, 270, 345, 375, 420, 450, 495, 540, 615]"
2022-07-21,7041,666,"[2, 6, 4, 4, 3, 6, 4, 3, 5, 6, 5, 5, 5, 3, 4, 3, 2, 4]","[2, 6, 4, 3, 6, 4, 3, 5, 6, 5, 3, 4, 3, 2, 4]","[0, 30, 60, 120, 150, 195, 255, 300, 345, 405, 450, 495, 540, 585, 645]"
2022-07-21,6142,663,"[7, 4, 7, 4, 6, 4, 7, 4, 6, 5, 6, 2, 4]","[7, 4, 7, 4, 6, 4, 7, 4, 6, 5, 6, 2, 4]","[0, 45, 105, 180, 225, 285, 330, 390, 420, 480, 510, 585, 630]"
