日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-08-03,10,6121.0,681,"[7, 7, 4, 1, 7, 4, 5, 2, 1, 2, 5, 2, 4, 3, 0]","[7, 4, 1, 7, 4, 5, 2, 1, 2, 5, 2, 4, 3]","[0, 45, 105, 180, 240, 285, 315, 375, 450, 510, 555, 615, 645]"
2022-08-03,10,4218.0,468,"[7, 3, 7, 4, 4, 3, 5, 2, 5, 6]","[7, 3, 7, 4, 3, 5, 2, 5, 6]","[0, 45, 120, 180, 225, 285, 330, 390, 420]"
2022-08-03,10,6589.0,716,"[5, 6, 4, 0, 3, 2, 3, 7, 4, 7, 7, 3, 7, 1, 5, 6, 7, 7]","[5, 6, 4, 0, 3, 2, 3, 7, 4, 7, 3, 7, 1, 5]","[0, 30, 60, 120, 195, 240, 300, 345, 420, 450, 525, 570, 630, 705]"
2022-08-03,3,6084.0,594,"[4, 4, 5, 7, 3, 5, 7, 2, 5, 4, 1, 5, 5, 3, 3, 7]","[4, 5, 7, 3, 5, 7, 2, 5, 4, 1, 5, 3, 7]","[0, 30, 60, 120, 150, 180, 240, 315, 345, 390, 465, 495, 540]"
2022-08-03,4,6068.0,710,"[6, 4, 6, 5, 3, 1, 5, 1, 3, 1, 3, 2, 7, 4, 4, 1, 2, 3, 2]","[6, 4, 6, 5, 3, 1, 5, 1, 3, 1, 3, 2, 7]","[0, 45, 90, 150, 195, 240, 315, 345, 405, 465, 540, 600, 660]"
2022-08-03,10,5633.0,723,"[3, 3, 3, 3, 1, 1, 5, 5, 5, 2, 1, 3, 4, 3, 6, 0, 4, 4, 1]","[3, 1, 5, 2, 1, 3, 4, 3, 6, 0, 4, 1]","[0, 75, 165, 210, 270, 345, 405, 435, 495, 555, 630, 660]"
2022-08-03,8,4735.0,477,"[4, 3, 4, 3, 3, 2, 5, 7, 0, 4, 3]","[4, 3, 4, 3, 2, 5, 7, 0, 4, 3]","[0, 30, 105, 150, 165, 225, 270, 330, 405, 435]"
2022-08-03,10,6095.0,719,"[3, 7, 4, 3, 3, 0, 5, 1, 6, 6, 7, 0, 6, 3, 5, 5, 3, 0, 7, 3]","[3, 7, 4, 3, 0, 5, 1, 6, 7, 0, 6, 3, 5]","[0, 75, 135, 195, 225, 300, 345, 405, 465, 525, 615, 660, 705]"
2022-08-03,10,6591.0,724,"[5, 7, 3, 6, 3, 5, 7, 6, 4, 7, 4, 4, 0, 2, 7, 2, 4, 6]","[5, 7, 3, 6, 3, 5, 7, 6, 4, 7, 4, 0, 2, 7]","[0, 30, 75, 135, 195, 240, 285, 345, 390, 435, 495, 525, 615, 675]"
2022-08-03,10,7040.0,734,"[5, 5, 2, 3, 7, 7, 0, 3, 4, 3, 1, 3, 5, 3, 5, 4, 4, 1, 3]","[5, 2, 3, 7, 0, 3, 4, 3, 1, 3, 5, 3, 5, 4, 3]","[0, 30, 120, 150, 210, 270, 330, 375, 435, 510, 570, 600, 645, 675, 705]"
2022-08-03,3,6554.0,720,"[4, 0, 7, 3, 7, 5, 0, 6, 2, 5, 4, 5, 3, 5, 5, 6, 0, 4, 4]","[4, 0, 7, 3, 7, 5, 0, 6, 2, 5, 4, 5, 3, 5]","[0, 30, 135, 210, 270, 330, 360, 435, 495, 555, 600, 630, 660, 705]"
2022-08-03,6,6084.0,709,"[3, 5, 6, 7, 5, 4, 5, 3, 7, 6, 3, 0, 7, 6, 4, 6, 7, 1]","[3, 5, 6, 7, 5, 4, 5, 3, 7, 6, 3, 0, 7]","[0, 75, 105, 180, 240, 270, 315, 345, 405, 465, 525, 570, 660]"
2022-08-03,10,7080.0,635,"[4, 7, 7, 5, 3, 5, 5, 3, 0, 0, 4, 0, 4, 3, 3, 7, 7, 4, 5, 4]","[4, 7, 5, 3, 5, 3, 0, 4, 0, 4, 3, 7, 4, 5, 4]","[0, 30, 75, 120, 135, 180, 210, 270, 315, 390, 420, 480, 540, 570, 615]"
2022-08-03,2,6625.0,719,"[4, 7, 7, 7, 0, 4, 5, 0, 4, 3, 7, 3, 4, 5, 0, 2, 2]","[4, 7, 0, 4, 5, 0, 4, 3, 7, 3, 4, 5, 0, 2]","[0, 30, 75, 165, 210, 255, 330, 375, 435, 510, 555, 585, 630, 705]"
2022-08-03,8,6072.0,715,"[3, 3, 6, 5, 2, 3, 5, 4, 1, 4, 3, 1, 5, 0, 0, 0, 2, 6]","[3, 6, 5, 2, 3, 5, 4, 1, 4, 3, 1, 5, 0]","[0, 75, 120, 165, 225, 285, 330, 375, 435, 480, 525, 600, 630]"
2022-08-03,7,5194.0,580,"[6, 4, 3, 5, 0, 4, 1, 3, 4, 0, 4]","[6, 4, 3, 5, 0, 4, 1, 3, 4, 0, 4]","[0, 45, 90, 150, 195, 270, 300, 375, 435, 480, 555]"
