日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-08-08,4662,669,"[6, 5, 2, 7, 6, 6, 5, 2, 6, 2, 2, 7, 0]","[6, 5, 2, 7, 6, 5, 2, 6, 2, 7]","[0, 45, 105, 180, 255, 330, 405, 465, 540, 615]"
2023-08-08,4711,663,"[4, 5, 6, 4, 2, 2, 4, 2, 7, 2, 2, 6]","[4, 5, 6, 4, 2, 4, 2, 7, 2, 6]","[0, 30, 90, 150, 210, 300, 390, 465, 540, 615]"
2023-08-08,4725,666,"[4, 7, 7, 4, 5, 5, 2, 4, 5, 4, 7, 3]","[4, 7, 4, 5, 2, 4, 5, 4, 7, 3]","[0, 30, 90, 180, 240, 330, 420, 480, 540, 615]"
2023-08-08,5125,674,"[5, 7, 6, 4, 5, 5, 5, 4, 6, 3, 5, 6, 0, 0]","[5, 7, 6, 4, 5, 4, 6, 3, 5, 6, 0]","[0, 30, 90, 150, 225, 300, 390, 465, 555, 615, 660]"
2023-08-08,4726,671,"[4, 5, 7, 0, 2, 2, 7, 7, 3, 3, 4, 6, 0]","[4, 5, 7, 0, 2, 7, 3, 4, 6, 0]","[0, 30, 90, 180, 300, 375, 450, 525, 600, 660]"
2023-08-08,4697,668,"[5, 5, 7, 3, 7, 3, 7, 7, 5, 7, 6, 0]","[5, 7, 3, 7, 3, 7, 5, 7, 6, 0]","[0, 30, 90, 195, 285, 375, 450, 525, 600, 660]"
2023-08-08,4699,674,"[4, 2, 0, 5, 7, 2, 5, 5, 7, 7, 7, 6, 0, 1]","[4, 2, 0, 5, 7, 2, 5, 7, 6, 0]","[0, 30, 120, 240, 330, 405, 480, 540, 615, 660]"
2023-08-08,4729,673,"[4, 7, 6, 0, 2, 2, 4, 5, 5, 2, 4, 0]","[4, 7, 6, 0, 2, 4, 5, 2, 4, 0]","[0, 30, 90, 150, 270, 360, 435, 510, 585, 660]"
2023-08-08,5138,674,"[4, 6, 5, 6, 3, 2, 3, 5, 7, 7, 6, 0]","[4, 6, 5, 6, 3, 2, 3, 5, 7, 6, 0]","[0, 30, 75, 150, 210, 315, 390, 480, 540, 615, 660]"
2023-08-08,4695,666,"[6, 7, 4, 6, 2, 5, 5, 4, 6, 2, 0]","[6, 7, 4, 6, 2, 5, 4, 6, 2, 0]","[0, 45, 120, 195, 270, 360, 420, 525, 570, 660]"
