日付,lambda,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2022-07-17,6,2827.0,717,"[7, 0, 1, 0, 4, 5, 3, 5, 6, 1, 2, 6, 0, 5, 0]","[7, 0, 1, 0, 4, 5]","[0, 45, 270, 420, 600, 660]"
2022-07-17,7,4191.0,714,"[3, 5, 4, 5, 4, 5, 2, 7, 5, 4, 0, 6, 2, 7, 5, 1, 0, 0, 5]","[3, 5, 4, 5, 4, 5, 2, 7, 5]","[0, 75, 150, 240, 300, 390, 450, 585, 660]"
2022-07-17,5,4204.0,708,"[2, 4, 4, 2, 6, 5, 4, 6, 3, 5, 2, 2, 7, 2, 6]","[2, 4, 2, 6, 5, 4, 6, 3, 5]","[0, 30, 105, 255, 345, 405, 480, 555, 660]"
2022-07-17,8,4208.0,715,"[5, 5, 5, 3, 3, 7, 1, 1, 4, 5, 3, 1, 3, 4, 1]","[5, 3, 7, 1, 4, 5, 3, 1, 3]","[0, 30, 120, 225, 375, 435, 495, 585, 705]"
2022-07-17,3,3757.0,762,"[7, 1, 4, 6, 7, 5, 1, 7, 4, 2, 1, 3, 4]","[7, 1, 4, 6, 7, 5, 1, 7]","[0, 45, 255, 330, 405, 495, 555, 690]"
2022-07-17,9,3798.0,728,"[4, 7, 6, 6, 2, 4, 2, 4, 2, 4, 3, 6, 4, 5, 1, 4, 2, 4]","[4, 7, 6, 2, 4, 2, 4, 2]","[0, 45, 90, 165, 330, 420, 540, 615]"
2022-07-17,5,4680.0,733,"[2, 5, 4, 0, 6, 2, 4, 5, 5, 5, 3, 6, 2, 2, 2, 2, 0, 7]","[2, 5, 4, 0, 6, 2, 4, 5, 3, 6]","[0, 30, 75, 150, 345, 435, 555, 630, 690, 705]"
2022-07-17,6,4636.0,727,"[5, 7, 3, 3, 5, 2, 6, 3, 5, 5, 3, 3, 3, 5, 5, 1, 5]","[5, 7, 3, 5, 2, 6, 3, 5, 3, 5]","[0, 30, 75, 90, 165, 330, 420, 525, 585, 675]"
2022-07-17,7,4242.0,756,"[0, 6, 6, 7, 7, 6, 7, 2, 0, 6, 6, 0, 0, 7, 6]","[0, 6, 7, 6, 7, 2, 0, 6, 7]","[0, 210, 285, 360, 435, 510, 630, 645, 690]"
2022-07-17,6,4687.0,720,"[5, 4, 3, 3, 7, 7, 3, 5, 0, 5, 4, 2, 4]","[5, 4, 3, 7, 3, 5, 0, 5, 4, 2]","[0, 30, 105, 120, 225, 330, 405, 585, 645, 705]"
2022-07-17,4,3804.0,736,"[7, 4, 2, 7, 4, 6, 0, 7, 7, 4, 0, 1, 6, 2, 7, 7, 0, 1, 2]","[7, 4, 2, 7, 4, 6, 0, 7]","[0, 45, 120, 285, 375, 435, 510, 705]"
2022-07-17,7,4204.0,713,"[3, 4, 6, 5, 2, 5, 6, 6, 2, 4, 0, 0, 1, 4, 6, 2, 4, 0, 0]","[3, 4, 6, 5, 2, 5, 6, 2, 4]","[0, 75, 165, 225, 285, 390, 465, 540, 660]"
2022-07-17,10,3758.0,737,"[6, 6, 4, 3, 5, 0, 6, 4, 0, 2, 2, 3, 4]","[6, 4, 3, 5, 0, 6, 4, 0]","[0, 45, 120, 135, 210, 390, 480, 555]"
2022-07-17,3,3753.0,717,"[2, 3, 3, 0, 5, 7, 5, 3, 3, 7, 3, 1, 2, 4, 2, 4, 3, 3]","[2, 3, 0, 5, 7, 5, 3, 7]","[0, 30, 120, 315, 405, 495, 555, 645]"
2022-07-17,8,2824.0,724,"[1, 2, 4, 7, 5, 0, 4, 1, 0, 0, 2, 3, 4, 3, 6, 0]","[1, 2, 4, 7, 5, 0]","[0, 195, 300, 390, 480, 540]"
2022-07-17,9,4203.0,715,"[4, 5, 4, 3, 1, 7, 5, 3, 5, 7, 7, 3, 1, 4, 3]","[4, 5, 4, 3, 1, 7, 5, 3, 5]","[0, 45, 105, 195, 300, 465, 540, 615, 705]"
2022-07-17,5,3758.0,711,"[1, 7, 4, 6, 1, 3, 0, 6, 2, 1, 3]","[1, 7, 4, 6, 1, 3, 0, 6]","[0, 195, 270, 330, 420, 555, 660, 675]"
2022-07-17,6,3327.0,707,"[4, 2, 1, 7, 7, 4, 4, 7, 7, 2, 7, 3, 2, 4, 4]","[4, 2, 1, 7, 4, 7, 2]","[0, 45, 180, 345, 420, 495, 600]"
2022-07-17,5,4226.0,745,"[6, 7, 6, 3, 7, 7, 6, 6, 7, 6, 6, 0, 0, 2, 3]","[6, 7, 6, 3, 7, 6, 7, 6, 0]","[0, 45, 90, 165, 240, 315, 405, 495, 570]"
2022-07-17,8,4244.0,706,"[4, 6, 4, 7, 5, 7, 1, 3, 7, 1, 3, 4, 1, 2, 0, 1, 5]","[4, 6, 4, 7, 5, 7, 1, 3, 7]","[0, 45, 90, 180, 255, 315, 405, 540, 645]"
2022-07-17,5,3803.0,727,"[2, 7, 4, 7, 0, 4, 4, 2, 1, 7, 0, 2, 6, 4, 3, 4, 2, 1, 0, 6]","[2, 7, 4, 7, 0, 4, 2, 1]","[0, 30, 75, 150, 240, 405, 480, 615]"
2022-07-17,5,3780.0,724,"[7, 3, 7, 0, 5, 3, 4, 3, 7, 2, 1, 0, 3, 7, 3, 0, 4, 6, 3, 3]","[7, 3, 7, 0, 5, 3, 4, 3]","[0, 45, 150, 225, 405, 480, 570, 645]"
2022-07-17,4,3300.0,740,"[2, 6, 6, 1, 0, 4, 4, 3, 2, 0, 3, 0, 5, 1, 4, 6, 3, 0, 0, 1]","[2, 6, 1, 0, 4, 3, 2]","[0, 30, 60, 270, 450, 525, 615]"
2022-07-17,10,4248.0,710,"[7, 7, 3, 1, 7, 4, 4, 3, 5, 7, 1, 2, 1, 4, 2, 7]","[7, 3, 1, 7, 4, 3, 5, 7, 2]","[0, 45, 150, 285, 360, 435, 540, 615, 705]"
2022-07-17,10,3735.0,680,"[5, 5, 3, 2, 4, 2, 5, 3, 6, 6]","[5, 3, 2, 4, 2, 5, 3, 6]","[0, 30, 120, 285, 360, 465, 525, 630]"
2022-07-17,7,4704.0,636,"[5, 4, 3, 5, 7, 7, 4, 4, 6, 2, 4, 0]","[5, 4, 3, 5, 7, 4, 6, 2, 4, 0]","[0, 30, 105, 120, 195, 270, 345, 435, 555, 630]"
2022-07-17,3,3808.0,714,"[4, 2, 4, 3, 4, 1, 7, 7, 4, 2, 4, 0, 4, 2, 0]","[4, 2, 4, 3, 4, 1, 7, 4]","[0, 45, 180, 270, 375, 435, 585, 660]"
2022-07-17,8,3770.0,715,"[7, 4, 5, 3, 2, 7, 3, 1, 2, 0, 4, 4, 4, 7]","[7, 4, 5, 3, 2, 7, 3, 1]","[0, 45, 120, 195, 300, 420, 510, 600]"
2022-07-17,4,3766.0,736,"[1, 4, 7, 4, 6, 7, 3, 5, 5, 2, 0, 7]","[1, 4, 7, 4, 6, 7, 3, 5]","[0, 195, 255, 330, 420, 495, 600, 675]"
2022-07-17,5,3321.0,754,"[6, 0, 3, 3, 0, 7, 4, 7, 2, 6, 1, 4, 1, 7, 0]","[6, 0, 3, 0, 7, 4, 7]","[0, 45, 270, 375, 540, 630, 675]"
