日付,トータル満足度,トータル所要時間,予定プラン,最適プラン,タイムスケジュール
2023-07-04,6606,674,"[2, 2, 5, 2, 5, 4, 2, 4, 6, 6, 4, 3, 4, 4, 7, 4, 3]","[2, 5, 2, 5, 4, 2, 4, 6, 4, 3, 4, 7, 4, 3]","[0, 30, 45, 120, 165, 210, 285, 330, 390, 435, 495, 540, 600, 630]"
2023-07-04,6609,668,"[2, 4, 6, 5, 5, 2, 4, 2, 2, 3, 6, 2, 4, 2, 7, 4, 0, 0]","[2, 4, 6, 5, 2, 4, 2, 3, 6, 2, 4, 2, 7, 4]","[0, 30, 60, 105, 135, 195, 255, 300, 375, 435, 480, 525, 585, 645]"
2023-07-04,6584,672,"[5, 5, 4, 1, 2, 4, 6, 2, 5, 7, 2, 4, 4, 3, 2, 3, 0, 0]","[5, 4, 1, 2, 4, 6, 2, 5, 7, 2, 4, 3, 2, 3]","[0, 30, 60, 90, 135, 195, 255, 315, 360, 420, 480, 510, 570, 630]"
2023-07-04,6609,663,"[3, 5, 4, 7, 6, 6, 4, 6, 2, 4, 7, 6, 4, 2, 4]","[3, 5, 4, 7, 6, 4, 6, 2, 4, 7, 6, 4, 2, 4]","[0, 30, 45, 90, 165, 225, 270, 330, 390, 450, 510, 555, 600, 645]"
2023-07-04,7016,673,"[1, 4, 5, 3, 7, 6, 5, 6, 5, 7, 7, 4, 5, 4, 4, 2, 4]","[1, 4, 5, 3, 7, 6, 5, 6, 5, 7, 4, 5, 4, 2, 4]","[0, 30, 60, 105, 180, 240, 285, 330, 390, 435, 495, 540, 570, 615, 660]"
2023-07-04,6592,647,"[1, 4, 1, 2, 5, 5, 5, 4, 4, 2, 4, 5, 6, 4, 2, 7, 4]","[1, 4, 1, 2, 5, 4, 2, 4, 5, 6, 4, 2, 7, 4]","[0, 30, 60, 90, 150, 195, 240, 300, 345, 390, 450, 510, 570, 630]"
2023-07-04,6544,674,"[1, 6, 1, 4, 5, 3, 6, 7, 2, 6, 7, 2, 5, 2]","[1, 6, 1, 4, 5, 3, 6, 7, 2, 6, 7, 2, 5, 2]","[0, 30, 60, 90, 135, 180, 240, 300, 360, 420, 465, 540, 585, 630]"
2023-07-04,7016,668,"[5, 4, 1, 2, 3, 7, 4, 2, 5, 2, 5, 6, 2, 4, 5]","[5, 4, 1, 2, 3, 7, 4, 2, 5, 2, 5, 6, 2, 4, 5]","[0, 30, 60, 90, 135, 210, 285, 330, 390, 435, 495, 525, 585, 630, 660]"
2023-07-04,6998,671,"[2, 5, 5, 4, 5, 2, 2, 3, 7, 4, 5, 7, 5, 5, 4, 5, 3, 5]","[2, 5, 4, 5, 2, 3, 7, 4, 5, 7, 5, 4, 5, 3, 5]","[0, 30, 45, 90, 135, 195, 270, 330, 375, 420, 480, 525, 570, 600, 660]"
2023-07-04,6529,666,"[3, 4, 1, 7, 7, 1, 6, 2, 5, 2, 6, 6, 1, 5, 4, 5, 1]","[3, 4, 1, 7, 1, 6, 2, 5, 2, 6, 1, 5, 4, 5]","[0, 30, 60, 90, 150, 225, 285, 345, 405, 450, 510, 585, 630, 645]"
