,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,75,90,80,75,70,60,60,55,50,45,45,40,55,55,50,35,45,45,45,45,45,45,45,45,50,45,35,35,45,45,35,35,35,50,45,40,40,40,35,35,40,35,35,35,45,40,30,0
トイストーリーマニア,55,70,70,60,50,45,40,40,35,30,40,45,40,40,40,40,60,60,0,0,0,0,0,0,0,0,0,0,15,50,45,45,45,40,40,40,40,40,40,40,30,30,35,40,40,40,0,0
タワーオブテラー,60,55,50,50,45,40,45,45,40,40,45,40,50,45,45,40,35,35,35,35,40,40,40,40,35,40,40,30,30,30,40,35,30,30,30,35,35,35,35,30,25,25,25,40,40,45,40,0
センターオブジアース,35,35,35,30,30,30,35,40,35,30,0,0,0,0,5,30,25,20,25,25,25,35,35,40,35,35,25,25,20,15,15,20,20,20,10,10,15,15,15,15,10,10,10,10,10,10,10,5
インディージョーンズ,15,10,5,5,15,20,15,15,15,15,10,5,5,5,5,5,15,15,15,5,5,20,30,30,15,10,5,5,5,10,15,20,10,5,5,5,20,20,20,15,15,5,5,5,5,5,5,5
レイジングスピリッツ,5,5,15,15,20,20,15,25,20,25,25,20,20,20,20,15,5,5,10,10,10,10,5,5,10,5,5,10,5,5,5,5,5,5,5,15,15,10,10,10,5,5,5,5,5,5,5,5
マジックランプシアター,0,0,0,0,5,20,30,20,20,30,15,25,30,20,25,30,25,30,30,20,25,15,20,20,30,25,30,20,20,30,15,25,30,15,25,30,15,25,15,15,25,30,15,0,0,0,0,0
タートルトーク,0,0,0,0,15,15,15,15,20,20,15,20,20,20,20,20,20,20,20,15,15,15,25,30,30,20,20,20,20,15,25,15,15,15,15,20,20,20,20,15,15,15,20,15,20,15,15,20
