,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,100,100,100,110,110,100,90,90,90,150,100,70,70,80,80,80,70,70,75,65,70,80,90,85,75,75,75,70,70,70,70,70,70,70,70,70,80,95,80,80,70,90,80,70,70,0,0,0
トイストーリーマニア,90,90,90,90,90,90,80,70,60,60,50,50,50,45,55,55,65,65,65,55,45,55,65,65,60,65,65,65,65,75,65,65,65,65,65,75,75,75,60,60,65,75,75,75,0,0,0,0
タワーオブテラー,5,70,65,55,60,70,70,70,65,70,65,60,55,45,50,50,60,60,60,50,50,55,60,60,60,60,70,65,60,50,55,60,5,50,55,65,60,55,60,65,65,70,65,65,70,0,0,0
センターオブジアース,35,40,40,40,45,45,45,50,50,50,40,40,35,35,45,40,40,40,35,35,40,40,40,40,40,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,25,25,25,25,25,30,0
インディージョーンズ,5,10,15,40,40,40,30,30,20,20,30,30,30,30,30,30,30,30,30,30,25,45,45,35,25,25,25,25,20,20,20,20,15,10,10,25,30,30,15,15,15,10,10,10,10,10,10,10
レイジングスピリッツ,20,20,20,20,10,5,5,5,10,30,35,35,35,30,30,30,30,25,20,20,25,25,5,10,20,15,10,5,5,5,5,5,0,0,0,5,5,10,25,25,10,5,5,5,0,0,0,0
マジックランプシアター,0,0,0,0,5,20,30,25,30,30,15,25,15,25,25,25,20,25,30,20,25,35,25,30,35,20,30,40,20,30,20,25,30,40,25,15,20,25,30,20,25,20,20,0,0,0,0,0
タートルトーク,0,0,0,0,15,15,20,20,35,30,25,25,15,15,15,20,20,35,20,20,20,20,30,40,30,40,30,25,35,35,35,35,35,35,35,35,20,20,30,30,30,15,20,20,20,20,20,20
