,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,115,130,130,150,150,150,140,140,110,100,90,85,95,100,100,100,120,115,115,105,105,95,105,105,95,95,110,120,110,110,105,100,100,120,120,130,120,100,100,100,110,90,75,75,65,0,0,0
トイストーリーマニア,125,130,140,170,160,160,140,120,90,90,90,80,80,100,100,100,85,75,75,90,120,120,100,100,80,80,80,90,95,95,90,80,80,90,110,110,110,95,90,90,80,70,60,60,45,40,0,0
タワーオブテラー,45,55,80,80,80,80,90,90,90,80,80,60,60,60,65,65,75,80,80,90,90,70,65,65,75,75,60,60,60,65,65,75,75,75,80,80,80,65,65,65,60,55,50,50,40,40,30,0
センターオブジアース,80,80,80,90,90,100,100,100,110,110,110,110,100,110,100,90,85,85,85,85,110,90,90,90,90,0,0,0,0,0,0,0,60,110,100,100,100,80,90,90,80,70,65,60,50,45,45,0
インディージョーンズ,10,15,30,80,90,90,90,90,80,70,60,50,50,50,70,70,60,55,60,70,80,80,80,80,80,80,80,80,85,85,85,50,45,40,70,75,70,65,55,55,55,50,45,40,25,20,15,20
レイジングスピリッツ,5,15,35,35,65,70,60,45,40,45,45,45,50,55,55,55,50,50,50,50,55,55,60,60,60,60,65,70,70,70,70,50,50,50,50,50,50,50,55,50,50,40,40,30,25,20,10,0
マジックランプシアター,0,0,0,0,5,15,25,15,25,35,45,35,25,35,40,25,30,45,35,40,25,30,35,35,40,25,30,35,40,35,20,25,25,25,25,20,25,30,25,25,15,15,20,20,25,25,25,0
タートルトーク,15,20,30,35,35,35,45,50,30,30,35,30,20,20,30,40,30,35,35,40,35,20,20,35,50,50,20,40,40,50,45,35,35,45,40,35,20,35,45,35,35,20,20,20,20,15,20,25
