,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,90,95,95,100,90,90,85,65,60,60,60,55,55,50,60,60,60,65,60,60,65,65,65,55,50,55,60,65,65,50,55,55,60,60,60,55,55,55,55,60,60,55,55,55,50,0,0,0
トイストーリーマニア,90,100,100,90,90,75,75,60,45,45,50,50,50,50,50,55,55,50,45,45,50,60,80,75,60,55,55,45,45,55,55,55,55,55,55,50,50,50,50,45,45,45,45,60,55,0,0,0
タワーオブテラー,5,80,75,65,70,55,55,45,40,40,45,45,45,45,50,50,50,55,60,60,40,40,45,55,55,60,55,45,45,45,50,50,50,45,45,45,55,55,55,45,45,45,40,40,60,0,0,0
センターオブジアース,40,45,40,40,35,35,35,35,35,35,40,55,45,35,25,25,25,25,25,25,25,20,20,20,25,25,25,25,15,15,0,0,0,0,0,0,0,10,30,30,30,30,25,20,15,15,25,0
インディージョーンズ,15,25,25,25,35,40,30,30,25,25,20,15,15,15,15,25,25,25,15,15,15,15,25,40,25,25,20,15,15,15,10,5,5,5,10,20,20,15,15,5,5,5,5,5,5,5,5,5
レイジングスピリッツ,5,5,15,25,30,25,25,25,25,25,25,25,20,15,15,15,15,20,20,15,20,20,20,20,25,25,20,15,15,10,10,10,10,10,15,20,25,25,20,15,15,5,10,10,5,5,5,5
マジックランプシアター,0,0,0,0,30,20,30,15,20,15,15,20,30,30,25,15,20,25,15,20,25,15,20,30,30,20,30,15,20,30,15,25,30,15,30,30,15,25,20,25,30,20,20,0,0,0,0,0
タートルトーク,0,0,0,0,15,15,15,20,20,20,20,20,15,20,20,20,20,20,15,15,15,15,20,30,35,20,20,20,15,15,30,15,20,15,20,20,20,15,15,15,15,15,15,15,15,20,20,20
