,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,130,135,135,120,120,90,75,80,80,85,100,70,65,65,80,80,80,80,75,75,75,70,70,70,70,75,75,80,80,80,80,80,80,85,85,85,80,80,80,75,65,65,60,50,40,40,35,0
トイストーリーマニア,0,0,0,45,95,90,80,90,100,90,75,50,50,60,75,60,60,50,65,75,75,80,70,50,60,75,80,80,60,60,75,75,65,65,60,60,55,50,70,65,50,60,55,45,40,40,30,0
タワーオブテラー,60,65,50,45,40,50,45,45,45,45,35,35,35,45,45,35,35,35,30,35,30,30,30,30,40,40,40,40,35,35,35,35,35,40,35,35,60,60,60,60,50,40,25,25,25,20,20,0
センターオブジアース,60,75,70,60,65,50,50,45,45,45,50,50,50,50,40,35,35,45,50,45,50,45,40,40,25,50,50,45,35,35,35,40,40,35,0,0,0,0,0,0,5,35,40,40,30,15,10,0
インディージョーンズ,10,15,50,60,50,40,35,35,35,35,50,50,45,45,40,35,35,30,30,30,30,30,30,35,35,35,35,45,55,55,40,30,25,30,35,45,45,30,25,25,30,30,25,15,5,5,5,0
レイジングスピリッツ,5,15,30,30,50,45,30,30,25,25,30,25,40,40,40,35,30,30,35,35,35,35,25,25,20,20,40,35,30,30,30,30,25,25,35,35,40,40,30,30,30,25,5,5,10,5,5,0
マジックランプシアター,0,0,0,0,0,20,25,25,25,25,15,20,20,25,25,15,30,15,20,25,25,15,15,25,20,25,15,15,20,20,20,25,15,15,15,20,25,25,15,15,15,20,20,25,15,15,25,0
タートルトーク,5,35,20,30,30,30,35,40,40,35,35,25,20,35,15,20,20,30,20,35,15,15,20,20,35,35,35,40,35,20,20,20,20,35,35,15,15,15,40,20,20,15,15,15,20,15,15,0
