,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,110,130,120,100,95,95,90,90,100,100,90,95,90,95,95,95,95,80,85,90,90,80,85,100,100,85,90,85,95,80,90,95,100,115,110,90,95,80,80,70,80,80,90,80,70,60,0,0
トイストーリーマニア,70,80,90,85,80,80,60,50,55,50,60,60,70,70,70,60,60,50,50,45,55,70,70,60,60,65,75,75,65,60,60,55,55,70,75,80,70,50,55,60,65,55,45,40,25,20,40,0
タワーオブテラー,35,45,50,50,50,50,50,50,50,50,45,45,55,55,55,50,45,45,55,55,55,55,50,60,60,65,65,60,50,40,35,45,110,100,80,75,65,60,55,40,40,40,50,45,40,40,0,0
センターオブジアース,40,45,65,65,60,60,55,55,65,65,45,50,60,60,60,60,55,55,55,60,0,0,0,0,0,15,80,80,85,65,60,60,55,60,70,85,75,50,50,55,55,55,45,30,30,35,35,0
インディージョーンズ,5,15,30,40,40,40,40,35,40,40,40,40,35,35,40,35,40,40,35,35,35,40,40,40,45,45,45,40,35,30,30,25,25,30,35,40,35,30,30,25,25,20,15,15,5,5,5,5
レイジングスピリッツ,5,15,20,30,30,35,30,30,30,30,30,30,30,30,30,30,30,30,25,30,30,30,35,35,35,35,35,35,30,35,30,25,25,30,25,30,35,35,30,30,20,15,15,15,10,5,5,5
マジックランプシアター,0,0,0,0,5,15,15,20,25,25,15,15,15,25,25,15,20,20,20,25,15,15,15,15,20,25,25,25,20,20,15,25,20,25,15,15,20,20,15,15,15,25,25,20,20,15,15,0
タートルトーク,15,15,20,15,20,20,20,20,20,15,15,15,20,15,30,20,20,20,20,20,15,15,25,30,30,30,20,20,30,15,15,20,20,35,20,15,15,30,15,20,20,15,20,15,15,20,15,15
