,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,150,150,170,170,130,120,110,110,90,90,110,110,95,95,90,90,95,100,110,110,100,100,110,100,85,85,95,105,120,120,90,85,110,115,120,130,130,120,120,100,100,80,70,75,80,0,0,0
トイストーリーマニア,110,110,140,155,140,130,130,130,130,130,90,80,70,70,70,85,95,95,95,100,100,100,90,90,95,95,90,90,90,90,90,80,85,90,110,110,100,195,90,90,80,70,55,55,45,40,0,0
タワーオブテラー,50,65,75,85,75,75,70,75,70,70,65,65,55,55,60,65,60,60,55,70,70,60,60,60,60,65,65,65,60,55,55,50,65,65,70,65,50,65,60,50,45,55,50,45,35,35,35,0
センターオブジアース,65,70,75,75,75,85,85,90,90,90,90,90,85,80,75,65,75,90,85,85,85,85,85,90,80,90,100,100,100,100,100,70,75,80,75,80,70,65,60,55,50,55,45,35,35,30,30,0
インディージョーンズ,10,10,35,55,65,70,80,75,75,75,60,60,55,55,45,50,50,55,60,60,70,75,75,70,70,65,60,60,65,60,60,60,60,60,40,65,65,65,55,50,45,40,40,30,25,10,10,0
レイジングスピリッツ,15,15,25,35,70,80,70,60,50,40,45,45,45,50,40,40,40,40,45,50,50,50,50,45,50,50,45,40,40,40,50,55,45,45,50,50,45,40,40,50,50,40,30,30,35,15,10,15
マジックランプシアター,0,0,0,0,5,20,20,20,40,45,30,35,40,25,25,30,20,35,40,25,25,25,40,30,30,30,35,35,35,35,25,20,25,30,30,25,20,20,25,25,15,20,25,25,15,15,15,0
タートルトーク,15,20,25,50,50,45,45,30,30,45,30,30,35,35,45,30,30,30,35,35,35,35,45,30,45,35,35,35,30,30,30,30,35,45,35,35,35,30,40,30,60,35,20,15,15,15,15,20
