,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,100,150,135,140,150,130,130,120,105,100,95,85,80,80,95,95,95,95,85,70,80,85,90,85,75,60,80,80,80,80,70,65,75,90,90,90,100,90,85,85,90,90,95,0,0,0,0,0
トイストーリーマニア,100,100,110,100,95,85,80,70,70,60,60,55,60,60,60,60,75,70,70,65,60,60,65,65,70,65,60,55,60,65,65,65,65,65,65,65,65,65,65,65,60,60,65,70,0,0,0,0
タワーオブテラー,90,90,100,100,90,90,80,75,75,60,65,60,60,65,70,65,75,75,75,75,65,75,75,60,55,55,65,60,60,60,65,55,55,55,60,70,65,65,60,60,60,60,65,70,65,0,0,0
センターオブジアース,5,65,65,55,40,50,50,50,40,40,40,40,40,40,40,45,55,45,45,40,35,40,40,45,45,40,35,30,30,30,35,35,40,40,35,35,30,30,25,30,30,30,30,30,30,20,25,20
インディージョーンズ,25,25,35,50,50,45,35,35,35,45,40,40,30,30,30,30,40,35,35,35,35,45,40,40,30,30,30,25,25,25,25,20,20,15,30,30,25,25,20,20,20,15,15,10,15,5,5,5
レイジングスピリッツ,5,5,20,35,45,35,30,35,35,35,35,35,35,35,25,30,30,30,25,25,25,30,30,30,25,25,25,25,20,25,20,20,20,20,20,20,30,25,20,20,25,25,15,15,15,15,15,10
マジックランプシアター,0,0,0,0,5,20,25,35,25,35,15,30,30,20,25,15,20,25,20,20,25,20,20,30,20,25,25,20,20,30,20,25,30,20,25,30,15,25,20,20,30,20,25,0,0,0,0,0
タートルトーク,0,0,0,0,20,30,35,20,20,20,25,25,15,30,20,20,25,20,35,35,35,35,40,40,35,35,35,35,20,20,15,10,25,30,30,30,30,35,20,20,20,15,20,15,15,15,15,20
