,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,180,180,150,130,120,130,120,110,110,105,100,100,105,110,0,0,100,0,90,90,100,100,100,0,120,100,95,110,120,120,95,95,125,125,120,125,120,110,100,110,95,90,80,75,70,0,0,0
トイストーリーマニア,0,0,0,0,0,0,0,25,90,130,140,130,110,95,0,0,100,0,95,85,95,90,90,0,105,105,130,130,120,115,110,100,85,110,110,115,110,100,100,95,85,80,70,70,60,50,0,0
タワーオブテラー,55,80,90,100,100,90,90,80,70,70,70,70,70,70,0,0,65,0,65,65,65,65,65,0,70,70,75,80,80,60,60,55,65,80,70,80,75,75,70,65,55,55,60,50,55,40,50,0
センターオブジアース,100,120,120,110,90,90,90,95,95,100,80,80,80,95,0,0,80,0,75,80,80,80,80,0,75,75,85,80,85,75,80,75,75,80,80,80,80,80,70,65,60,50,50,50,45,45,40,0
インディージョーンズ,15,35,70,75,75,70,65,60,50,55,65,65,55,45,0,0,55,0,60,55,55,55,65,0,70,65,65,65,65,60,60,60,50,45,60,70,70,65,60,60,55,45,30,30,20,5,5,0
レイジングスピリッツ,5,15,40,120,140,140,120,80,60,45,45,60,60,50,0,0,55,0,50,55,55,55,55,0,70,70,75,70,65,55,55,55,55,55,55,55,55,55,45,50,50,45,45,35,25,25,10,0
マジックランプシアター,0,0,0,0,5,20,35,35,30,35,35,30,35,30,0,0,30,0,35,40,25,25,35,0,35,40,40,30,30,30,15,25,25,15,30,20,20,25,25,25,15,15,15,25,15,15,20,0
タートルトーク,15,15,20,35,50,45,50,35,30,30,30,30,45,35,0,0,30,0,30,35,35,35,20,0,30,40,45,40,30,30,35,30,30,40,30,30,30,30,35,35,20,15,15,15,15,15,15,15
