,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,110,120,140,140,120,110,80,80,85,85,80,80,85,75,75,75,100,110,85,80,80,80,80,80,95,100,95,95,85,85,85,85,85,90,90,90,90,90,80,80,80,80,65,60,60,35,0,0
トイストーリーマニア,110,110,100,100,105,95,95,85,85,70,60,60,0,0,0,0,0,0,60,70,90,90,90,75,75,70,80,100,100,80,70,60,70,70,80,90,90,80,70,70,80,70,65,55,45,40,30,0
タワーオブテラー,40,50,45,45,45,55,50,50,45,40,40,35,30,40,40,45,45,30,35,40,40,40,35,35,40,45,45,40,35,35,35,30,30,35,40,35,35,35,40,40,35,35,35,30,30,30,15,0
センターオブジアース,50,45,55,55,55,55,60,60,50,45,45,40,50,45,40,45,45,45,45,45,45,40,35,40,40,35,35,40,40,40,40,40,30,40,35,35,35,40,30,25,25,25,25,25,20,15,10,30
インディージョーンズ,5,5,25,70,65,60,45,40,35,30,35,35,45,35,35,25,25,35,35,35,40,40,35,35,35,30,35,35,35,35,35,35,25,30,35,40,40,35,35,30,30,25,10,5,5,5,5,15
レイジングスピリッツ,5,10,0,0,0,5,10,30,40,40,30,30,15,15,30,40,35,40,45,40,25,15,35,40,45,45,45,50,45,45,35,30,40,35,40,40,35,35,30,35,35,25,25,15,15,5,5,0
マジックランプシアター,0,0,0,0,25,25,20,25,15,15,25,15,20,20,15,30,35,35,20,20,30,25,25,25,25,25,25,15,35,15,25,20,25,15,15,20,20,20,25,15,15,20,20,25,15,15,15,0
タートルトーク,5,20,30,15,20,35,45,30,30,30,20,20,20,30,35,30,30,20,35,20,20,25,15,15,30,20,35,35,45,40,35,35,20,30,35,20,20,30,15,15,15,15,15,15,20,20,20,25
