,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,90,95,95,90,80,75,65,60,60,60,60,65,70,70,60,45,45,60,70,60,60,50,50,60,65,55,55,55,55,55,60,60,55,55,50,60,70,65,60,60,60,60,60,70,0,0,0,0
トイストーリーマニア,85,85,85,75,60,60,50,50,45,40,40,45,60,50,50,35,55,55,50,50,50,40,50,60,60,55,50,45,45,60,60,60,55,55,45,45,65,60,55,50,40,45,55,55,0,0,0,0
タワーオブテラー,80,90,90,80,80,70,55,50,60,50,50,45,45,45,45,45,45,40,40,40,40,50,50,45,50,50,45,45,40,40,45,45,40,40,40,45,45,45,50,50,45,45,55,60,60,0,0,0
センターオブジアース,40,45,50,45,45,35,35,35,40,35,35,35,35,35,40,35,30,30,25,25,30,30,30,30,30,30,20,20,20,20,20,25,25,20,25,20,20,20,20,20,20,20,20,20,20,20,20,15
インディージョーンズ,20,30,30,25,35,35,35,35,35,35,35,30,30,20,15,15,15,20,20,20,20,25,35,30,20,25,20,15,15,20,20,20,15,10,5,10,20,15,15,15,10,10,5,5,5,5,5,5
レイジングスピリッツ,5,5,15,25,35,30,25,30,30,30,25,20,20,20,25,25,25,25,20,25,25,15,20,20,20,20,10,15,25,25,20,15,15,15,15,15,15,25,20,20,20,20,15,5,10,10,10,5
マジックランプシアター,0,0,0,0,10,15,20,25,25,10,15,15,20,25,15,15,15,20,20,20,25,15,15,15,20,25,25,30,15,20,25,50,35,25,25,25,15,20,20,25,25,15,15,25,0,0,0,0
タートルトーク,0,0,0,0,5,5,20,20,20,20,20,15,15,20,15,20,20,20,20,15,20,15,30,30,20,35,20,20,30,30,30,30,30,15,20,20,20,20,20,20,15,15,20,15,20,20,20,20
