,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,100,100,120,120,110,110,110,100,100,90,90,90,90,100,100,100,100,100,100,100,100,100,85,85,95,100,105,105,100,100,100,100,110,105,120,120,125,125,125,120,110,100,100,120,0,0,0,0
トイストーリーマニア,110,100,110,110,130,110,110,110,110,100,95,80,70,85,90,100,110,90,85,80,80,80,70,85,95,95,95,80,80,85,85,80,90,90,100,110,110,105,105,105,105,95,80,75,75,45,0,0
タワーオブテラー,40,60,60,65,80,80,85,85,75,75,75,75,70,65,65,65,70,70,70,65,65,65,75,75,80,70,70,70,75,75,70,65,70,70,140,140,140,90,65,70,70,70,70,60,60,55,0,0
センターオブジアース,50,60,70,75,75,95,95,85,85,80,90,100,100,110,100,100,90,90,80,75,80,80,80,90,90,100,95,90,85,80,75,70,75,80,90,90,85,80,80,70,55,55,60,60,50,35,30,0
インディージョーンズ,5,15,45,60,70,75,75,75,70,70,75,70,65,65,60,60,60,60,60,75,75,65,65,75,75,65,65,65,70,95,90,75,60,55,60,70,70,70,60,55,60,55,50,45,25,5,15,0
レイジングスピリッツ,5,15,30,45,50,50,50,50,60,60,55,50,50,45,50,50,50,50,45,50,50,55,60,60,60,50,55,60,55,45,50,50,50,50,50,60,70,55,45,50,50,50,40,35,25,25,15,0
マジックランプシアター,0,0,0,0,5,25,20,25,30,45,30,35,40,40,40,30,30,35,35,40,25,30,30,35,40,45,35,35,35,40,40,25,30,30,20,35,25,30,30,30,20,25,25,25,25,15,15,0
タートルトーク,15,20,15,20,45,65,55,35,30,35,35,30,40,60,45,30,35,35,35,35,45,45,50,40,50,35,50,40,40,40,40,35,50,50,35,20,35,40,40,45,20,15,15,20,20,20,20,15
