,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,0,140,140,140,130,115,115,115,100,100,100,100,100,95,0,0,0,45,0,0,70,120,130,130,110,110,95,95,95,90,80,80,80,85,100,100,100,0,90,90,90,90,90,85,80,70,45,0
トイストーリーマニア,0,110,120,110,110,115,110,110,100,0,0,0,0,0,0,30,80,0,0,0,0,0,0,60,100,115,100,100,80,80,90,90,90,90,95,90,90,0,70,85,85,80,80,80,70,60,35,0
タワーオブテラー,0,50,70,65,60,50,55,110,140,140,120,110,50,50,40,40,70,0,0,0,30,65,70,70,60,90,55,50,50,50,60,60,50,50,45,50,50,0,55,45,45,45,45,40,30,30,30,0
センターオブジアース,0,55,70,65,0,0,0,0,10,55,90,90,90,90,90,80,80,90,100,0,100,100,100,80,80,80,110,110,80,65,55,60,65,70,60,55,55,0,50,50,50,45,40,35,35,20,20,25
インディージョーンズ,0,10,30,70,80,85,80,70,60,60,45,40,40,50,55,55,55,60,55,45,50,55,55,45,45,45,50,50,50,50,45,40,30,30,35,50,45,0,40,35,35,30,35,20,15,10,5,10
レイジングスピリッツ,0,10,40,45,50,60,60,50,50,45,45,45,40,45,45,40,45,55,0,0,10,5,60,60,55,55,45,50,50,45,50,55,50,40,40,40,40,0,50,45,45,35,20,30,20,5,10,15
マジックランプシアター,0,0,0,0,0,20,20,25,30,30,30,35,35,25,25,30,30,35,0,0,25,30,30,40,35,35,35,45,30,15,20,20,20,20,15,20,20,0,25,15,15,15,20,25,25,25,15,0
タートルトーク,0,15,20,35,35,30,35,35,40,40,35,35,35,40,40,40,15,20,20,0,0,15,30,35,40,40,40,40,15,20,20,40,20,20,20,20,20,0,20,15,15,15,20,15,15,20,20,20
