,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705
ソアリン,150,150,170,190,180,170,130,130,130,130,110,110,100,100,100,110,110,100,90,100,100,90,90,100,110,110,100,90,90,90,90,100,100,110,120,120,100,100,100,110,110,100,90,80,0,0,0,0
トイストーリーマニア,140,140,140,140,130,120,100,100,100,95,95,80,70,70,70,70,70,75,70,70,70,70,85,85,80,80,70,70,70,70,70,70,70,70,80,80,85,85,65,65,50,60,70,0,0,0,0,0
タワーオブテラー,80,100,110,120,100,100,100,90,90,80,80,80,70,70,60,55,55,75,75,75,70,65,65,65,65,65,65,65,55,55,60,60,65,65,75,75,75,75,75,65,65,65,60,65,0,0,0,0
センターオブジアース,60,70,70,70,60,60,55,50,50,50,50,50,50,50,55,55,50,50,50,45,45,45,50,55,55,50,50,50,45,45,45,45,45,50,40,40,40,45,45,40,35,35,35,30,35,35,35,0
インディージョーンズ,30,30,40,45,45,45,45,45,45,40,40,40,40,40,40,35,35,35,40,40,40,50,45,45,35,35,30,30,40,40,35,30,25,25,30,30,30,30,30,25,15,5,15,15,10,10,10,10
レイジングスピリッツ,5,10,30,40,45,45,40,40,35,35,30,30,30,35,35,35,35,35,35,30,30,35,35,35,35,35,35,30,30,30,30,30,30,35,30,30,25,25,30,30,25,20,20,20,20,10,15,0
マジックランプシアター,0,0,0,0,5,25,25,35,20,30,15,25,30,20,25,35,25,25,25,20,25,35,40,25,35,25,25,20,20,30,35,25,35,15,25,30,15,25,30,20,25,15,20,0,0,0,0,0
タートルトーク,0,0,0,0,25,25,20,25,20,30,30,15,15,20,20,20,35,35,25,25,25,30,30,30,20,20,35,35,35,30,35,30,20,30,35,35,30,30,30,20,20,20,15,20,15,20,20,15
